joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.684553,-0.408390,0.214373,0.289248,0.048737,-0.071914,0.337238,0.035263,0.000000,0.748602,0.975287,0.001034,0.016750,-0.975629,-0.345120,0.283238,-0.128596,0.110894,-0.347807,0.081915,-0.173667,-0.032121,-0.023088,-0.000005,0.000000,0.000000,0.000000,-0.000008,0.000000
0.756234,-0.295419,0.140783,0.150250,-0.021445,-0.079265,0.269615,0.101139,0.000000,0.814003,0.964332,0.011862,0.018016,-0.926092,-0.441100,0.247683,-0.087978,0.054501,-0.510221,0.075880,-0.167048,-0.056654,-0.002965,-0.000010,0.000001,0.000000,0.000000,-0.000015,0.000000
0.667799,-0.344110,0.171219,0.116413,0.019847,-0.123266,0.224679,0.087544,0.000000,0.959104,0.802323,-0.038826,-0.022863,-0.915216,-0.235242,0.244460,-0.064209,-0.032116,-0.532066,0.067805,-0.160761,-0.072253,-0.011355,-0.000011,0.000001,0.000000,0.000000,-0.000021,0.000000
0.665903,-0.504047,0.135438,0.023322,-0.119206,-0.205323,0.203245,-0.080860,0.000000,0.995535,0.604317,-0.096558,0.006164,-0.908505,0.104965,0.225136,-0.037080,-0.072395,-0.360017,0.056987,-0.165309,-0.070485,-0.008219,-0.000003,-0.000000,0.000000,0.000000,-0.000012,-0.000000
0.997204,-0.724810,-0.136811,-0.293451,-0.730438,-0.326841,0.206127,-0.479422,0.000000,0.734919,0.485343,-0.106861,0.217150,-0.871454,0.412040,0.141272,0.013620,0.010228,0.059268,0.042714,-0.191186,-0.042909,0.046483,0.000018,-0.000003,0.000001,0.000001,0.000027,-0.000001
1.001108,-0.682217,-0.211955,-0.387288,-0.919350,-0.406988,0.255577,-1.600069,0.000000,0.585049,2.053970,-0.137807,0.272097,-0.750347,0.886099,0.106876,0.076716,0.086970,0.458577,0.032920,-0.192571,-0.015345,0.045976,0.000005,-0.000003,0.000001,0.000001,-0.000040,-0.000000
0.675663,-0.397563,-0.052421,-0.211270,-0.591486,-0.405689,0.326869,-2.882468,0.000000,0.620860,4.525873,-0.173924,0.143532,-0.605738,1.290111,0.139144,0.120661,0.119460,0.638253,0.032498,-0.168775,-0.001568,-0.009489,-0.000033,0.000001,-0.000001,-0.000001,-0.000179,0.000001
0.734740,-0.507650,0.041312,-0.097281,-0.461645,-0.405317,0.184364,-2.678751,0.000000,0.677806,5.050394,-0.188898,0.162951,-0.751922,1.543535,0.183475,0.251749,-0.036618,0.681973,0.023058,-0.157228,-0.034872,0.005662,-0.000001,0.000000,0.000000,0.000000,-0.000028,0.000000
0.929867,-0.647199,0.049836,-0.080501,-0.465700,-0.400001,0.050218,-2.032096,0.000000,0.652224,4.436219,-0.196659,0.251081,-0.897107,1.635104,0.196260,0.359987,-0.156169,0.653759,0.010006,-0.159247,-0.065169,0.030527,-0.000006,-0.000002,0.000001,0.000001,-0.000505,-0.000001
1.012592,-0.450948,-0.046259,-0.196111,-0.539543,-0.383881,0.146588,-1.985697,0.000000,0.440460,3.492099,-0.211142,0.328652,-0.749525,1.553585,0.133896,0.335382,-0.014102,0.617644,-0.001249,-0.176157,-0.042361,0.004181,-0.000153,-0.000000,-0.000001,-0.000001,-0.002529,-0.000000
0.913610,-0.339472,-0.084213,-0.195133,-0.474672,-0.254418,0.006369,-0.725013,0.000000,0.377518,1.922119,-0.203390,0.367326,-0.646342,1.311949,0.071245,0.288726,-0.025620,0.539181,-0.012797,-0.192830,-0.008583,-0.027281,-0.000326,0.000000,0.000000,0.000000,-0.006256,0.000000
0.682414,-0.368509,-0.045053,-0.078057,-0.303524,-0.076341,-0.300332,1.119643,0.000000,0.494868,0.511235,-0.177282,0.347773,-0.639153,1.031018,0.039634,0.243354,-0.184962,0.457603,-0.018871,-0.200935,0.019279,-0.048128,-0.000438,-0.000001,0.000001,0.000001,-0.009824,-0.000000
0.487790,-0.302100,-0.143435,-0.097602,-0.278552,-0.027529,-0.264505,1.754500,0.000000,0.448376,-0.065374,-0.213519,0.362640,-0.656612,0.829017,0.036086,0.165859,-0.067443,0.429273,-0.038527,-0.221896,-0.034532,-0.085285,-0.005086,0.000000,-0.000001,-0.000001,-0.017059,0.000000
0.318062,-0.156188,-0.100629,-0.273750,-0.103613,-0.104012,-0.471191,1.565428,0.000000,0.414300,-0.111789,-0.181402,0.332103,0.005619,0.648121,0.055695,0.082983,0.108936,0.370105,-0.042291,-0.240248,-0.050363,-0.101122,-0.007100,0.000001,-0.000001,-0.000001,-0.021179,0.000000
0.161554,0.053293,0.362100,-0.626477,0.517435,-0.301826,-1.505439,0.938264,-0.000000,0.568914,0.067961,0.049768,0.176335,2.051881,0.430510,0.093557,0.021477,0.126169,0.196018,-0.000693,-0.240532,0.091454,-0.058001,0.000696,-0.000000,0.000001,0.000001,-0.015403,-0.000000
-0.126182,0.151086,0.485366,-0.774749,0.579572,-0.213633,-1.262969,0.368472,0.000000,0.659698,0.071496,0.125853,0.120054,3.136024,0.220092,0.078356,-0.024740,0.090945,0.053304,0.018045,-0.286514,0.160742,-0.084561,0.005172,-0.000000,0.000001,0.000001,-0.012379,-0.000000
-0.401279,0.088286,0.207517,-0.644423,0.051703,0.116482,0.135032,0.140973,0.000000,0.641245,-0.102961,0.008799,0.191408,2.715931,0.122086,0.017695,-0.032559,0.020875,0.013327,0.004552,-0.355208,0.122848,-0.167531,0.004090,-0.000000,0.000000,0.000000,-0.013621,0.000000
-0.488287,0.039309,0.096588,-0.511660,-0.157242,0.212087,0.694564,0.075685,0.000000,0.359368,-0.118762,0.000891,0.192636,2.181503,0.011717,-0.016594,-0.044765,-0.015643,0.000000,0.002447,-0.355402,0.084868,-0.095555,0.002173,-0.000000,0.000000,0.000000,-0.012220,0.000000
-0.475843,-0.033468,0.068399,-0.382994,-0.202497,0.151982,0.651956,0.079945,0.000000,0.062978,-0.048965,0.009152,0.160845,1.611870,-0.043791,-0.016361,-0.022216,-0.002401,0.000000,0.002269,-0.326492,0.053868,-0.002632,0.000466,0.000000,0.000000,0.000000,-0.011378,0.000000
-0.452632,-0.167668,0.038749,-0.264957,-0.239342,0.014994,0.243653,0.061073,0.000000,0.000948,0.033385,-0.059404,0.133153,1.086155,0.022775,0.026551,0.074235,0.076806,0.000000,-0.005443,-0.307885,0.036901,-0.022745,0.000011,0.000000,0.000000,0.000000,-0.014297,0.000000
-0.368917,-0.210619,0.024382,-0.202283,-0.252649,-0.040916,0.016677,0.091525,0.000000,-0.053298,0.082463,-0.072207,0.089830,0.681104,0.090853,0.033413,0.111941,0.136202,0.000000,-0.004564,-0.287780,0.070986,-0.053343,-0.000074,0.000000,0.000000,0.000000,-0.014568,0.000000
-0.266546,-0.140846,0.032480,-0.226304,-0.235762,0.012205,0.084505,0.156073,0.000000,-0.072628,0.073731,-0.022858,0.052537,0.599217,0.126403,0.000793,0.072044,0.146089,0.000000,0.004472,-0.276229,0.139084,-0.079134,0.000256,0.000000,0.000000,0.000000,-0.012054,0.000000
-0.163448,-0.069118,0.064497,-0.256490,-0.231419,0.016930,0.138669,0.203758,0.000000,-0.083768,0.042534,0.014978,-0.002874,0.544611,0.230098,-0.063360,0.034294,0.132762,0.000000,0.004351,-0.259267,0.143874,-0.084403,0.000194,0.000000,0.000000,0.000000,-0.011406,0.000000
-0.091812,-0.033844,0.095526,-0.229212,-0.215491,0.013956,0.173085,0.227397,0.000000,-0.088215,0.029230,0.043184,-0.049588,0.511651,0.324333,-0.106876,0.017728,0.116824,0.000000,0.004165,-0.244606,0.121477,-0.086543,0.000032,0.000000,0.000000,0.000000,-0.010220,0.000000
-0.083828,-0.073445,0.100659,-0.080836,-0.163848,0.043975,0.181659,0.219803,0.000000,-0.087458,0.074172,0.063644,-0.060792,0.494704,0.331495,-0.077584,0.041391,0.118875,0.000000,0.013012,-0.239950,0.108019,-0.102949,0.000062,0.000000,0.000000,0.000000,-0.006091,0.000000
-0.064594,-0.067270,0.087963,0.037196,-0.137161,0.070325,0.134111,0.198733,0.000000,-0.077319,0.098437,0.055154,-0.060717,0.475533,0.334321,-0.036864,0.081675,0.092846,0.000000,0.015700,-0.230014,0.082159,-0.088632,0.000048,0.000000,0.000000,0.000000,-0.004366,0.000000
-0.043724,-0.018394,0.063788,0.065864,-0.148776,0.079833,0.054215,0.174726,0.000000,-0.062871,0.089884,0.021958,-0.049400,0.463731,0.331401,-0.005071,0.118433,0.051753,0.000000,0.010888,-0.219768,0.056830,-0.050750,-0.000005,0.000000,0.000000,0.000000,-0.005907,0.000000
-0.003949,-0.024605,0.048807,-0.119716,-0.187483,0.082003,0.061654,0.204761,0.000000,-0.000238,0.096846,0.031412,-0.049480,0.375892,0.318862,-0.029264,0.083515,0.054688,0.000000,0.008762,-0.218494,0.041014,-0.055537,-0.000003,0.000000,0.000000,0.000000,-0.005875,0.000000
0.039060,-0.036812,0.036857,-0.290962,-0.211603,0.077465,0.077465,0.241675,0.000000,0.056946,0.110561,0.044260,-0.055007,0.289207,0.305107,-0.057660,0.034484,0.071744,0.000000,0.007115,-0.220472,0.026909,-0.070339,0.000008,0.000000,0.000000,0.000000,-0.005708,0.000000
0.069636,-0.005901,0.021774,-0.219286,-0.179454,0.066851,0.022686,0.238295,0.000000,0.055033,0.122231,0.021251,-0.060032,0.280862,0.298532,-0.038470,0.028899,0.073015,0.000000,0.003746,-0.219969,0.006714,-0.062507,-0.000018,0.000000,0.000000,0.000000,-0.006840,0.000000
-0.004515,-0.002867,-0.016328,-0.272432,-0.199616,0.037116,-0.064288,0.225543,0.000000,0.040561,0.085813,-0.029009,-0.066144,0.349966,0.250012,-0.041768,0.071678,0.015564,0.000000,-0.005631,-0.204512,-0.011811,-0.045967,-0.000111,0.000000,0.000000,0.000000,-0.009307,0.000000
-0.146316,-0.029224,-0.058397,-0.423830,-0.262010,0.003128,-0.139969,0.209799,0.000000,0.020772,0.019515,-0.081389,-0.070288,0.461972,0.183808,-0.065899,0.141431,-0.071884,0.000000,-0.016327,-0.181833,-0.019407,-0.028983,-0.000225,-0.000000,0.000000,0.000000,-0.011876,0.000000
-0.121173,-0.030768,-0.069503,-0.472512,-0.275685,0.005006,-0.122593,0.237608,0.000000,0.038666,0.071871,-0.100785,-0.068002,0.419245,0.124299,-0.094271,0.152396,-0.072837,0.000000,-0.024208,-0.168121,-0.039774,-0.042933,-0.000431,0.000000,0.000000,0.000000,-0.014262,0.000000
-0.047837,-0.019050,-0.057587,-0.455512,-0.259753,0.017397,-0.058961,0.268008,0.000000,0.069523,0.145376,-0.097612,-0.060391,0.337203,0.054091,-0.112356,0.134967,-0.035112,0.000000,-0.026618,-0.161245,-0.052041,-0.055689,-0.000419,0.000000,0.000000,0.000000,-0.015137,0.000000
-0.045061,-0.005585,-0.030593,-0.409881,-0.233330,0.014946,0.004119,0.260041,0.000000,0.088632,0.142515,-0.082291,-0.048565,0.331271,-0.044209,-0.105619,0.119551,-0.006531,0.000000,-0.020900,-0.159082,-0.035346,-0.035107,0.000123,0.000000,0.000000,0.000000,-0.013172,0.000000
-0.040965,0.025237,0.008759,-0.325677,-0.193647,0.030001,0.085735,0.233107,0.000000,0.056767,0.123757,-0.048852,-0.058020,0.370550,-0.139038,-0.119056,0.103302,0.030523,0.000000,-0.015834,-0.152063,-0.009507,-0.025672,0.000385,0.000000,0.000000,0.000000,-0.011818,0.000000
-0.037593,0.057989,0.040793,-0.244992,-0.160538,0.055035,0.145081,0.200667,0.000000,-0.010139,0.098485,-0.014012,-0.084025,0.435393,-0.182983,-0.145946,0.094344,0.057522,0.000000,-0.013950,-0.143695,0.012559,-0.032103,0.000236,0.000000,0.000000,0.000000,-0.011752,0.000000
0.021915,0.091290,0.011833,-0.162634,-0.166232,0.023729,0.114701,0.198332,0.000000,-0.016642,0.099760,-0.010805,-0.080876,0.404073,-0.165575,-0.115012,0.086604,0.063312,0.000000,-0.008702,-0.132468,0.004718,-0.028741,0.000191,0.000000,0.000000,0.000000,-0.009153,0.000000
0.084409,0.115126,-0.017269,-0.090698,-0.168865,-0.007505,0.082065,0.203953,0.000000,-0.002134,0.113714,-0.007553,-0.082812,0.350293,-0.127204,-0.066352,0.083564,0.074412,0.000000,-0.000632,-0.101808,-0.001580,-0.005323,0.000171,0.000024,0.000000,0.000000,-0.005340,0.000000
0.096740,0.119478,0.014343,-0.041265,-0.126569,0.017742,0.134638,0.195378,0.000000,-0.005990,0.126493,0.027425,-0.124073,0.347751,-0.108252,-0.040060,0.088704,0.117344,0.000000,0.009720,-0.035137,0.025123,0.048408,0.000093,0.000097,0.000000,0.000000,-0.001632,0.000000
0.091963,0.109655,0.016068,-0.023938,-0.085019,0.015901,0.155446,0.210943,0.000000,0.032592,0.134009,0.031242,-0.113464,0.315025,-0.105390,-0.011657,0.067350,0.143859,0.000000,0.012000,-0.007115,0.025585,0.080204,0.000005,0.000051,0.000000,0.000000,-0.001078,0.000000
0.072464,0.090569,-0.012955,-0.047380,-0.064990,-0.012107,0.134085,0.242866,0.000000,0.094318,0.132495,0.001989,-0.056288,0.268477,-0.120049,0.004657,0.030181,0.140698,0.000000,0.005069,-0.031754,-0.000426,0.074169,-0.000047,-0.000090,0.000000,0.000000,-0.003954,0.000000
0.090079,0.130296,0.001840,-0.037611,-0.031848,0.017684,0.183209,0.249433,0.000000,0.015724,0.136065,0.073390,0.032192,0.331852,-0.133109,-0.015280,0.048797,0.139048,0.000000,0.002842,-0.039195,0.022498,0.052261,-0.000218,-0.000069,0.000000,0.000000,-0.007457,0.000000
0.084968,0.143069,0.019700,-0.024145,-0.009062,0.048650,0.236046,0.257165,0.000000,-0.036043,0.134885,0.128741,0.094414,0.384069,-0.133715,-0.040424,0.075403,0.148056,0.000000,-0.000791,-0.038294,0.042978,0.029662,-0.000535,-0.000002,0.000000,0.000000,-0.010516,-0.000000
-0.002708,0.043136,-0.000124,-0.036493,-0.020102,0.024169,0.225830,0.292594,0.000000,0.106156,0.119126,0.051343,0.072815,0.304061,-0.111016,-0.039728,0.062206,0.176873,0.000000,-0.011939,-0.037915,0.009635,0.021550,-0.001031,-0.000003,0.000000,0.000000,-0.012057,0.000000
-0.034347,0.013667,0.006296,-0.102069,-0.056003,0.023451,0.207705,0.294963,0.000000,0.154096,0.106800,0.001213,0.055473,0.258718,-0.115554,-0.042349,0.018965,0.182710,0.000000,-0.019315,-0.042696,-0.020337,0.009546,-0.001179,-0.000000,0.000000,0.000000,-0.013006,0.000000
0.005870,0.069392,0.035749,-0.188088,-0.098814,0.046854,0.190733,0.263089,0.000000,0.083816,0.104070,0.003412,0.051057,0.270711,-0.145059,-0.046977,-0.032702,0.162648,0.000000,-0.019230,-0.050253,-0.031954,-0.000352,-0.000905,0.000005,-0.000001,-0.000001,-0.012889,0.000000
0.053109,0.175440,0.053272,-0.142726,-0.113568,0.028740,0.153633,0.226014,0.000000,0.114816,0.034827,-0.044045,0.059725,0.263083,-0.136338,0.043291,0.078483,0.171161,0.000000,-0.016895,-0.026396,-0.037599,0.057137,-0.000281,0.000222,-0.000001,0.000000,-0.012935,0.000000
0.068337,0.233611,0.055308,-0.042841,-0.097303,0.010536,0.130168,0.212683,0.000000,0.175989,-0.013447,-0.092509,0.072855,0.242872,-0.116293,0.139698,0.200753,0.170365,0.000000,-0.014551,-0.006467,-0.030503,0.098541,-0.000015,0.000291,0.000000,0.000001,-0.013470,-0.000000
0.012524,0.145695,0.038304,0.034698,-0.047060,0.033670,0.154112,0.252062,0.000000,0.196230,0.046748,-0.093332,0.081828,0.217133,-0.111832,0.153489,0.182351,0.122387,0.000000,-0.014447,-0.025815,-0.003901,0.040397,-0.000816,-0.000149,0.000000,-0.000001,-0.014817,0.000000
-0.045022,0.094724,0.043838,0.061337,-0.020054,0.063594,0.165891,0.233312,0.000000,0.192082,0.036764,-0.066180,0.064321,0.241451,-0.050110,0.195800,0.206169,0.093792,0.000000,-0.008056,-0.029600,0.021812,-0.008884,-0.000684,-0.000291,0.000000,-0.000001,-0.014770,0.000000
-0.075537,0.106189,0.069142,0.023756,-0.029787,0.085348,0.159618,0.165808,0.000000,0.165623,-0.038421,-0.024626,0.029087,0.303668,0.038015,0.245480,0.260296,0.098878,0.000000,0.001429,-0.015934,0.033775,-0.024664,0.000315,-0.000065,0.000000,0.000000,-0.013354,0.000000
0.027552,0.115344,0.127430,0.148463,-0.029223,0.173981,0.154892,0.084177,0.000000,0.221151,-0.023091,-0.014741,-0.018597,0.057526,0.147028,0.269604,0.209677,0.123710,0.000000,0.010499,-0.026023,0.067198,0.009438,0.001677,-0.000002,0.000001,0.000001,-0.011458,0.000000
0.106698,0.111768,0.172338,0.275362,-0.009402,0.243833,0.157158,0.027814,0.000000,0.293982,-0.016844,-0.019900,-0.065219,-0.174199,0.226326,0.283656,0.152782,0.115592,0.000000,0.017205,-0.039816,0.099492,0.045267,0.002302,-0.000012,0.000001,0.000001,-0.010047,-0.000000
0.004332,0.085038,0.157496,0.244348,0.038636,0.209240,0.171860,0.036121,0.000000,0.319433,-0.119287,-0.023475,-0.097263,-0.068712,0.225298,0.303122,0.188088,0.021828,0.000000,0.019585,-0.037274,0.108060,0.034669,0.001088,-0.000005,0.000000,0.000000,-0.010089,-0.000000
-0.100707,0.067356,0.151200,0.241291,0.099915,0.167606,0.226366,0.054532,0.000000,0.302678,-0.221425,-0.004821,-0.115768,-0.014755,0.229607,0.296417,0.216702,-0.048112,0.000000,0.021300,-0.036196,0.108343,0.019357,0.000196,-0.000000,0.000000,0.000000,-0.009819,0.000000
-0.155891,0.067565,0.156599,0.267722,0.143796,0.139751,0.293424,0.073844,0.000000,0.252104,-0.272202,0.026735,-0.111481,-0.039311,0.237101,0.266896,0.224315,-0.059255,0.000000,0.021498,-0.037119,0.100198,0.006986,0.000071,-0.000000,0.000000,0.000000,-0.009371,0.000000
-0.188754,0.040907,0.172984,0.246920,0.146540,0.104634,0.342986,0.082319,0.000000,0.187302,-0.271124,0.009295,-0.124704,-0.022059,0.205855,0.234231,0.190221,0.009114,0.000000,0.012717,-0.038928,0.088787,0.013059,-0.000350,0.000002,0.000000,0.000000,-0.012331,0.000000
-0.175214,0.073335,0.161868,0.269782,0.161558,0.119244,0.367277,0.072322,0.000000,0.141019,-0.300777,-0.068532,-0.169805,0.000667,0.192415,0.167765,0.169490,0.027541,0.000000,-0.007920,-0.035131,0.079411,0.025538,-0.003199,0.000003,0.000000,-0.000001,-0.019835,0.000000
-0.091197,0.250822,0.084774,0.427221,0.242272,0.240578,0.358544,0.036226,0.000000,0.145996,-0.443774,-0.218140,-0.261158,-0.007467,0.253334,0.036842,0.217204,-0.133429,0.000000,-0.043288,-0.019231,0.077379,0.032365,-0.010607,0.000000,0.000000,0.000000,-0.033019,0.000000
-0.047645,0.345981,0.103092,0.534597,0.310916,0.296677,0.384346,-0.010181,0.000000,0.081557,-0.541693,-0.248378,-0.307678,0.026306,0.275855,-0.073099,0.196329,-0.204491,0.000000,-0.061244,-0.020474,0.084862,0.018120,-0.014435,-0.000002,0.000000,0.000001,-0.040353,-0.000000
-0.066328,0.311211,0.207655,0.538205,0.333158,0.259485,0.431764,-0.043696,0.000000,-0.020069,-0.545561,-0.144126,-0.286096,0.085098,0.248706,-0.107089,0.117294,-0.150112,0.000000,-0.052807,-0.038239,0.098109,-0.010073,-0.012769,-0.000002,0.000000,0.000000,-0.038169,-0.000000
-0.068483,0.244322,0.280999,0.557954,0.366722,0.213867,0.479896,-0.070179,0.000000,-0.040680,-0.554317,-0.010656,-0.263335,0.070740,0.278814,-0.096859,0.083892,-0.150248,0.000000,-0.034223,-0.044401,0.098345,-0.043803,-0.007798,-0.000001,0.000000,0.000000,-0.031671,0.000000
-0.075392,0.385317,0.395850,0.752011,0.209912,0.278011,0.621212,0.262241,0.000000,0.042695,-0.562340,0.121322,-0.302877,-0.043659,0.215635,-0.142752,-0.030859,-0.151310,0.000000,-0.024779,-0.049163,0.093904,-0.064290,-0.005657,0.000002,0.000000,-0.000001,-0.029940,0.000000
-0.108331,0.974205,0.624948,1.278566,-0.338979,0.570113,0.948197,1.305459,0.000000,0.253040,-0.564027,0.221101,-0.468212,-0.284999,-0.091376,-0.345106,-0.353950,-0.099714,0.000000,-0.043759,-0.062729,0.093111,-0.052750,-0.012485,0.000006,-0.000001,-0.000001,-0.042057,0.000001
-0.003862,1.261282,0.668618,1.215898,-0.486553,0.626960,0.919445,1.538124,0.000000,0.189704,-0.299931,0.315952,-0.485450,-0.286402,-0.275085,-0.464968,-0.480868,-0.226246,0.000000,-0.053330,-0.077607,0.059110,0.023720,-0.015994,0.000006,-0.000001,-0.000001,-0.048583,0.000001
0.185785,1.103026,0.505029,0.595339,-0.159031,0.420130,0.549330,0.843910,0.000000,-0.115639,0.097919,0.358450,-0.345974,-0.047166,-0.243645,-0.442414,-0.348155,-0.467647,0.000000,-0.048706,-0.086357,0.008902,0.126886,-0.014431,0.000002,0.000000,0.000001,-0.046256,-0.000000
0.220323,1.412910,0.480372,0.450336,0.004392,0.261597,0.459053,0.759701,0.000000,-0.298172,0.798476,0.376489,-0.250702,0.102204,-0.074324,-0.304134,-0.160995,-0.608279,0.000000,-0.036667,-0.071515,-0.028676,0.222111,-0.011177,0.000016,0.000000,0.000001,-0.039880,0.000000
0.240642,1.850280,0.537422,0.465566,0.055334,0.238722,0.375061,0.942169,-0.000000,-0.340849,1.466608,0.400883,-0.206982,0.131011,0.226120,-0.148346,-0.068635,-0.692804,0.000000,-0.021006,-0.065656,-0.063357,0.289124,-0.006603,0.000031,0.000000,0.000000,-0.032831,0.000002
0.387633,2.074495,0.618966,0.325744,0.045407,0.438868,0.023844,1.048006,0.000000,-0.226605,1.767159,0.462452,-0.222173,0.008560,0.650886,-0.073291,-0.220327,-0.765887,0.000000,-0.005518,-0.101352,-0.104865,0.307673,-0.001078,0.000033,-0.000001,0.000000,-0.028488,0.000005
0.367652,2.042118,0.669101,0.228527,0.121155,0.630697,-0.253220,1.427973,0.000000,-0.121784,2.436930,0.502599,-0.218213,-0.068842,1.047984,-0.135005,-0.355172,-0.800935,0.000000,-0.008653,-0.148742,-0.123510,0.410628,-0.000910,-0.000000,-0.000001,0.000000,-0.029900,0.000002
0.190695,1.769325,0.662755,0.222518,0.244698,0.718287,-0.317604,1.892057,0.000000,-0.078797,3.140998,0.501248,-0.197080,-0.062497,1.218858,-0.302619,-0.405744,-0.780416,0.000000,-0.028844,-0.184128,-0.109968,0.546497,-0.006182,-0.000052,0.000001,0.000000,-0.036361,-0.000005
0.058319,3.126538,0.448191,0.047521,0.182550,0.418474,-0.118748,1.825622,0.000000,0.034082,1.893109,0.435915,-0.245174,-0.085681,1.426167,-0.231463,-0.310498,-0.710946,0.000000,-0.035736,-0.155303,-0.119197,0.403929,-0.008744,-0.000034,0.000001,0.000000,-0.039901,-0.000004
0.069039,4.815140,0.199074,-0.151649,0.070926,0.128285,0.057792,1.571178,0.000000,0.077105,0.114447,0.370916,-0.262736,-0.120994,1.510002,-0.103989,-0.200887,-0.557924,0.000000,-0.032115,-0.123461,-0.068650,0.230834,-0.008489,-0.000000,0.000000,0.000000,-0.040682,-0.000000
0.321373,5.536640,0.089050,-0.230187,0.046030,0.244729,-0.073528,1.471211,0.000000,-0.089478,-0.773937,0.370564,-0.150009,-0.151039,1.310461,-0.102648,-0.208350,-0.286736,0.000000,-0.020771,-0.149792,0.124225,0.275105,-0.005313,-0.000004,0.000001,0.000001,-0.038870,-0.000001
0.699532,5.496413,-0.140966,-0.463349,0.086287,0.326050,-0.289502,1.067729,0.000000,-0.235742,-1.304668,0.501309,0.019968,-0.231118,1.090272,-0.182658,-0.183959,-0.174274,0.000000,-0.004257,-0.164083,0.202346,0.311136,-0.000435,-0.000004,0.000001,0.000001,-0.030779,-0.000000
1.014447,4.714569,-0.375976,-0.734563,0.171570,0.331590,-0.482153,0.562461,0.000000,-0.288564,-1.212394,0.697786,0.162215,-0.321195,0.959520,-0.304021,-0.139911,-0.276764,0.000000,0.009169,-0.159186,0.126657,0.320914,0.003705,0.000000,-0.000001,0.000000,-0.020454,0.000000
1.049858,4.266164,-0.316083,-0.830446,0.357334,0.042498,-0.756230,-0.023379,0.000000,-0.196081,-1.354480,0.360568,0.465542,-0.312008,0.861822,-0.143316,0.003342,-0.322936,0.000000,-0.016409,-0.206180,-0.064039,0.366440,0.001704,0.000000,-0.000005,-0.000001,-0.018112,0.000000
1.008841,3.966683,-0.159061,-0.853575,0.437943,-0.240832,-1.022320,-0.486279,0.000000,-0.120419,-1.526839,-0.037817,0.764232,-0.249181,0.738632,0.039928,0.102873,-0.316316,0.000000,-0.042674,-0.268005,-0.226155,0.432566,0.000722,-0.000001,-0.000006,-0.000001,-0.016040,0.000000
1.094474,3.631638,-0.102693,-0.906524,0.207749,-0.217988,-1.190989,-0.622679,-0.000000,-0.223726,-1.525342,-0.024820,0.892547,-0.178339,0.531410,-0.013845,0.015743,-0.260425,0.000000,-0.031301,-0.307599,-0.216085,0.504142,0.007917,-0.000001,0.000001,0.000001,-0.006529,-0.000000
1.092356,3.188463,-0.169364,-0.978007,0.133605,-0.140434,-1.390195,-0.833402,0.000000,-0.216061,-1.454407,0.008633,0.953853,-0.169503,0.458660,-0.075291,0.013180,-0.125716,0.000000,-0.009841,-0.311878,-0.179332,0.492692,0.018406,-0.000001,0.000004,0.000001,0.009389,-0.000000
1.003560,2.858819,-0.325756,-1.032279,0.252597,-0.046948,-1.520343,-1.013120,0.000000,-0.101244,-1.349545,0.045808,0.917515,-0.227096,0.556778,-0.113682,0.096478,0.020454,0.000000,0.010976,-0.278710,-0.134283,0.403947,0.026945,0.000000,-0.000002,-0.000001,0.023755,0.000000
0.672272,2.355653,-0.597222,0.000399,0.203177,-0.019019,-0.575975,-1.508237,0.000000,-0.149399,-1.124620,-0.217453,0.876391,-0.057662,0.587635,0.107808,0.315022,-0.080256,0.000000,0.030982,-0.234967,-0.282216,0.381631,0.036430,0.000000,-0.041402,-0.000001,0.046241,0.000000
0.418566,1.866421,-0.710871,0.748219,0.044284,-0.053198,0.104395,-1.667323,-0.000000,-0.174320,-0.870287,-0.463498,0.673685,0.060073,0.619018,0.265005,0.381614,-0.177671,0.000000,0.045827,-0.178823,-0.408015,0.314477,0.035958,-0.000000,-0.071261,-0.002898,0.065159,0.000000
0.562488,1.578507,-0.393836,-0.160558,-0.165119,-0.146024,-0.817671,-0.838985,0.000000,0.010210,-0.677198,-0.374672,0.152619,-0.152601,0.718698,0.033744,0.009081,-0.021619,0.000000,0.051163,-0.108454,-0.296560,0.091237,0.014628,0.000000,-0.036646,-0.011592,0.068821,0.000000
0.766157,1.356149,-0.212937,-0.679288,-0.326179,-0.171922,-1.292329,-0.268928,0.000000,-0.067508,-0.595450,-0.285921,-0.034526,-0.155282,0.804602,0.113328,-0.273243,0.212988,0.000000,0.091028,-0.103574,-0.253975,0.006413,0.000272,0.000000,-0.019061,-0.005796,0.083455,0.000000
0.927733,1.310532,-0.258621,-0.548611,-0.358363,-0.117944,-1.082257,-0.242182,0.000000,-0.368601,-0.665915,-0.241622,0.205814,0.053363,0.833777,0.463952,-0.324196,0.408839,0.000000,0.145485,-0.166620,-0.301549,0.102410,0.000069,-0.000001,-0.027297,0.011592,0.101744,-0.000001
