joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.853296,-1.994444,-0.018894,0.067965,-0.076039,-0.088656,-0.084489,-0.188630,-0.100000,2.139640,2.305020,-0.254528,-0.254261,-0.535851,-0.223077,0.678118,-0.671158,-0.041221,0.226559,0.839486,-0.775844,1.111318,1.053259,0.199993,-0.100000,0.300000,0.300000,0.049895,-0.050000
-0.838106,-2.001621,-0.020056,0.065624,-0.083251,-0.091370,-0.088451,-0.178535,-0.100000,2.148755,2.324650,-0.258247,-0.247176,-0.548681,-0.200584,0.679122,-0.665989,-0.043858,0.236255,0.839149,-0.779809,1.111517,1.052436,0.199985,-0.100000,0.300000,0.300000,0.049722,-0.050000
-0.825999,-2.009185,-0.020696,0.064843,-0.088180,-0.091709,-0.096502,-0.143844,-0.100000,2.159435,2.325469,-0.261619,-0.240351,-0.561417,-0.181836,0.679704,-0.661424,-0.048620,0.244864,0.838731,-0.783881,1.112089,1.051334,0.199976,-0.100000,0.300000,0.300000,0.049502,-0.050000
-0.818595,-2.013705,-0.025794,0.061719,-0.094393,-0.092471,-0.099031,-0.108355,-0.100000,2.166690,2.322035,-0.266788,-0.232670,-0.574946,-0.167423,0.680565,-0.659354,-0.046556,0.253426,0.837608,-0.788684,1.110136,1.049024,0.199782,-0.100000,0.300000,0.300000,0.049040,-0.050000
-0.813277,-2.015432,-0.024721,0.053893,-0.092325,-0.095870,-0.115350,-0.081227,-0.100000,2.176007,2.320998,-0.268875,-0.227066,-0.561192,-0.155911,0.681931,-0.658105,-0.044262,0.259668,0.837040,-0.793491,1.110074,1.047289,0.199692,-0.100000,0.300000,0.300000,0.048654,-0.050000
-0.812132,-2.011573,-0.011310,0.036660,-0.073695,-0.104544,-0.159248,-0.070825,-0.100000,2.189446,2.324754,-0.264797,-0.225617,-0.492871,-0.150203,0.684307,-0.658495,-0.041509,0.261267,0.837581,-0.798306,1.113794,1.046704,0.199810,-0.100000,0.300000,0.300000,0.048423,-0.050000
-0.818324,-2.009389,-0.005307,0.022903,-0.069142,-0.104415,-0.165868,-0.066488,-0.100000,2.202394,2.323858,-0.263841,-0.222264,-0.435751,-0.147108,0.685066,-0.659094,-0.040625,0.261800,0.837762,-0.804952,1.116504,1.043907,0.199899,-0.100000,0.300000,0.300000,0.048159,-0.050000
-0.828184,-2.008042,-0.003009,0.010883,-0.071627,-0.099885,-0.153847,-0.065186,-0.100000,2.215096,2.320635,-0.264445,-0.217960,-0.384233,-0.145319,0.685015,-0.659798,-0.040674,0.261800,0.837763,-0.812514,1.118708,1.040003,0.199973,-0.100000,0.300000,0.300000,0.047879,-0.050000
-0.837855,-2.007817,-0.001443,0.002437,-0.075431,-0.095932,-0.138086,-0.063461,-0.100000,2.216769,2.319107,-0.263805,-0.214559,-0.348491,-0.146639,0.684402,-0.660885,-0.041250,0.261800,0.837859,-0.819168,1.119899,1.040084,0.199986,-0.100000,0.300000,0.300000,0.047671,-0.050000
-0.847217,-2.009381,-0.000273,-0.004436,-0.079727,-0.093805,-0.127769,-0.061988,-0.100000,2.217615,2.318677,-0.264079,-0.211527,-0.319759,-0.147071,0.684361,-0.660686,-0.040770,0.261800,0.837853,-0.825574,1.120863,1.039898,0.199992,-0.100000,0.300000,0.300000,0.047424,-0.050000
-0.855961,-2.014523,0.000107,-0.008162,-0.085005,-0.095332,-0.128340,-0.061018,-0.100000,2.216807,2.320442,-0.266182,-0.209233,-0.305045,-0.145728,0.685464,-0.657915,-0.038178,0.261800,0.837642,-0.831483,1.121375,1.039175,0.199986,-0.100000,0.300000,0.300000,0.047099,-0.050000
-0.861974,-2.017805,0.000702,-0.012528,-0.089833,-0.095442,-0.127102,-0.058327,-0.100000,2.215483,2.321975,-0.266968,-0.207933,-0.292514,-0.143437,0.685697,-0.656209,-0.035322,0.261800,0.837671,-0.837085,1.123702,1.037764,0.199989,-0.100000,0.300000,0.300000,0.046841,-0.050000
-0.866622,-2.020157,0.001406,-0.017214,-0.094436,-0.094844,-0.124959,-0.054775,-0.100000,2.213902,2.323392,-0.267096,-0.207131,-0.281076,-0.140672,0.685496,-0.655034,-0.032335,0.261800,0.837821,-0.842532,1.126938,1.036009,0.199996,-0.100000,0.300000,0.300000,0.046616,-0.050000
-0.868512,-2.020570,0.003282,-0.022787,-0.099090,-0.094765,-0.121555,-0.050176,-0.100000,2.212133,2.323677,-0.266369,-0.208048,-0.270730,-0.134233,0.683163,-0.654837,-0.030012,0.261800,0.837845,-0.847456,1.129457,1.034388,0.199997,-0.100000,0.300000,0.300000,0.046385,-0.050000
-0.870295,-2.021511,0.005227,-0.026382,-0.103055,-0.094286,-0.118036,-0.045679,-0.100000,2.210373,2.324561,-0.265369,-0.209115,-0.260610,-0.127698,0.681221,-0.654325,-0.027662,0.261800,0.837987,-0.852317,1.131797,1.032547,0.199997,-0.100000,0.300000,0.300000,0.046208,-0.050000
-0.871865,-2.023508,0.007309,-0.026021,-0.105644,-0.093006,-0.114289,-0.041384,-0.100000,2.208634,2.326643,-0.263823,-0.210480,-0.250942,-0.120973,0.680059,-0.653181,-0.025257,0.261800,0.838365,-0.857054,1.133778,1.030270,0.199999,-0.100000,0.300000,0.300000,0.046141,-0.050000
-0.872879,-2.024202,0.008746,-0.024894,-0.108542,-0.091473,-0.112672,-0.037730,-0.100000,2.207281,2.328498,-0.263162,-0.211543,-0.241589,-0.114326,0.679746,-0.651058,-0.023948,0.261800,0.838615,-0.861517,1.135083,1.029002,0.199999,-0.100000,0.300000,0.300000,0.046033,-0.050000
-0.873614,-2.024244,0.009860,-0.023386,-0.111595,-0.089813,-0.112120,-0.034395,-0.100000,2.206120,2.330239,-0.262945,-0.212456,-0.232393,-0.107717,0.679857,-0.648444,-0.023187,0.261800,0.838801,-0.865844,1.136051,1.028240,0.199999,-0.100000,0.300000,0.300000,0.045905,-0.050000
-0.873037,-2.025186,0.010698,-0.029683,-0.116041,-0.088192,-0.110205,-0.029539,-0.100000,2.207271,2.332372,-0.261906,-0.213523,-0.226553,-0.101571,0.678575,-0.647717,-0.021760,0.261800,0.838966,-0.870257,1.136724,1.026781,0.199999,-0.100000,0.300000,0.300000,0.045798,-0.050000
-0.872052,-2.025716,0.011334,-0.035025,-0.120059,-0.086714,-0.109021,-0.024728,-0.100000,2.208397,2.334661,-0.261174,-0.214656,-0.220824,-0.095513,0.677550,-0.647065,-0.020317,0.261800,0.839086,-0.874663,1.137128,1.025426,0.199999,-0.100000,0.300000,0.300000,0.045676,-0.050000
-0.870251,-2.025422,0.011569,-0.038455,-0.123219,-0.085518,-0.109298,-0.020008,-0.100000,2.209472,2.337261,-0.261056,-0.215924,-0.215318,-0.089630,0.677037,-0.646561,-0.018840,0.261800,0.839116,-0.879056,1.136993,1.024280,0.199998,-0.100000,0.300000,0.300000,0.045524,-0.050000
-0.872232,-2.025831,0.010681,-0.045922,-0.128043,-0.085229,-0.111593,-0.015707,-0.100000,2.210020,2.338094,-0.262334,-0.217302,-0.206826,-0.085512,0.675879,-0.644197,-0.019694,0.261800,0.838860,-0.882844,1.136655,1.023587,0.199995,-0.100000,0.300000,0.300000,0.045304,-0.050000
-0.876104,-2.026591,0.009233,-0.055408,-0.133700,-0.085393,-0.114897,-0.011616,-0.100000,2.210303,2.338042,-0.264311,-0.218735,-0.196840,-0.082278,0.674401,-0.640904,-0.021715,0.261800,0.838462,-0.886329,1.136216,1.023121,0.199989,-0.100000,0.300000,0.300000,0.045049,-0.050000
-0.877079,-2.027061,0.007901,-0.064822,-0.139071,-0.085029,-0.116497,-0.006202,-0.100000,2.211566,2.340969,-0.266366,-0.220022,-0.190056,-0.080540,0.672109,-0.638102,-0.022608,0.261800,0.837892,-0.889568,1.135064,1.021870,0.199978,-0.100000,0.300000,0.300000,0.044734,-0.050000
-0.878017,-2.027353,0.006929,-0.073628,-0.144090,-0.084697,-0.117255,-0.000895,-0.100000,2.213084,2.343857,-0.268216,-0.221151,-0.183351,-0.080114,0.669906,-0.635505,-0.023119,0.261800,0.837398,-0.892779,1.134135,1.020894,0.199973,-0.100000,0.300000,0.300000,0.044444,-0.050000
-0.878882,-2.027285,0.006677,-0.081218,-0.148404,-0.084431,-0.116332,0.004199,-0.100000,2.215112,2.346669,-0.269658,-0.221965,-0.176805,-0.082309,0.667884,-0.633320,-0.022869,0.261800,0.837056,-0.895932,1.133650,1.020466,0.199982,-0.100000,0.300000,0.300000,0.044207,-0.050000
-0.879656,-2.026343,0.007280,-0.086655,-0.151836,-0.083497,-0.113826,0.008429,-0.100000,2.215355,2.348807,-0.270170,-0.223472,-0.168529,-0.085675,0.665144,-0.631373,-0.021899,0.261800,0.836764,-0.898861,1.133754,1.019867,0.199988,-0.100000,0.300000,0.300000,0.043971,-0.050000
-0.880385,-2.024965,0.008309,-0.091017,-0.154826,-0.082230,-0.110529,0.012226,-0.100000,2.214706,2.350609,-0.270218,-0.225326,-0.159389,-0.089628,0.662046,-0.629546,-0.020568,0.261800,0.836498,-0.901680,1.134153,1.019182,0.199992,-0.100000,0.300000,0.300000,0.043737,-0.050000
-0.878779,-2.022692,0.007753,-0.093161,-0.158485,-0.082548,-0.109238,0.016362,-0.100000,2.214689,2.352798,-0.270602,-0.226707,-0.152367,-0.092298,0.660544,-0.627909,-0.019366,0.261800,0.836416,-0.904160,1.133943,1.018717,0.199996,-0.100000,0.300000,0.300000,0.043605,-0.050000
-0.877009,-2.020360,0.007618,-0.094645,-0.161580,-0.082530,-0.107246,0.020384,-0.100000,2.214621,2.355157,-0.270520,-0.228638,-0.145378,-0.094716,0.659392,-0.626203,-0.017592,0.261800,0.836473,-0.905752,1.134089,1.018969,0.199999,-0.099999,0.300000,0.300000,0.043523,-0.050000
-0.874910,-2.017913,0.008327,-0.094811,-0.163548,-0.081839,-0.103852,0.024177,-0.100000,2.214450,2.357857,-0.269505,-0.231670,-0.138456,-0.096629,0.658941,-0.624361,-0.014672,0.261800,0.836805,-0.905566,1.134948,1.020653,0.200000,-0.099996,0.300000,0.300000,0.043540,-0.050000
-0.873330,-2.015974,0.008261,-0.095603,-0.164981,-0.081894,-0.101028,0.028822,-0.100000,2.215925,2.360518,-0.269270,-0.233177,-0.132777,-0.098932,0.658926,-0.623509,-0.011837,0.261800,0.836953,-0.906036,1.135113,1.022177,0.199999,-0.099997,0.300000,0.300000,0.043480,-0.050000
-0.872011,-2.014290,0.007809,-0.096707,-0.166147,-0.082323,-0.098489,0.033892,-0.100000,2.218222,2.363157,-0.269426,-0.233921,-0.127717,-0.101430,0.659128,-0.623153,-0.009044,0.261800,0.837008,-0.906836,1.134931,1.023620,0.199998,-0.100000,0.300000,0.300000,0.043382,-0.050000
-0.869727,-2.010762,0.008335,-0.097107,-0.166255,-0.081187,-0.093700,0.038799,-0.100000,2.216553,2.365960,-0.266335,-0.231889,-0.119503,-0.104256,0.658314,-0.621557,-0.006275,0.261800,0.837066,-0.907604,1.136013,1.024267,0.199990,-0.100000,0.300000,0.300000,0.043182,-0.050000
-0.868612,-2.008567,0.008597,-0.097672,-0.166510,-0.080377,-0.089047,0.044179,-0.100000,2.216781,2.368553,-0.264276,-0.230145,-0.112355,-0.106779,0.657511,-0.620137,-0.003122,0.261800,0.836976,-0.908368,1.136650,1.024807,0.199976,-0.100000,0.300000,0.300000,0.042961,-0.050000
-0.869836,-2.009037,0.008330,-0.098567,-0.167059,-0.080220,-0.084667,0.050503,-0.100000,2.220800,2.370725,-0.264281,-0.228976,-0.107340,-0.108697,0.656725,-0.619069,0.000800,0.261800,0.836589,-0.909121,1.136398,1.025129,0.199949,-0.100000,0.300000,0.300000,0.042699,-0.050000
-0.869986,-2.008020,0.008848,-0.101755,-0.168750,-0.079439,-0.080739,0.055977,-0.100000,2.222944,2.372825,-0.264228,-0.227926,-0.102006,-0.111401,0.655817,-0.619379,0.004186,0.261800,0.836204,-0.910075,1.135837,1.025188,0.199929,-0.100000,0.300000,0.300000,0.042441,-0.050000
-0.869601,-2.006261,0.009760,-0.106090,-0.171011,-0.078346,-0.077037,0.061027,-0.100000,2.224152,2.374888,-0.264145,-0.226934,-0.096512,-0.114499,0.654846,-0.620377,0.007305,0.261800,0.835820,-0.911131,1.135120,1.025115,0.199913,-0.100000,0.300000,0.300000,0.042184,-0.050000
-0.867862,-2.001003,0.010979,-0.107464,-0.173293,-0.078289,-0.074593,0.065018,-0.100000,2.227537,2.374218,-0.265989,-0.225537,-0.091483,-0.116855,0.657548,-0.616239,0.011033,0.261800,0.835528,-0.911131,1.134333,1.027474,0.199918,-0.099991,0.300000,0.300000,0.041923,-0.050000
-0.866867,-1.996917,0.011972,-0.107804,-0.174904,-0.077924,-0.071830,0.069534,-0.100000,2.231192,2.374350,-0.267845,-0.224020,-0.086797,-0.119151,0.660434,-0.612347,0.014120,0.261800,0.835238,-0.911390,1.133900,1.029057,0.199912,-0.099988,0.300000,0.300000,0.041645,-0.050000
-0.867361,-1.995175,0.012511,-0.106076,-0.175175,-0.076942,-0.068429,0.075100,-0.100000,2.235386,2.376088,-0.269723,-0.222264,-0.082797,-0.121328,0.663688,-0.608945,0.015928,0.261800,0.834950,-0.912164,1.134177,1.029090,0.199885,-0.099997,0.300000,0.300000,0.041331,-0.050000
-0.868668,-1.993128,0.013726,-0.105351,-0.175706,-0.075380,-0.065195,0.078866,-0.100000,2.238875,2.375821,-0.270492,-0.221447,-0.077139,-0.121155,0.668266,-0.604100,0.017872,0.261800,0.834915,-0.912574,1.134772,1.028702,0.199885,-0.100000,0.300000,0.300000,0.041054,-0.050000
-0.870382,-1.990927,0.015277,-0.105126,-0.176366,-0.073528,-0.062044,0.081732,-0.100000,2.242011,2.374551,-0.270708,-0.221100,-0.070651,-0.119807,0.673507,-0.598534,0.019883,0.261800,0.835007,-0.912801,1.135528,1.028103,0.199898,-0.099999,0.300000,0.300000,0.040797,-0.050000
-0.867566,-1.988514,0.018823,-0.099412,-0.176875,-0.068421,-0.058999,0.082233,-0.100000,2.247721,2.374897,-0.271082,-0.222191,-0.074838,-0.115274,0.679050,-0.595713,0.022820,0.261800,0.835335,-0.913615,1.137460,1.029079,0.199952,-0.100000,0.300000,0.300000,0.040596,-0.050000
-0.866114,-1.986457,0.022171,-0.094112,-0.176742,-0.063775,-0.055758,0.082845,-0.100000,2.253771,2.373877,-0.271504,-0.223709,-0.077618,-0.110754,0.684853,-0.592422,0.024507,0.261800,0.835695,-0.914394,1.139507,1.029914,0.199990,-0.100000,0.300000,0.300000,0.040395,-0.050000
-0.867393,-1.985112,0.025123,-0.089638,-0.175329,-0.060052,-0.052125,0.083678,-0.100000,2.260499,2.370126,-0.272021,-0.226082,-0.077586,-0.106262,0.691175,-0.588190,0.023693,0.261800,0.836119,-0.915105,1.141783,1.030466,0.199995,-0.100000,0.300000,0.300000,0.040192,-0.050000
-0.870143,-1.983763,0.028219,-0.084460,-0.172746,-0.057071,-0.046703,0.085026,-0.100000,2.265878,2.365020,-0.271696,-0.228340,-0.078209,-0.101570,0.696710,-0.583754,0.022582,0.261800,0.836547,-0.915842,1.143841,1.030688,0.199998,-0.100000,0.300000,0.300000,0.040002,-0.050000
-0.873628,-1.982410,0.031387,-0.078929,-0.169577,-0.054462,-0.040388,0.086632,-0.100000,2.270583,2.359237,-0.270951,-0.230541,-0.079159,-0.096778,0.701851,-0.579217,0.021323,0.261800,0.836979,-0.916590,1.145791,1.030745,0.199998,-0.100000,0.300000,0.300000,0.039817,-0.050000
-0.877693,-1.982126,0.035138,-0.074583,-0.166884,-0.052886,-0.032984,0.088319,-0.100000,2.273370,2.354175,-0.271325,-0.233328,-0.079091,-0.093336,0.706079,-0.576145,0.022947,0.261800,0.837056,-0.917399,1.147393,1.031211,0.199984,-0.100000,0.300000,0.300000,0.039509,-0.050000
-0.880637,-1.979476,0.037861,-0.068138,-0.163115,-0.049692,-0.025697,0.089525,-0.100000,2.276223,2.347206,-0.273693,-0.237333,-0.079132,-0.089082,0.708562,-0.572438,0.022425,0.261800,0.836662,-0.917995,1.148967,1.031767,0.199870,-0.100000,0.300000,0.300000,0.039024,-0.050000
-0.881341,-1.972093,0.038529,-0.057494,-0.157193,-0.043262,-0.018642,0.089768,-0.100000,2.279210,2.336424,-0.280050,-0.243774,-0.079390,-0.083203,0.707553,-0.567457,0.017610,0.261800,0.835324,-0.918168,1.150488,1.032505,0.199559,-0.100000,0.300000,0.300000,0.038188,-0.050000
-0.882543,-1.965637,0.041985,-0.046754,-0.150678,-0.037825,-0.010323,0.089118,-0.100000,2.279486,2.325539,-0.283628,-0.249640,-0.078080,-0.078047,0.705638,-0.564584,0.014245,0.261800,0.834212,-0.918814,1.152362,1.032492,0.199293,-0.100000,0.300000,0.300000,0.037410,-0.050000
-0.883994,-1.959645,0.046835,-0.035966,-0.143867,-0.032883,-0.001372,0.088020,-0.100000,2.278407,2.314602,-0.285815,-0.255218,-0.075986,-0.073254,0.703269,-0.562765,0.011605,0.261800,0.833212,-0.919698,1.154412,1.032102,0.199049,-0.100000,0.300000,0.300000,0.036661,-0.050000
-0.885282,-1.955864,0.053225,-0.024436,-0.136010,-0.029270,0.008873,0.086310,-0.100000,2.277858,2.303366,-0.284054,-0.260174,-0.075250,-0.066895,0.701763,-0.561229,0.008235,0.261800,0.832843,-0.920590,1.156295,1.030740,0.198981,-0.100000,0.300000,0.300000,0.036143,-0.050000
-0.887010,-1.944232,0.062669,-0.005886,-0.135471,-0.021763,0.023477,0.098510,-0.100000,2.280115,2.292108,-0.280962,-0.267333,-0.077732,-0.064629,0.697559,-0.564000,0.005553,0.261800,0.832221,-0.921664,1.158168,1.029531,0.198822,-0.100000,0.300000,0.300000,0.035464,-0.050000
-0.889615,-1.916896,0.078223,0.026707,-0.149569,-0.006465,0.046801,0.138529,-0.100000,2.287980,2.280805,-0.275210,-0.278902,-0.086650,-0.070550,0.687959,-0.575387,0.004247,0.261800,0.831093,-0.923100,1.160020,1.028630,0.198482,-0.100000,0.300000,0.300000,0.034461,-0.050000
-0.887164,-1.893781,0.089414,0.042750,-0.154933,0.003316,0.060255,0.160035,-0.100000,2.287703,2.280111,-0.268324,-0.286751,-0.089188,-0.075632,0.678961,-0.583234,-0.003497,0.261800,0.830088,-0.924768,1.160533,1.030479,0.198183,-0.100000,0.300000,0.300000,0.033520,-0.050000
-0.882184,-1.872775,0.098424,0.050520,-0.155930,0.010340,0.068774,0.172285,-0.100000,2.283355,2.284722,-0.260872,-0.292741,-0.088537,-0.080296,0.670263,-0.589313,-0.014459,0.261800,0.829144,-0.926554,1.160376,1.033705,0.197904,-0.100000,0.300000,0.300000,0.032611,-0.050000
-0.878351,-1.837265,0.108629,0.060764,-0.154757,0.013780,0.078617,0.190423,-0.100000,2.275776,2.312050,-0.253265,-0.296779,-0.085100,-0.078605,0.666795,-0.589674,-0.027828,0.261800,0.828621,-0.927629,1.159386,1.039364,0.197736,-0.099999,0.300000,0.300000,0.031925,-0.050000
-0.872558,-1.798764,0.119921,0.069143,-0.153717,0.019889,0.083776,0.209972,-0.100000,2.269721,2.343386,-0.244837,-0.301020,-0.083296,-0.071251,0.664329,-0.592058,-0.042171,0.261800,0.828304,-0.929180,1.157842,1.045270,0.197640,-0.099998,0.300000,0.300000,0.031297,-0.050000
-0.862846,-1.754285,0.133387,0.073794,-0.152941,0.031334,0.079571,0.232343,-0.100000,2.266712,2.382736,-0.234767,-0.305666,-0.084758,-0.052570,0.663864,-0.598487,-0.058463,0.261800,0.828400,-0.931683,1.155191,1.051671,0.197692,-0.099998,0.300000,0.300000,0.030786,-0.050000
-0.857852,-1.717079,0.146685,0.078284,-0.148870,0.045116,0.073648,0.267091,-0.100000,2.264849,2.440863,-0.224733,-0.309749,-0.086050,-0.029332,0.658929,-0.606265,-0.074209,0.261800,0.827958,-0.935130,1.152901,1.061695,0.197604,-0.099998,0.300000,0.300000,0.030101,-0.050000
-0.855218,-1.683512,0.159898,0.082694,-0.143153,0.060066,0.066866,0.308025,-0.100000,2.263560,2.508376,-0.214717,-0.313549,-0.087258,-0.003816,0.651759,-0.614717,-0.089680,0.261800,0.827247,-0.939048,1.150792,1.073531,0.197445,-0.100000,0.300000,0.300000,0.029331,-0.050000
-0.855520,-1.592018,0.164613,0.080185,-0.141568,0.061855,0.068898,0.340116,-0.100000,2.266212,2.516587,-0.207296,-0.319556,-0.089477,0.027715,0.649670,-0.618685,-0.102647,0.261800,0.826529,-0.941342,1.148133,1.077852,0.197254,-0.100000,0.300000,0.300000,0.028505,-0.050000
-0.852457,-1.490906,0.167861,0.076628,-0.140316,0.065197,0.069178,0.370873,-0.100000,2.266644,2.512954,-0.199880,-0.324059,-0.092097,0.056585,0.647599,-0.622753,-0.111997,0.261800,0.825962,-0.943987,1.148046,1.082764,0.197106,-0.100000,0.300000,0.300000,0.027704,-0.050000
-0.842665,-1.370552,0.168175,0.070977,-0.139727,0.071645,0.065957,0.398964,-0.100000,2.262633,2.485630,-0.192473,-0.325556,-0.095519,0.080134,0.645564,-0.627019,-0.114116,0.261800,0.825698,-0.947334,1.153102,1.088856,0.197042,-0.100000,0.300000,0.300000,0.026951,-0.050000
-0.824475,-1.271050,0.162222,0.058094,-0.136864,0.078239,0.057598,0.413582,-0.100000,2.257214,2.460767,-0.179828,-0.323260,-0.101342,0.100195,0.640293,-0.630111,-0.118968,0.261800,0.825792,-0.950550,1.156140,1.095209,0.197088,-0.100000,0.300000,0.300000,0.026473,-0.050000
-0.802087,-1.181969,0.153136,0.041595,-0.132864,0.084908,0.046671,0.421463,-0.100000,2.251091,2.437134,-0.164562,-0.319067,-0.108367,0.118514,0.633403,-0.632616,-0.125187,0.261800,0.826065,-0.953701,1.158169,1.101693,0.197190,-0.100000,0.300000,0.300000,0.026132,-0.050000
-0.782481,-1.100403,0.149579,0.024877,-0.122571,0.079939,0.027349,0.412647,-0.100000,2.249371,2.406588,-0.165405,-0.304638,-0.113822,0.134668,0.634560,-0.629977,-0.131885,0.261800,0.825135,-0.958797,1.153579,1.109867,0.197156,-0.100000,0.300000,0.300000,0.025748,-0.050000
-0.761733,-1.023302,0.146773,0.007452,-0.115347,0.075275,0.005778,0.402012,-0.100000,2.246274,2.376061,-0.166075,-0.288498,-0.118334,0.148060,0.635000,-0.628501,-0.137839,0.261800,0.824358,-0.964421,1.149122,1.118996,0.197219,-0.100000,0.300000,0.300000,0.025491,-0.050000
-0.738702,-0.955138,0.145471,-0.011384,-0.114261,0.071220,-0.020291,0.387739,-0.100000,2.240422,2.345574,-0.166398,-0.268937,-0.120956,0.155925,0.634006,-0.629348,-0.142303,0.261800,0.823883,-0.971101,1.144935,1.130033,0.197473,-0.100000,0.300000,0.300000,0.025487,-0.050000
-0.718039,-0.895763,0.139999,-0.031668,-0.110002,0.069657,-0.049830,0.368675,-0.100000,2.237632,2.317884,-0.165729,-0.250344,-0.125114,0.166406,0.631989,-0.627973,-0.142868,0.261800,0.823964,-0.976896,1.141949,1.138703,0.197955,-0.100000,0.300000,0.300000,0.025866,-0.050000
-0.698560,-0.840785,0.132441,-0.052676,-0.104157,0.069342,-0.081104,0.347215,-0.100000,2.236372,2.291593,-0.164566,-0.232236,-0.130040,0.178196,0.629459,-0.625488,-0.141484,0.261800,0.824322,-0.982249,1.139564,1.146191,0.198551,-0.100000,0.300000,0.300000,0.026437,-0.050000
-0.691148,-0.801537,0.116110,-0.031653,-0.101875,0.068897,-0.072869,0.308346,-0.100000,2.231656,2.272900,-0.174428,-0.215288,-0.127420,0.189911,0.636301,-0.615373,-0.146078,0.261800,0.825203,-0.986295,1.130661,1.153969,0.199412,-0.100000,0.298344,0.300000,0.027716,-0.050000
-0.681817,-0.766128,0.104006,-0.022747,-0.102386,0.067214,-0.076929,0.280522,-0.100000,2.229399,2.256781,-0.183105,-0.205289,-0.127637,0.202957,0.640059,-0.610224,-0.148591,0.261800,0.826155,-0.989402,1.123243,1.158770,0.199989,-0.100000,0.297149,0.299884,0.029044,-0.050000
-0.668648,-0.738397,0.100356,-0.038075,-0.108480,0.063056,-0.105576,0.274787,-0.100000,2.232064,2.245812,-0.189414,-0.209184,-0.133524,0.218659,0.637651,-0.615009,-0.146943,0.261800,0.827250,-0.990633,1.118798,1.157618,0.199997,-0.100000,0.296878,0.299536,0.030469,-0.050000
-0.651171,-0.711882,0.095488,-0.049918,-0.115433,0.060337,-0.128622,0.269765,-0.100000,2.226699,2.232963,-0.194542,-0.206670,-0.133848,0.235141,0.644592,-0.621154,-0.140072,0.261800,0.829797,-0.993545,1.113084,1.159026,0.200000,-0.100000,0.296387,0.299652,0.032382,-0.050000
-0.631539,-0.685976,0.090011,-0.060019,-0.122815,0.058338,-0.148866,0.265099,-0.100000,2.217320,2.219175,-0.199079,-0.200951,-0.131390,0.252010,0.656209,-0.627977,-0.130589,0.261800,0.833069,-0.997298,1.106736,1.161714,0.200000,-0.100000,0.295786,0.300000,0.034539,-0.050000
-0.624894,-0.677776,0.083000,-0.079704,-0.132951,0.051787,-0.169758,0.267631,-0.100000,2.219114,2.215410,-0.205292,-0.190474,-0.133851,0.268139,0.660152,-0.631379,-0.126184,0.261800,0.835178,-1.001910,1.105512,1.165730,0.200000,-0.100000,0.296550,0.300000,0.036180,-0.050000
-0.620663,-0.671864,0.075976,-0.099058,-0.147454,0.044211,-0.186965,0.265652,-0.100000,2.221073,2.214592,-0.211418,-0.180605,-0.135792,0.275982,0.662015,-0.635612,-0.118566,0.261800,0.837012,-1.006364,1.104088,1.168598,0.200000,-0.100000,0.297223,0.300000,0.037729,-0.050000
-0.621262,-0.670525,0.068925,-0.117753,-0.170693,0.034586,-0.196802,0.254651,-0.100000,2.223362,2.219667,-0.217371,-0.171951,-0.136693,0.267255,0.659717,-0.641508,-0.104524,0.261800,0.838299,-1.010501,1.102267,1.169170,0.200000,-0.100000,0.297712,0.299998,0.039091,-0.050000
-0.614902,-0.671515,0.063752,-0.135477,-0.169505,0.022550,-0.208089,0.231004,-0.100000,2.222761,2.239878,-0.220547,-0.160876,-0.138598,0.281477,0.653672,-0.642146,-0.096468,0.261800,0.839738,-1.014440,1.102823,1.170349,0.200000,-0.100000,0.298725,0.299999,0.040478,-0.050000
-0.605063,-0.673669,0.059519,-0.152714,-0.156105,0.009308,-0.220102,0.201031,-0.100000,2.220716,2.267657,-0.222333,-0.148589,-0.141006,0.307175,0.645752,-0.640154,-0.091406,0.261800,0.841254,-1.018281,1.104566,1.171832,0.200000,-0.100000,0.300000,0.300000,0.041878,-0.050000
-0.612707,-0.681580,0.056798,-0.165066,-0.167154,-0.001204,-0.223206,0.201578,-0.100000,2.227177,2.278697,-0.220784,-0.145125,-0.146971,0.310210,0.629495,-0.642007,-0.092631,0.261800,0.843312,-1.020656,1.103234,1.173867,0.200000,-0.100000,0.300000,0.300000,0.043737,-0.050000
-0.617527,-0.691556,0.054900,-0.174141,-0.171198,-0.011833,-0.225608,0.193180,-0.100000,2.229856,2.292472,-0.218308,-0.141954,-0.152389,0.320329,0.617640,-0.642973,-0.093932,0.261800,0.846113,-1.022916,1.101800,1.175399,0.200000,-0.100000,0.300000,0.300000,0.045833,-0.050000
-0.616697,-0.705658,0.054647,-0.176661,-0.161228,-0.022692,-0.226604,0.166891,-0.100000,2.224970,2.311715,-0.213980,-0.139367,-0.156713,0.344616,0.614591,-0.642166,-0.095381,0.261800,0.850401,-1.024947,1.100163,1.175928,0.200000,-0.100000,0.300000,0.300000,0.048405,-0.050000
