body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.304270,1.118055,0.154939,0.748653,3.835721,-0.054755,0.596201,1.379935,-0.173881,0.690545,2.969155,-0.178666,-0.102591,2.739821,0.359355,-0.211767,1.526461,0.218415,-0.441704,2.225051,0.132771,0.533725,1.113255,0.062049,0.375022,1.494799,-0.120242,0.283371,1.695013,-0.061727,0.272002,1.631184,-0.159764,0.785026,1.353182,0.202909,0.865750,1.566319,0.050616,0.865266,1.500480,0.131746
0.202821,0.956070,0.104116,0.474655,3.402577,-0.049027,0.351906,1.146504,-0.099930,0.480575,2.204285,-0.086683,0.059877,2.170961,0.168422,0.062016,1.260591,0.225148,-0.156187,1.876825,0.140303,0.340336,0.953569,0.067426,0.165671,1.264937,-0.098144,0.080661,1.443053,-0.017279,0.069986,1.377071,-0.117408,0.589622,1.248330,0.224587,0.671939,1.468843,0.081135,0.670816,1.406143,0.161322
0.292223,0.965500,0.113967,0.718371,3.307435,-0.130185,0.615374,1.372603,-0.158999,0.818226,2.728254,-0.133684,0.513924,2.067631,-0.018361,0.478764,1.728229,-0.066075,0.289354,2.592718,-0.157954,0.462908,0.962804,0.081659,0.347079,1.454396,-0.131111,0.221921,1.742310,-0.144434,0.216227,1.703495,-0.202606,0.687805,1.422754,0.271847,0.786383,1.774952,0.179060,0.784791,1.741203,0.279790
0.346872,0.974635,0.168867,0.909177,3.213334,-0.177901,0.784323,1.503370,-0.252475,1.186056,3.371024,-0.193031,0.784838,2.238708,-0.093076,0.673129,1.975404,-0.283772,0.497136,3.140806,-0.384659,0.544825,0.970097,0.095353,0.457102,1.581870,-0.152899,0.295128,1.972209,-0.242929,0.293777,1.963363,-0.255981,0.802174,1.518388,0.318732,0.916302,1.977091,0.253029,0.914749,1.962296,0.370141
0.146184,0.806144,0.258751,0.501965,2.782347,0.003143,0.296130,0.982437,-0.190168,1.086288,2.961490,-0.064963,0.402143,2.490745,0.070770,0.281534,1.047501,-0.041420,0.049781,2.284024,-0.154786,0.233957,0.798638,0.092658,0.033189,1.160505,-0.107281,-0.118388,1.508535,-0.119835,-0.118941,1.504955,-0.125027,0.663394,1.170091,0.343281,0.780387,1.562323,0.217012,0.779212,1.520229,0.319790
-0.202894,0.769591,0.127119,-0.268306,2.653871,0.106507,-0.532964,0.818236,-0.163982,0.549111,2.673724,-0.010465,0.016667,4.520743,-0.120029,-0.303620,1.025884,-0.424552,-0.561634,2.313798,-0.544232,-0.444388,0.764991,-0.027699,-0.703403,0.972447,-0.195806,-0.848133,1.284996,-0.140863,-0.848132,1.284995,-0.140863,0.125590,1.184338,0.294325,0.245875,1.517576,0.114753,0.245134,1.454695,0.205761
-0.523020,0.885502,-0.158470,-1.000454,2.890586,0.095098,-1.276639,1.091204,-0.172730,-0.141990,2.649652,-0.033354,-0.177561,7.317811,-0.541281,-0.970659,1.944537,-1.176700,-1.182574,3.244559,-1.282060,-1.150900,0.888480,-0.210989,-1.381165,1.115114,-0.379544,-1.524389,1.417006,-0.302624,-1.524389,1.417008,-0.302624,-0.544084,1.556941,0.185504,-0.422243,1.867885,-0.013488,-0.422594,1.801022,0.074398
-0.323082,0.807150,-0.336191,-0.742771,2.862547,-0.073758,-0.877421,0.828500,-0.080647,-0.042048,1.895805,0.005776,0.030098,7.136344,-0.675031,-0.824279,1.839930,-1.033541,-1.133415,1.888439,-1.076961,-0.741987,0.812655,-0.234708,-1.233726,0.878715,-0.450449,-1.402588,1.224433,-0.326173,-1.402588,1.224433,-0.326173,0.029971,1.444324,0.221445,0.159186,1.735187,-0.017564,0.159989,1.636262,0.058231
0.010574,0.724418,-0.403065,-0.189951,2.807853,-0.258208,-0.167786,0.609498,-0.019543,0.360486,1.261180,0.036790,0.312753,5.754079,-0.675348,-0.225281,1.290651,-0.653338,-0.660901,0.183304,-0.651875,-0.047492,0.729059,-0.175755,-0.805269,0.649468,-0.455392,-0.998681,1.039974,-0.299397,-0.998682,1.039973,-0.299397,0.825665,1.259934,0.304311,0.959390,1.558551,0.057320,0.961132,1.439042,0.123156
0.097703,0.846103,-0.343793,-0.032504,2.971023,-0.225455,-0.000780,1.019100,-0.004765,0.561078,1.600069,0.058240,0.296232,4.982347,-0.482539,-0.047988,0.975511,-0.285955,-0.410817,0.161332,-0.296134,0.113837,0.849439,-0.132593,-0.628827,0.831971,-0.443936,-0.815671,1.210379,-0.302191,-0.815671,1.210378,-0.302191,0.833535,1.443219,0.302217,0.960648,1.794396,0.128027,0.961920,1.705808,0.201999
0.317817,0.930182,-0.364511,0.308355,3.095318,-0.321787,0.439213,1.267483,0.010078,1.281412,1.853151,0.109803,0.511431,3.434562,-0.540021,0.463047,0.966588,-0.301777,0.238475,0.761034,-0.336073,0.526864,0.931384,-0.094962,-0.318233,0.921802,-0.472061,-0.514315,1.325738,-0.350592,-0.514315,1.325738,-0.350592,1.371127,1.590582,0.413189,1.512451,2.053755,0.288237,1.512757,2.013607,0.355861
0.570351,0.927677,-0.454825,0.689112,3.110617,-0.506949,0.967031,1.221134,-0.000340,2.197052,1.882755,0.148443,0.853894,1.872283,-0.830480,0.993186,1.262243,-0.667989,0.898671,1.681487,-0.721511,0.989600,0.927644,-0.076352,-0.019528,0.869654,-0.534345,-0.234759,1.326293,-0.438136,-0.234760,1.326292,-0.438136,2.171911,1.620044,0.594591,2.339879,2.203805,0.482085,2.339345,2.204719,0.531279
0.549657,0.748589,-0.207252,0.750885,2.678643,-0.331881,0.919916,0.759252,0.030703,2.141871,1.490347,0.175663,0.771367,1.140855,-0.509069,1.076810,1.551404,-0.356471,0.893495,1.474978,-0.392039,1.051362,0.904423,0.047516,0.008025,0.781434,-0.429490,-0.195882,1.202242,-0.297906,-0.195882,1.202242,-0.297906,2.243714,1.381316,0.686681,2.413048,1.921963,0.533480,2.413499,1.911580,0.543733
0.378662,0.610988,0.024626,0.584308,2.142263,-0.127977,0.575035,0.191602,0.028905,1.999688,1.765493,0.178183,0.522317,1.125907,-0.156135,0.847450,1.476043,0.020051,0.502680,1.083329,-0.029345,0.845869,0.916280,0.085575,-0.143256,0.823669,-0.390868,-0.343549,1.278209,-0.382127,-0.345469,1.352537,-0.449584,1.846450,1.293958,0.621447,1.991587,1.827558,0.555501,1.990354,1.850183,0.571672
0.216964,0.707014,-0.104341,0.374710,1.812826,-0.228369,0.312657,-0.210753,-0.120835,2.775939,3.742967,0.048148,0.405419,1.669865,-0.327392,0.507975,0.621732,-0.125877,0.112338,1.393376,-0.276501,0.530236,0.992966,-0.136783,-0.344985,1.152367,-0.662320,-0.574001,1.855483,-1.174326,-0.578505,2.147314,-1.450141,1.259230,1.746073,0.358746,1.356537,2.489385,0.713686,1.346000,2.678335,0.855842
0.164296,0.653490,-0.085251,0.267929,1.788000,-0.154016,0.150614,0.363061,-0.155436,2.368332,2.979602,-0.125171,0.367627,1.833916,-0.314289,0.304132,0.798861,-0.231074,-0.234761,1.426235,-0.401019,0.291100,0.969409,-0.079637,-0.552992,1.005210,-0.543137,-0.741542,1.598114,-0.939242,-0.740758,1.783408,-1.121342,1.052681,1.506604,0.375178,1.151080,2.082409,0.559957,1.144921,2.200323,0.651998
0.241324,0.476327,0.069012,0.310190,2.078760,0.041084,0.171840,1.624309,-0.061424,0.925440,-0.121124,0.003178,0.417509,1.534328,-0.132892,0.343671,1.918368,-0.228718,-0.376491,1.163315,-0.340495,0.234744,0.858269,0.224262,-0.674812,0.441006,-0.110411,-0.799165,0.637610,0.190608,-0.801479,0.458828,0.371090,1.305827,0.701768,0.668347,1.444140,0.842794,0.171728,1.452340,0.695738,0.052318
0.246217,0.590604,0.173507,0.398438,2.454289,0.060632,0.237160,1.601442,-0.014655,0.517917,-0.172709,0.065848,0.520369,1.814469,-0.182465,0.364382,1.877558,-0.289258,-0.241081,1.270134,-0.378320,0.303879,0.861683,0.228299,-0.394385,0.818224,-0.153571,-0.510708,0.994263,0.148574,-0.513417,0.789776,0.369674,1.243973,0.906563,0.668139,1.390489,1.094913,0.176108,1.400216,0.940871,0.045876
0.228463,0.770833,0.257969,0.496148,2.735197,0.010201,0.332577,1.213150,0.007595,0.626425,0.814581,0.048681,0.620360,2.214331,-0.296955,0.393739,1.462543,-0.332316,0.002292,1.506544,-0.426125,0.404050,0.937063,0.153697,-0.043513,1.441038,-0.307974,-0.163836,1.706332,-0.249781,-0.165265,1.609019,-0.138897,1.103457,1.400378,0.576420,1.240900,1.768498,0.326231,1.245968,1.691647,0.259161
0.243819,0.792364,0.348836,0.586370,2.742919,-0.007551,0.462376,1.376051,0.017108,0.729413,0.836960,0.066851,0.679377,2.274198,-0.310026,0.502391,1.453162,-0.299366,0.207948,1.626179,-0.382556,0.434131,1.045680,0.203693,0.056273,1.589107,-0.234844,-0.052643,1.836961,-0.201268,-0.053249,1.798610,-0.156415,1.114669,1.477330,0.613000,1.248701,1.849310,0.372569,1.254049,1.771376,0.302477
0.204122,0.779752,0.393755,0.559215,2.645578,-0.015376,0.441010,1.480445,-0.002400,0.671686,0.821275,0.053389,0.639017,2.458893,-0.303023,0.448213,1.249129,-0.240565,0.230906,1.512805,-0.313941,0.356761,1.075519,0.204068,0.103072,1.666745,-0.181460,0.007072,1.895238,-0.184280,0.007072,1.895236,-0.184277,0.954000,1.482126,0.569860,1.081004,1.855146,0.352271,1.086355,1.779767,0.282621
0.127980,0.737622,0.370889,0.427981,2.490601,-0.006137,0.275859,1.473208,-0.031735,0.478449,0.774504,0.027172,0.509770,2.675359,-0.282847,0.242628,0.953467,-0.185306,0.043501,1.225275,-0.256666,0.210555,1.009763,0.154607,0.074857,1.633931,-0.175260,-0.012866,1.851186,-0.209041,-0.012865,1.851186,-0.209040,0.700635,1.410607,0.468798,0.820318,1.782240,0.277319,0.825322,1.712013,0.211078
0.138710,0.735693,0.488114,0.499935,2.338634,0.004448,0.392179,1.606878,-0.008720,0.538803,0.843719,0.050217,0.506241,2.709934,-0.203747,0.351763,0.787046,-0.015534,0.232576,1.302627,-0.093349,0.263255,1.048128,0.238826,0.278088,1.751185,-0.036111,0.201183,1.955101,-0.123849,0.201183,1.955101,-0.123849,0.606474,1.350795,0.463080,0.715783,1.693886,0.283059,0.720865,1.621685,0.213761
0.167393,0.755006,0.659057,0.620343,2.248270,0.013029,0.563117,1.718741,0.020838,0.670498,0.956834,0.076252,0.531267,2.572998,-0.116021,0.534017,0.746892,0.125692,0.466105,1.474741,0.041195,0.379626,1.182508,0.361123,0.503430,1.944964,0.124970,0.437129,2.126036,0.010350,0.437128,2.126036,0.010350,0.603618,1.316115,0.494677,0.702897,1.606564,0.294404,0.709082,1.521196,0.211990
0.151834,0.767886,0.801474,0.653155,2.269935,0.033831,0.575435,1.638426,0.037550,0.704068,1.034226,0.090608,0.511142,2.268765,-0.049429,0.543110,0.830374,0.147207,0.411333,1.472242,0.056069,0.432442,1.395856,0.426393,0.553952,2.132742,0.200010,0.498780,2.274456,0.134148,0.498780,2.274456,0.134148,0.634355,1.310990,0.505469,0.727228,1.529116,0.239100,0.735679,1.415919,0.129268
0.115914,0.860754,0.922984,0.594127,2.412277,0.111756,0.555731,1.851584,0.138746,0.650306,1.191104,0.191461,0.462633,2.189294,0.021177,0.523744,1.107540,0.182284,0.226471,1.630431,0.062235,0.451882,1.547598,0.510467,0.584811,2.350064,0.265686,0.540030,2.462574,0.204554,0.540031,2.462574,0.204554,0.624419,1.333237,0.549466,0.712509,1.524075,0.268232,0.722018,1.400944,0.148338
0.059405,0.988728,0.959111,0.445229,2.604943,0.197993,0.489003,2.252583,0.261800,0.514550,1.350157,0.318248,0.369936,2.374486,0.043449,0.448423,1.439426,0.191300,-0.033441,1.868866,0.034436,0.412875,1.564194,0.570617,0.561793,2.491187,0.288657,0.519308,2.598965,0.185924,0.519310,2.598965,0.185925,0.561299,1.375302,0.604010,0.648450,1.597879,0.367457,0.658074,1.487731,0.259902
0.011134,1.022275,0.872144,0.347077,2.569157,0.118411,0.442237,2.384119,0.199533,0.435538,1.540000,0.248704,0.260495,2.343025,0.020111,0.442179,1.647634,0.180031,-0.091355,1.928289,0.023067,0.300485,1.684960,0.495873,0.464448,2.523870,0.258880,0.431955,2.602585,0.186226,0.431958,2.602586,0.186227,0.550537,1.439935,0.569254,0.645457,1.712968,0.346922,0.655985,1.609144,0.245282
-0.037827,0.981559,0.687937,0.230376,2.464115,-0.010988,0.324693,2.282919,0.067308,0.301641,1.472914,0.111315,0.124146,2.293441,-0.017605,0.363343,1.666593,0.153871,-0.184124,1.847071,0.002279,0.140050,1.722638,0.354618,0.311872,2.404449,0.180940,0.291536,2.450799,0.162031,0.291538,2.450799,0.162031,0.475908,1.439679,0.465786,0.576249,1.749509,0.250976,0.587343,1.648901,0.151475
-0.104959,0.888589,0.429336,0.003563,2.450944,-0.083842,0.026617,1.988617,-0.028062,-0.007021,0.864362,0.034175,-0.078214,2.424788,-0.051731,0.044394,1.430753,0.110117,-0.575302,1.661514,-0.065374,-0.049318,1.495158,0.220486,0.108436,2.096004,0.070132,0.094149,2.127535,0.080990,0.094148,2.127534,0.080989,0.214979,1.288305,0.313658,0.308650,1.587125,0.121473,0.320209,1.489391,0.023917
-0.152299,0.851430,0.263558,-0.137509,2.424268,-0.126379,-0.132171,1.824760,-0.069561,-0.165182,0.691254,-0.003098,-0.196606,2.406856,-0.071401,-0.110494,1.375615,0.075156,-0.756244,1.602894,-0.109180,-0.173371,1.506115,0.083408,-0.101345,2.088831,-0.100744,-0.123411,2.137399,-0.081758,-0.123412,2.137400,-0.081757,0.030703,1.337337,0.155259,0.119730,1.642714,-0.002829,0.131011,1.552010,-0.094031
-0.174026,0.893383,0.266708,-0.156925,2.399492,-0.136054,-0.105248,1.875448,-0.058870,-0.125468,1.042070,-0.007934,-0.203071,2.249902,-0.082097,-0.057310,1.530621,0.048201,-0.669786,1.702702,-0.124355,-0.186350,1.755217,0.006450,-0.232971,2.391792,-0.252038,-0.273247,2.480723,-0.250296,-0.273243,2.480726,-0.250294,-0.000035,1.568818,0.065975,0.088010,1.895616,-0.062872,0.098332,1.812808,-0.146730
-0.177957,0.892988,0.135449,-0.204922,2.256011,-0.177032,-0.186455,1.822949,-0.128708,-0.216575,1.241161,-0.097130,-0.252812,2.189934,-0.090181,-0.117485,1.561654,0.023017,-0.683350,1.597216,-0.126618,-0.223229,1.896070,-0.103864,-0.321311,2.459944,-0.355990,-0.354415,2.535708,-0.321566,-0.354415,2.535708,-0.321566,-0.097497,1.752502,-0.067177,-0.016978,2.057046,-0.177517,-0.006899,1.974409,-0.261794
-0.174268,0.873424,-0.012940,-0.244849,2.087623,-0.212191,-0.277131,1.742731,-0.200281,-0.313070,1.345378,-0.182256,-0.297349,2.150411,-0.092124,-0.197210,1.541455,0.003692,-0.713378,1.446443,-0.125567,-0.258292,1.962560,-0.198606,-0.372234,2.369788,-0.397203,-0.386001,2.410538,-0.301147,-0.386006,2.410535,-0.301147,-0.212621,1.843836,-0.199785,-0.140305,2.112576,-0.301457,-0.130549,2.025710,-0.390405
-0.183715,0.857904,-0.065905,-0.268018,1.985736,-0.218121,-0.302660,1.707892,-0.212876,-0.311231,1.409093,-0.193745,-0.313057,2.052364,-0.095353,-0.229931,1.540607,-0.017379,-0.706040,1.409259,-0.136677,-0.276029,1.988673,-0.232711,-0.405612,2.197586,-0.362670,-0.402376,2.212923,-0.196680,-0.402375,2.212925,-0.196680,-0.306271,1.799028,-0.289990,-0.237293,2.048977,-0.390475,-0.227900,1.956983,-0.484906
-0.171840,0.830420,-0.087598,-0.267010,1.881623,-0.196710,-0.311806,1.677648,-0.203394,-0.304667,1.464252,-0.185685,-0.301423,1.934186,-0.077835,-0.242491,1.542553,-0.021226,-0.682472,1.371003,-0.130883,-0.233720,1.957837,-0.224820,-0.303523,1.892794,-0.228885,-0.277091,1.873426,0.021591,-0.277087,1.873429,0.021592,-0.347211,1.678181,-0.346069,-0.280726,1.917007,-0.438551,-0.272170,1.822834,-0.535155
-0.146479,0.804437,-0.068877,-0.245287,1.826802,-0.161912,-0.303098,1.666586,-0.179181,-0.299806,1.482784,-0.164324,-0.270933,1.854589,-0.051516,-0.230251,1.546026,-0.009480,-0.655537,1.349448,-0.115851,-0.154829,1.885268,-0.179437,-0.119394,1.607664,-0.063381,-0.075562,1.561133,0.243962,-0.075560,1.561135,0.243963,-0.316928,1.541632,-0.341179,-0.250296,1.782495,-0.422776,-0.242766,1.690232,-0.517221
-0.118177,0.777547,-0.089754,-0.217501,1.738640,-0.164040,-0.242912,1.610272,-0.165877,-0.232366,1.448656,-0.150094,-0.231745,1.745609,-0.073971,-0.132643,1.534198,-0.022201,-0.464405,1.296843,-0.099880,-0.131549,1.886215,-0.206551,-0.060069,1.504331,-0.037689,-0.020381,1.467461,0.267916,-0.020384,1.467458,0.267915,-0.265550,1.519199,-0.359448,-0.192589,1.781642,-0.439551,-0.185955,1.691278,-0.531791
-0.094303,0.753712,-0.128520,-0.193745,1.625152,-0.174943,-0.182651,1.535285,-0.160380,-0.164810,1.396297,-0.144001,-0.188693,1.621891,-0.132657,-0.041171,1.511191,-0.075036,-0.292235,1.218837,-0.126082,-0.126599,1.946399,-0.257915,-0.045775,1.506617,-0.063301,-0.016427,1.490552,0.223199,-0.016432,1.490548,0.223198,-0.211318,1.550555,-0.390789,-0.128736,1.830989,-0.491767,-0.122755,1.732879,-0.591889
-0.084219,0.736764,-0.163820,-0.188246,1.494003,-0.167216,-0.178143,1.467777,-0.159230,-0.163912,1.359746,-0.146239,-0.150381,1.497735,-0.215722,-0.050890,1.480455,-0.182127,-0.325210,1.118697,-0.236824,-0.110455,2.051624,-0.280743,-0.003140,1.538530,-0.047819,0.024739,1.527922,0.243303,0.024739,1.527923,0.243303,-0.178515,1.575881,-0.422535,-0.087100,1.847727,-0.579786,-0.081239,1.722415,-0.707811
-0.084339,0.755467,-0.166747,-0.186396,1.473860,-0.159382,-0.195087,1.500149,-0.166642,-0.157596,1.427328,-0.149344,-0.128821,1.483770,-0.270424,-0.076789,1.523085,-0.256935,-0.376955,1.118359,-0.318964,-0.119881,2.132181,-0.267669,-0.001829,1.612773,-0.027989,0.016714,1.620584,0.242030,0.016715,1.620585,0.242030,-0.199322,1.623061,-0.423363,-0.101810,1.895606,-0.607237,-0.097698,1.754153,-0.752278
-0.094665,0.800367,-0.136870,-0.188332,1.574697,-0.156669,-0.224201,1.616111,-0.180277,-0.148271,1.565158,-0.152904,-0.134133,1.586913,-0.270824,-0.105179,1.617847,-0.264067,-0.420052,1.217634,-0.333815,-0.150877,2.147568,-0.228407,-0.043219,1.692284,-0.016287,-0.037583,1.722657,0.217586,-0.037586,1.722655,0.217586,-0.263355,1.668439,-0.395191,-0.163911,1.949952,-0.563296,-0.162042,1.811164,-0.705616
-0.107106,0.810747,-0.095532,-0.184969,1.630110,-0.153898,-0.221980,1.615388,-0.172619,-0.178469,1.550021,-0.153769,-0.140518,1.595815,-0.243917,-0.091191,1.617571,-0.229754,-0.410422,1.218738,-0.303476,-0.159433,2.168278,-0.212768,-0.072435,1.742637,-0.019421,-0.080501,1.797463,0.185605,-0.080500,1.797465,0.185605,-0.266167,1.686318,-0.377212,-0.167271,1.950411,-0.562430,-0.167430,1.804032,-0.712284
-0.124484,0.817463,-0.066518,-0.191952,1.663423,-0.150569,-0.227312,1.615140,-0.164913,-0.234687,1.533689,-0.160120,-0.157573,1.586695,-0.209572,-0.093520,1.610822,-0.190732,-0.411830,1.225349,-0.268508,-0.168337,2.205345,-0.211983,-0.103999,1.789308,-0.030924,-0.121607,1.862102,0.157632,-0.121603,1.862106,0.157633,-0.253677,1.712367,-0.367614,-0.154952,1.961911,-0.571838,-0.157421,1.807782,-0.729533
-0.147733,0.851483,-0.073214,-0.221522,1.698366,-0.145042,-0.275473,1.732827,-0.178002,-0.299812,1.668208,-0.179831,-0.191232,1.636124,-0.186567,-0.167038,1.686751,-0.182898,-0.485258,1.342405,-0.267168,-0.200851,2.269719,-0.218844,-0.153316,1.857819,-0.045692,-0.171743,1.933677,0.143801,-0.171745,1.933674,0.143800,-0.271458,1.782236,-0.365633,-0.167665,2.048975,-0.560253,-0.172344,1.896819,-0.715942
-0.174221,0.880615,-0.063276,-0.252954,1.740696,-0.128756,-0.335158,1.816019,-0.181575,-0.402011,1.759999,-0.197256,-0.217742,1.678886,-0.180290,-0.240463,1.744014,-0.193255,-0.577089,1.399376,-0.286623,-0.224480,2.332262,-0.227611,-0.210927,1.926156,-0.069736,-0.236569,2.016625,0.115272,-0.236573,2.016621,0.115271,-0.286486,1.827956,-0.374026,-0.182208,2.088674,-0.577679,-0.189337,1.930694,-0.739561
-0.191780,0.890069,-0.042961,-0.271863,1.768961,-0.111574,-0.377886,1.822730,-0.175328,-0.491521,1.762662,-0.205075,-0.225051,1.693301,-0.195532,-0.278232,1.753626,-0.218290,-0.642221,1.367608,-0.320916,-0.227522,2.361648,-0.234340,-0.247621,1.960170,-0.091140,-0.283035,2.069481,0.086270,-0.283035,2.069481,0.086269,-0.292201,1.826975,-0.389665,-0.192294,2.061070,-0.616713,-0.202273,1.892390,-0.789846
-0.163044,0.855665,-0.031195,-0.251165,1.727307,-0.084526,-0.335690,1.795507,-0.138336,-0.493042,1.700522,-0.178280,-0.215536,1.676124,-0.130563,-0.265920,1.699800,-0.149403,-0.630351,1.357524,-0.259253,-0.221838,2.195259,-0.219663,-0.211514,1.841383,-0.082587,-0.254588,1.960224,0.067256,-0.254588,1.960224,0.067255,-0.265558,1.743674,-0.345820,-0.167906,1.982154,-0.530309,-0.178726,1.834010,-0.682631
-0.111160,0.703172,-0.022854,-0.200610,1.443383,-0.041492,-0.257595,1.540294,-0.083654,-0.448707,1.402498,-0.129650,-0.182236,1.419229,-0.030543,-0.222029,1.417028,-0.043598,-0.574586,1.124351,-0.155297,-0.181155,1.703206,-0.176794,-0.137895,1.445252,-0.062473,-0.191735,1.573791,0.041184,-0.191736,1.573790,0.041184,-0.192445,1.380687,-0.256012,-0.093751,1.639866,-0.375552,-0.103897,1.519551,-0.499150
-0.060658,0.357796,-0.011325,-0.133094,0.744236,0.027179,-0.195587,0.862089,-0.020639,-0.403678,0.696691,-0.068841,-0.120820,0.713977,0.063044,-0.167615,0.739379,0.045170,-0.510801,0.424377,-0.062501,-0.083461,0.756388,-0.086783,-0.065120,0.646871,-0.038035,-0.137482,0.794594,0.002405,-0.137482,0.794594,0.002405,-0.063361,0.542473,-0.124801,0.039831,0.824492,-0.199517,0.029793,0.715995,-0.311146
-0.032997,0.106098,0.015942,-0.109251,0.234321,0.127270,-0.185281,0.373101,0.069372,-0.410911,0.181379,0.018601,-0.081630,0.193941,0.141023,-0.170733,0.230963,0.107925,-0.528450,-0.087359,-0.007542,-0.017615,0.103596,-0.009939,-0.029934,0.110375,-0.017281,-0.111511,0.265477,-0.015085,-0.111510,0.265477,-0.015085,0.013057,-0.034706,-0.025251,0.119615,0.264511,-0.063203,0.110244,0.165238,-0.165986
-0.043027,0.073730,0.043889,-0.142110,0.168351,0.206718,-0.233279,0.317172,0.139033,-0.467808,0.112891,0.087123,-0.085330,0.118915,0.162407,-0.230782,0.145368,0.111333,-0.619052,-0.156516,-0.020544,-0.016630,0.070892,0.012396,-0.049833,0.103917,-0.013055,-0.126730,0.250972,-0.004910,-0.126730,0.250972,-0.004910,-0.001727,-0.062555,-0.010286,0.105916,0.239194,-0.038734,0.096486,0.141860,-0.140059
0.001722,0.029279,0.044405,-0.104133,0.028628,0.244495,-0.208654,0.208704,0.165300,-0.502610,0.007483,0.094617,-0.032102,0.009205,0.157447,-0.213789,0.046745,0.092975,-0.635252,-0.278804,-0.052555,0.027319,0.027946,0.026453,0.005304,0.085387,-0.003940,-0.057686,0.208633,0.015979,-0.057678,0.208639,0.015981,0.027643,-0.077766,0.002166,0.134971,0.222880,-0.016309,0.125513,0.127983,-0.115595
0.045602,0.010496,0.023660,-0.062390,-0.058149,0.244556,-0.166192,0.158245,0.160052,-0.523075,-0.040507,0.069470,0.006881,-0.040719,0.161901,-0.173244,0.014023,0.095748,-0.614762,-0.330115,-0.058417,0.057076,0.010457,0.020744,0.057596,0.084289,-0.007181,0.008745,0.183866,0.023950,0.008759,0.183878,0.023954,0.049536,-0.053909,0.001797,0.155704,0.241414,-0.010847,0.145822,0.147930,-0.108859
0.032609,0.054823,-0.012189,-0.083671,0.033783,0.210926,-0.161077,0.275625,0.136526,-0.536605,0.062737,0.041892,-0.039990,0.063091,0.211224,-0.163299,0.125001,0.162970,-0.595090,-0.189192,0.007307,0.015213,0.053957,-0.016146,0.028888,0.129947,-0.039896,-0.015137,0.221638,-0.004670,-0.015127,0.221645,-0.004667,0.012462,0.035342,-0.021926,0.116583,0.320832,-0.036213,0.106055,0.226469,-0.135357
0.045473,0.105358,-0.055451,-0.084558,0.084233,0.192200,-0.166311,0.390147,0.106019,-0.495230,0.188475,0.025092,-0.055270,0.134048,0.247367,-0.165107,0.244179,0.198018,-0.573213,-0.037384,0.046542,0.015454,0.106105,-0.042492,0.028959,0.170826,-0.062081,-0.002408,0.244483,-0.005644,-0.002405,0.244484,-0.005643,0.009592,0.143293,-0.037176,0.107122,0.405309,-0.058421,0.095299,0.304320,-0.164766
0.078046,0.136671,-0.084425,-0.065417,0.068105,0.197411,-0.179991,0.443742,0.081425,-0.420444,0.273080,0.025739,-0.031773,0.136724,0.252170,-0.178355,0.311212,0.182082,-0.560448,0.048466,0.038516,0.057856,0.140692,-0.045008,0.057926,0.186390,-0.062539,0.040699,0.240952,0.021604,0.040698,0.240951,0.021603,0.042589,0.215850,-0.036264,0.132747,0.452301,-0.066388,0.119261,0.342310,-0.182417
0.134704,0.126725,-0.144300,-0.182610,0.325169,0.384738,-0.613777,1.155861,0.021228,-0.831453,0.780557,0.001086,0.025295,0.065472,0.205332,-0.172791,0.280034,0.111172,-0.358428,0.157431,0.040121,0.138009,0.137031,-0.054697,0.127971,0.123711,-0.053452,0.099417,0.198883,0.028110,0.099413,0.198879,0.028109,0.133887,0.222098,-0.037729,0.234229,0.478388,-0.085359,0.217433,0.347337,-0.223814
0.168774,0.146629,-0.195977,-0.254715,0.535213,0.493315,-0.909982,1.686703,-0.067279,-1.064400,1.148729,-0.028801,0.067438,0.042397,0.134873,-0.167947,0.323563,0.016537,-0.166082,0.342609,0.014756,0.178260,0.160171,-0.079625,0.189271,0.071564,-0.041078,0.140898,0.181600,0.032022,0.140891,0.181595,0.032020,0.151743,0.238578,-0.076575,0.262984,0.518555,-0.128060,0.242585,0.370074,-0.285893
0.135027,0.269063,-0.199672,-0.123331,0.372258,0.253974,-0.517750,1.230272,-0.127955,-0.461540,0.848549,-0.044173,0.049479,0.191038,0.069730,-0.181454,0.615380,-0.069979,-0.177557,0.653665,-0.073751,0.102509,0.277062,-0.127536,0.193457,0.120413,-0.030592,0.133413,0.254232,0.052577,0.133402,0.254223,0.052574,-0.033994,0.344249,-0.188182,0.070966,0.610383,-0.208838,0.049574,0.462620,-0.366302
