body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.000752,0.175341,0.068013,-0.004248,0.156015,0.047363,0.020407,0.070265,0.013742,-0.000341,0.024615,0.000372,0.018152,0.154741,0.049706,0.035120,0.073330,0.024885,0.046113,0.042398,0.029153,-0.028486,0.198190,0.036693,-0.045585,0.199909,0.037755,-0.042977,0.193382,0.045418,-0.039899,0.189699,0.052125,-0.017748,0.198975,0.024682,-0.009815,0.197861,0.026857,-0.010198,0.201732,0.031945
0.284339,0.438836,0.037403,0.259935,0.402127,0.045468,0.166572,0.180996,0.016824,0.024606,0.042094,-0.061612,0.312340,0.425831,0.013370,0.339038,0.341992,-0.018797,0.344081,0.297170,-0.010223,0.257772,0.467510,0.008016,0.238964,0.469506,0.004848,0.244840,0.464986,0.010885,0.247870,0.462273,0.015816,0.273526,0.470369,0.002842,0.282157,0.475142,0.011204,0.283185,0.485613,0.021554
0.472474,0.611190,0.016666,0.435967,0.564462,0.042169,0.265422,0.252782,0.024450,0.038356,0.046788,-0.086397,0.509634,0.606308,-0.013364,0.546333,0.525626,-0.056170,0.542661,0.470042,-0.045884,0.441531,0.645140,-0.017894,0.422592,0.649064,-0.024850,0.439658,0.648642,-0.021598,0.447443,0.647611,-0.019936,0.464500,0.648059,-0.020828,0.482244,0.652096,-0.011282,0.491010,0.663199,-0.000087
0.174452,0.357506,0.082165,0.156263,0.331985,0.063649,0.122589,0.145935,0.020368,0.012747,0.018820,-0.028575,0.214367,0.355352,0.043976,0.261543,0.280909,-0.018909,0.247882,0.224075,-0.014585,0.116206,0.394701,0.018974,0.100012,0.403338,0.012346,0.147256,0.408625,0.013385,0.177130,0.410252,0.009519,0.147171,0.391711,0.001344,0.192073,0.374711,-0.005212,0.224978,0.366406,-0.008415
-0.014574,0.177743,0.154029,-0.019284,0.164874,0.098114,0.039924,0.067588,0.022499,-0.001110,0.001527,0.002210,0.027931,0.176068,0.106704,0.083404,0.109990,0.014754,0.053001,0.060341,0.003423,-0.085794,0.215624,0.076298,-0.098567,0.228609,0.068598,-0.026651,0.241612,0.064708,0.024498,0.247841,0.052304,-0.046554,0.205651,0.048546,0.022622,0.165180,0.023174,0.081441,0.134486,0.004076
-0.000690,0.163193,0.182854,-0.003128,0.148404,0.115391,0.058699,0.057172,0.025196,0.001845,0.000328,-0.004600,0.043262,0.159468,0.129899,0.101181,0.098886,0.015015,0.055607,0.060260,-0.013416,-0.064297,0.199075,0.112290,-0.074690,0.213906,0.102851,0.004085,0.232720,0.093834,0.065115,0.243219,0.074350,-0.020791,0.184435,0.083934,0.057501,0.129434,0.046424,0.130911,0.084044,0.018052
0.023320,0.212085,0.189295,0.026217,0.190886,0.114223,0.087259,0.071460,0.015980,0.007918,0.000424,-0.020100,0.068527,0.201230,0.123394,0.130151,0.111761,-0.025941,0.049263,0.061561,-0.072242,-0.043029,0.230165,0.116488,-0.045322,0.241962,0.098047,0.038884,0.265297,0.085801,0.106278,0.278620,0.062356,-0.006147,0.209284,0.093636,0.079005,0.144515,0.048940,0.156623,0.089700,0.013793
0.041402,0.262864,0.188296,0.053523,0.234646,0.109688,0.113034,0.086633,0.007520,0.013343,0.000844,-0.032661,0.084119,0.244196,0.110126,0.151776,0.124566,-0.062965,0.042245,0.060562,-0.117976,-0.027310,0.259679,0.113924,-0.019625,0.268061,0.086570,0.068889,0.296397,0.070676,0.141972,0.312790,0.043207,-0.000197,0.233787,0.098023,0.087312,0.164399,0.051091,0.162326,0.105547,0.012918
0.037584,0.254063,0.195666,0.063325,0.222050,0.117748,0.122886,0.079637,0.010796,0.013850,0.002711,-0.034736,0.069247,0.231083,0.113572,0.144939,0.115846,-0.054356,0.041574,0.059982,-0.102905,-0.022567,0.238369,0.131042,-0.007062,0.247465,0.102170,0.085269,0.282861,0.080154,0.166600,0.304191,0.045863,-0.000495,0.211369,0.119109,0.082250,0.143090,0.074431,0.150981,0.085384,0.038127
0.039184,0.267290,0.176789,0.079650,0.224429,0.113609,0.132556,0.078561,0.010894,0.015222,0.016671,-0.039956,0.055961,0.238030,0.085966,0.136367,0.118384,-0.073053,0.039303,0.062060,-0.113875,-0.011282,0.244217,0.122977,0.009029,0.253266,0.097509,0.093530,0.289400,0.074928,0.169353,0.310794,0.042311,0.006407,0.218656,0.113750,0.086462,0.157220,0.076758,0.152987,0.105632,0.045657
0.044199,0.298141,0.137602,0.093535,0.242728,0.096132,0.137063,0.084371,0.006442,0.016450,0.033637,-0.045707,0.050341,0.263361,0.037892,0.130403,0.131753,-0.110964,0.036146,0.065865,-0.145386,-0.000027,0.276446,0.090145,0.019804,0.284653,0.071288,0.088783,0.314602,0.054008,0.148123,0.330792,0.030618,0.016108,0.254085,0.081233,0.096957,0.201597,0.054173,0.166499,0.157825,0.029599
0.016903,0.279931,0.078175,0.064087,0.228124,0.063189,0.095918,0.083212,0.008270,0.009667,0.037106,-0.027799,0.014028,0.243740,-0.019769,0.092223,0.124371,-0.142872,0.017121,0.066707,-0.163738,-0.008392,0.258157,0.051619,0.016986,0.264684,0.040968,0.073473,0.289034,0.028056,0.123403,0.300791,0.012418,0.003976,0.237831,0.045976,0.080781,0.193042,0.026044,0.149206,0.155590,0.006600
-0.282062,0.334458,0.043069,-0.231689,0.282428,0.028363,-0.098669,0.119545,0.020582,-0.025202,0.053642,0.054450,-0.289525,0.299322,-0.051831,-0.211355,0.198487,-0.146737,-0.258933,0.151318,-0.151572,-0.290316,0.317831,0.035123,-0.261214,0.322762,0.032568,-0.215941,0.340935,0.024330,-0.173817,0.348357,0.015997,-0.281425,0.299848,0.031592,-0.212542,0.262590,0.017353,-0.150777,0.231637,0.002470
-1.096337,0.576882,0.036723,-1.018091,0.500335,-0.032662,-0.553969,0.232974,0.023820,-0.111139,0.106123,0.231519,-1.100004,0.543475,-0.063239,-1.015753,0.448578,-0.137853,-1.036110,0.397684,-0.127142,-1.103833,0.577109,0.027930,-1.080473,0.581299,0.031711,-1.046589,0.591371,0.029999,-1.015879,0.593612,0.029718,-1.095686,0.563216,0.021248,-1.037707,0.534294,0.012708,-0.989570,0.511652,0.002593
-1.912391,0.566586,-0.047527,-1.815908,0.502115,-0.151442,-1.051455,0.259256,0.033089,-0.219244,0.139600,0.496245,-1.906810,0.528951,-0.168987,-1.803720,0.449661,-0.255582,-1.812129,0.416716,-0.248558,-1.911006,0.589575,-0.048551,-1.894417,0.593350,-0.035668,-1.871536,0.594134,-0.030133,-1.849142,0.591378,-0.022594,-1.899150,0.578365,-0.059293,-1.849812,0.550560,-0.068553,-1.812308,0.529398,-0.078408
-1.156875,0.254034,0.096169,-1.063175,0.231902,-0.006925,-0.208700,0.124913,0.320940,0.797558,0.071113,1.031710,-1.140102,0.207202,-0.051744,-1.013314,0.145086,-0.174507,-1.030968,0.143090,-0.188647,-1.142929,0.294401,0.107460,-1.130787,0.298375,0.127654,-1.113008,0.293483,0.137615,-1.091661,0.288592,0.148875,-1.124691,0.283046,0.093956,-1.077187,0.248333,0.078476,-1.041830,0.220894,0.064731
-0.105600,0.085872,0.268942,-0.030052,0.087947,0.178483,0.713988,0.074929,0.575559,1.608480,0.075346,1.387647,-0.078758,0.046236,0.133600,0.033655,0.001421,0.016367,0.007080,0.005476,-0.006233,-0.088534,0.148212,0.281395,-0.088813,0.156526,0.305819,-0.070795,0.152154,0.314601,-0.046274,0.149832,0.321944,-0.058850,0.142148,0.264649,-0.014544,0.111056,0.251796,0.017195,0.088100,0.240806
-0.088202,0.054785,0.211952,-0.024617,0.064088,0.120085,0.607784,0.086377,0.516928,1.340371,0.108560,1.331726,-0.056837,0.031217,0.109170,0.021442,0.003961,0.022983,-0.001023,0.000138,0.002142,-0.074679,0.136135,0.218110,-0.088758,0.149626,0.244973,-0.069038,0.147366,0.251452,-0.042390,0.148200,0.253745,-0.034104,0.136462,0.197299,0.006417,0.112445,0.189799,0.033516,0.097393,0.183425
-0.105628,0.031724,0.159695,-0.019880,0.030829,0.029805,0.630102,0.034745,0.448226,1.274058,0.057062,1.344946,-0.077888,0.023435,0.091453,-0.032640,0.014663,0.048202,-0.024893,0.001283,0.036510,-0.100354,0.121915,0.155121,-0.123229,0.138117,0.183825,-0.104024,0.135018,0.191312,-0.081498,0.135523,0.193738,-0.054853,0.125545,0.129238,-0.017311,0.104959,0.124312,0.005089,0.093934,0.120037
-0.110055,0.017495,0.066685,-0.001607,0.009804,-0.097051,0.640406,-0.003027,0.321428,1.173117,0.011460,1.252670,-0.086235,0.020866,0.034820,-0.068118,0.021490,0.038299,-0.032762,0.002143,0.047487,-0.113852,0.108403,0.051139,-0.139998,0.125662,0.079230,-0.114743,0.122399,0.088640,-0.089204,0.123000,0.091463,-0.066480,0.111230,0.021226,-0.030341,0.086672,0.012964,-0.011780,0.072734,0.006511
-0.099139,0.019950,-0.021508,0.022756,0.011978,-0.196888,0.618190,-0.006275,0.213511,1.042369,-0.000542,1.140831,-0.077253,0.024855,-0.032938,-0.066801,0.020714,-0.001162,-0.020737,0.002343,0.029714,-0.108359,0.103138,-0.042941,-0.130653,0.119225,-0.017543,-0.095769,0.116529,-0.006041,-0.061540,0.117628,-0.002505,-0.063140,0.101434,-0.073781,-0.026169,0.067306,-0.089435,-0.008694,0.044884,-0.101143
0.139675,-0.272315,0.016168,0.278644,-0.279394,-0.158751,0.755060,-0.331874,0.191967,1.022473,-0.379251,0.987690,0.122991,-0.314276,0.057014,0.044308,-0.185068,0.058617,0.042624,0.043849,-0.026633,0.150641,-0.221821,0.022372,0.133037,-0.208890,0.048657,0.160489,-0.214535,0.060934,0.195846,-0.214103,0.066141,0.193635,-0.230529,-0.006112,0.229562,-0.281853,-0.037140,0.250653,-0.321560,-0.058814
0.318385,-0.457857,0.061970,0.454906,-0.458520,-0.103996,0.815538,-0.532826,0.136366,0.954628,-0.633724,0.711267,0.279800,-0.533744,0.140334,0.114678,-0.320728,0.125295,0.048051,0.078744,-0.041107,0.349134,-0.430752,0.093894,0.332916,-0.420869,0.120095,0.346926,-0.429810,0.131877,0.376436,-0.430497,0.138312,0.387746,-0.443601,0.068124,0.413696,-0.505103,0.025214,0.430468,-0.555964,-0.003206
0.105329,-0.133249,0.021636,0.203267,-0.126603,-0.125334,0.502610,-0.181221,-0.016242,0.559378,-0.281176,0.320506,0.107008,-0.167067,0.073488,0.012579,-0.108015,0.089173,-0.004275,0.049394,0.019272,0.129285,-0.086163,0.042043,0.106379,-0.077080,0.061895,0.111910,-0.086420,0.072210,0.129182,-0.088052,0.078252,0.160248,-0.094626,0.017400,0.161702,-0.143054,-0.022105,0.154913,-0.182201,-0.046094
-0.036930,0.071749,0.009152,0.030141,0.073681,-0.119098,0.293118,0.018962,-0.107455,0.310892,-0.066826,0.038188,-0.003150,0.070673,0.035898,-0.032713,0.031966,0.051425,-0.021814,0.021304,0.039032,-0.029602,0.134406,0.007963,-0.060640,0.142304,0.023162,-0.055780,0.129465,0.037378,-0.042775,0.125676,0.046471,-0.001830,0.130860,-0.016617,-0.014425,0.096539,-0.048384,-0.037574,0.071408,-0.065914
-0.014621,0.053625,0.018903,0.046777,0.043057,-0.098340,0.300892,-0.026541,-0.095950,0.316727,-0.091100,0.007332,0.028726,0.059379,0.035212,0.011193,0.027093,0.027744,-0.005503,0.008199,0.010723,-0.025204,0.119927,-0.003262,-0.061737,0.126958,0.011482,-0.049564,0.109084,0.033374,-0.030788,0.102894,0.047901,0.005431,0.119116,-0.029052,-0.003885,0.092391,-0.052697,-0.028158,0.076201,-0.064984
0.022295,0.040976,0.005795,0.074378,0.026162,-0.096548,0.308217,-0.035859,-0.089472,0.328225,-0.076982,0.001008,0.063456,0.050556,0.026016,0.029882,0.024174,0.022665,-0.000067,0.001827,0.000810,0.018434,0.109982,-0.009824,-0.018950,0.115831,0.006560,-0.011504,0.093538,0.032418,0.002028,0.084119,0.051818,0.051321,0.110682,-0.031968,0.044145,0.088090,-0.051849,0.024881,0.075376,-0.061413
0.043701,0.025833,-0.018146,0.086169,0.010476,-0.104596,0.298424,-0.033416,-0.074527,0.327969,-0.048232,0.039687,0.078678,0.036657,0.008446,0.027958,0.018958,0.020823,-0.000112,0.000099,0.000166,0.053643,0.097265,-0.019220,0.017506,0.102213,0.000029,0.016366,0.076498,0.027765,0.021168,0.064037,0.051023,0.087530,0.098007,-0.038286,0.080613,0.075740,-0.058189,0.064848,0.062660,-0.067495
0.019762,0.001236,-0.040506,0.056565,-0.015258,-0.112486,0.255132,-0.042951,-0.034034,0.297728,-0.029154,0.147831,0.052045,0.011089,-0.016550,0.010042,0.007171,0.007396,-0.000096,0.000035,0.000067,0.033383,0.075755,-0.038560,-0.002167,0.080750,-0.016469,-0.007853,0.052933,0.012783,-0.007906,0.038564,0.038692,0.066691,0.074853,-0.060171,0.057595,0.049004,-0.083036,0.036347,0.033877,-0.094039
0.004719,-0.025074,-0.055855,0.035816,-0.044081,-0.113863,0.216945,-0.070919,0.008221,0.263537,-0.042033,0.248536,0.035114,-0.013679,-0.034825,-0.002466,-0.003165,-0.001985,-0.000696,-0.003243,-0.000379,0.020417,0.051479,-0.052613,-0.016061,0.055766,-0.031032,-0.026764,0.025617,0.000184,-0.034799,0.008651,0.029444,0.054535,0.052188,-0.070952,0.042976,0.032953,-0.088708,0.015539,0.025754,-0.095726
0.006133,-0.040355,-0.056774,0.035039,-0.062187,-0.107266,0.203390,-0.105151,0.034530,0.242544,-0.082602,0.294943,0.036471,-0.025810,-0.037439,-0.003195,-0.007073,-0.002692,-0.001585,-0.008145,-0.000939,0.021511,0.036126,-0.054549,-0.017016,0.039400,-0.036562,-0.030967,0.007846,-0.003833,-0.046333,-0.011083,0.027901,0.057519,0.040859,-0.065383,0.044652,0.035325,-0.072426,0.013622,0.042273,-0.071640
0.022722,-0.059112,-0.090701,0.020392,-0.069695,-0.130351,0.125350,-0.095234,-0.011097,0.136931,-0.074081,0.187949,0.054502,-0.029701,-0.054094,-0.004245,-0.000610,-0.003679,-0.005282,-0.018903,-0.000080,0.051766,0.016171,-0.073629,0.010270,0.019510,-0.060425,-0.012645,-0.008592,-0.034285,-0.033593,-0.024568,-0.008716,0.090252,0.021068,-0.077378,0.072622,0.017171,-0.084827,0.037342,0.026564,-0.082903
0.033442,-0.080942,-0.131710,0.001670,-0.079681,-0.165353,0.052730,-0.080219,-0.074642,0.042738,-0.054507,0.058804,0.066934,-0.037035,-0.075463,-0.008089,0.004028,-0.007169,-0.008666,-0.028833,0.000719,0.075861,-0.008904,-0.099882,0.033327,-0.005272,-0.090069,0.002807,-0.029464,-0.070731,-0.022147,-0.042298,-0.051512,0.114694,-0.004809,-0.098942,0.091629,-0.009699,-0.109151,0.052823,-0.001060,-0.107776
0.017637,-0.105379,-0.153620,-0.009518,-0.106567,-0.192514,0.052107,-0.099395,-0.094682,0.041957,-0.057961,0.048881,0.050937,-0.058836,-0.092050,-0.018134,-0.005352,-0.016222,-0.008665,-0.031239,-0.000663,0.057894,-0.038995,-0.123708,0.018840,-0.035741,-0.113579,-0.010878,-0.059972,-0.093188,-0.038630,-0.073984,-0.071962,0.092619,-0.033688,-0.122335,0.067410,-0.033023,-0.128876,0.028079,-0.020082,-0.124845
0.013178,-0.131961,-0.205260,-0.015749,-0.134659,-0.252299,0.050420,-0.116479,-0.167637,0.043758,-0.059376,-0.043469,0.044432,-0.081654,-0.126641,-0.030333,-0.016134,-0.029100,-0.007760,-0.033894,-0.003672,0.066644,-0.063219,-0.161860,0.022242,-0.059091,-0.148977,-0.017001,-0.086757,-0.126616,-0.054965,-0.103164,-0.102290,0.107079,-0.053719,-0.156453,0.077272,-0.043657,-0.157340,0.035353,-0.021840,-0.148140
0.020891,-0.147753,-0.261866,-0.015601,-0.149976,-0.315433,0.046654,-0.124194,-0.257443,0.045962,-0.060012,-0.172510,0.050215,-0.094998,-0.162946,-0.038192,-0.023073,-0.039217,-0.006238,-0.035333,-0.006649,0.097277,-0.070535,-0.196417,0.041580,-0.064418,-0.179403,-0.013021,-0.096970,-0.154918,-0.063603,-0.115616,-0.127738,0.150397,-0.056284,-0.185509,0.115924,-0.037299,-0.181121,0.070906,-0.006039,-0.166284
0.031497,-0.153945,-0.278269,-0.009241,-0.148994,-0.330676,0.048728,-0.113334,-0.285175,0.047373,-0.055037,-0.213258,0.063767,-0.101187,-0.172576,-0.035116,-0.025529,-0.038211,-0.005902,-0.036147,-0.007791,0.109614,-0.077046,-0.212673,0.054555,-0.071381,-0.197053,-0.000060,-0.103843,-0.171657,-0.052131,-0.122642,-0.143397,0.160698,-0.064168,-0.201248,0.121647,-0.046977,-0.199569,0.073447,-0.017707,-0.185625
0.042394,-0.161899,-0.280903,-0.000611,-0.151868,-0.328924,0.052509,-0.107737,-0.285910,0.049534,-0.051637,-0.214049,0.076504,-0.110257,-0.173937,-0.029578,-0.028851,-0.034577,-0.005407,-0.035880,-0.008964,0.120897,-0.087089,-0.215976,0.068270,-0.081824,-0.203075,0.015773,-0.111913,-0.179221,-0.035212,-0.129337,-0.152517,0.169205,-0.076504,-0.203715,0.126874,-0.062460,-0.205051,0.074519,-0.035550,-0.192277
0.050283,-0.181957,-0.297059,0.004735,-0.177415,-0.341104,0.050694,-0.130458,-0.295532,0.050770,-0.057067,-0.225375,0.079514,-0.131746,-0.186403,-0.030645,-0.039934,-0.036687,-0.004470,-0.036776,-0.011461,0.149249,-0.104864,-0.212901,0.091473,-0.097047,-0.198761,0.029926,-0.125050,-0.179387,-0.025729,-0.140116,-0.156981,0.208202,-0.093138,-0.195236,0.165804,-0.074690,-0.192285,0.108162,-0.039797,-0.174458
0.036584,-0.190920,-0.295444,-0.002044,-0.192356,-0.338516,0.054355,-0.146300,-0.279184,0.052551,-0.059772,-0.192404,0.064405,-0.143635,-0.191614,-0.034642,-0.047131,-0.041587,-0.003426,-0.037637,-0.012848,0.143994,-0.117880,-0.204088,0.083289,-0.111103,-0.190837,0.001910,-0.140187,-0.173498,-0.073985,-0.156466,-0.149995,0.200761,-0.106616,-0.184997,0.150933,-0.085216,-0.180905,0.082683,-0.045857,-0.160064
0.006765,-0.184562,-0.277962,-0.018739,-0.189558,-0.323310,0.059390,-0.148856,-0.244918,0.050460,-0.060218,-0.131505,0.037579,-0.140493,-0.187965,-0.040413,-0.046541,-0.047646,-0.003791,-0.037586,-0.013154,0.106194,-0.120175,-0.194797,0.046094,-0.117395,-0.184515,-0.056065,-0.149251,-0.165704,-0.157612,-0.168676,-0.136112,0.148899,-0.110365,-0.178154,0.087893,-0.088187,-0.175701,0.008986,-0.049477,-0.154569
0.005841,-0.189571,-0.297395,-0.010259,-0.195748,-0.344735,0.072104,-0.153438,-0.245789,0.054936,-0.060273,-0.103527,0.032413,-0.146984,-0.203770,-0.044136,-0.051504,-0.054604,-0.002887,-0.038739,-0.016338,0.103315,-0.136331,-0.215172,0.048213,-0.136407,-0.204228,-0.048614,-0.168201,-0.183453,-0.133589,-0.185094,-0.154567,0.142792,-0.129541,-0.198065,0.092265,-0.112946,-0.197091,0.027048,-0.080973,-0.178609
0.018099,-0.194672,-0.317791,0.006955,-0.199931,-0.366708,0.081969,-0.154863,-0.253922,0.056609,-0.060059,-0.092359,0.040206,-0.152216,-0.214858,-0.042094,-0.054595,-0.055483,-0.001998,-0.039717,-0.018109,0.112263,-0.155165,-0.236915,0.065856,-0.157825,-0.225079,-0.017844,-0.188086,-0.203398,-0.078750,-0.202203,-0.177400,0.148886,-0.149985,-0.217838,0.113314,-0.135061,-0.214616,0.066980,-0.106797,-0.197567
0.028918,-0.188416,-0.302193,0.017647,-0.191035,-0.352117,0.080972,-0.148460,-0.239939,0.051049,-0.060280,-0.080201,0.052226,-0.144934,-0.196257,-0.031920,-0.047584,-0.044428,-0.003493,-0.038159,-0.015696,0.110594,-0.165386,-0.230486,0.075677,-0.171129,-0.221388,-0.005217,-0.198396,-0.200778,-0.068933,-0.212524,-0.173570,0.134486,-0.156977,-0.208141,0.102158,-0.128608,-0.193176,0.061786,-0.090989,-0.169678
0.017463,-0.185523,-0.282083,0.015577,-0.186353,-0.330851,0.077668,-0.142419,-0.210352,0.042655,-0.060501,-0.033122,0.037173,-0.145060,-0.186939,-0.032051,-0.049823,-0.046809,-0.002802,-0.038406,-0.017352,0.091983,-0.175559,-0.214791,0.068709,-0.183182,-0.207528,-0.006911,-0.206166,-0.189569,-0.070610,-0.219310,-0.162993,0.104934,-0.166419,-0.191420,0.074129,-0.133364,-0.172174,0.038336,-0.094332,-0.147199
-0.012001,-0.186459,-0.269150,0.000378,-0.187577,-0.314618,0.069875,-0.139757,-0.180367,0.028308,-0.060608,0.024308,0.001561,-0.151255,-0.193385,-0.042845,-0.059423,-0.062420,-0.000985,-0.040950,-0.022325,0.064812,-0.179767,-0.199852,0.047401,-0.186926,-0.192348,-0.023293,-0.206309,-0.176977,-0.084261,-0.217887,-0.152376,0.074288,-0.172870,-0.178485,0.042615,-0.146026,-0.164468,0.007993,-0.113977,-0.143560
0.035103,-0.180551,-0.239221,0.034113,-0.173970,-0.279653,0.074371,-0.127687,-0.138543,0.023934,-0.060556,0.078462,0.054124,-0.144780,-0.157387,-0.015733,-0.055410,-0.032515,-0.001763,-0.041793,-0.017855,0.112681,-0.174040,-0.170311,0.094300,-0.181260,-0.166398,0.017026,-0.197227,-0.155351,-0.050225,-0.206663,-0.133935,0.118092,-0.168164,-0.148928,0.079622,-0.142918,-0.137517,0.038165,-0.112395,-0.117172
0.159286,-0.127087,-0.212085,0.153790,-0.119689,-0.241153,0.178913,-0.077179,-0.100282,0.121770,-0.017671,0.115857,0.178058,-0.079956,-0.117703,0.046540,-0.007504,0.013417,0.000867,-0.047816,-0.013524,0.246341,-0.121641,-0.135649,0.231747,-0.129262,-0.134655,0.147995,-0.139090,-0.131429,0.078032,-0.144662,-0.116596,0.246921,-0.116871,-0.112005,0.204849,-0.092439,-0.101814,0.160704,-0.063354,-0.081866
0.362245,0.020288,-0.202218,0.398310,0.005690,-0.208135,0.473664,0.046254,-0.072353,0.416009,0.116856,0.132253,0.358276,0.096520,-0.108258,0.141075,0.119088,0.051901,0.008395,-0.066974,-0.009704,0.478024,0.021885,-0.101229,0.482928,0.013767,-0.097559,0.403880,0.014590,-0.107139,0.346635,0.014899,-0.104320,0.473757,0.024015,-0.073972,0.440982,0.043571,-0.066045,0.410729,0.065116,-0.051001
-0.126138,0.588976,-0.347824,-0.080104,0.568087,-0.341809,0.005721,0.614558,-0.221820,-0.046746,0.692322,-0.041746,-0.130104,0.672134,-0.274113,-0.212972,0.474940,0.021128,-0.099062,0.018760,0.174640,-0.014534,0.584232,-0.251903,0.000099,0.574748,-0.253479,-0.068527,0.582503,-0.270484,-0.112414,0.586876,-0.276555,-0.025082,0.583374,-0.223168,-0.051540,0.597713,-0.217934,-0.075252,0.613355,-0.206842
-1.021488,1.268510,-0.691250,-1.003370,1.260091,-0.691236,-0.954583,1.313061,-0.590913,-1.000726,1.386988,-0.436098,-1.007904,1.331458,-0.646147,-0.835636,0.881857,-0.140843,-0.289825,0.200893,0.429263,-0.945401,1.255323,-0.625339,-0.934467,1.243959,-0.637829,-0.991090,1.252365,-0.653998,-1.026438,1.257508,-0.661954,-0.962070,1.252687,-0.596985,-0.989585,1.265054,-0.592765,-1.018260,1.280077,-0.581798
-1.152387,1.146904,-0.921534,-1.129270,1.142656,-0.942964,-1.073788,1.176538,-0.819330,-1.137926,1.232661,-0.635600,-1.130689,1.209827,-0.850696,-0.961674,0.867372,-0.240373,-0.378083,0.310514,0.470115,-1.086236,1.115139,-0.860497,-1.075060,1.100341,-0.884815,-1.132387,1.111653,-0.903876,-1.172513,1.118240,-0.914094,-1.101908,1.107143,-0.824139,-1.116182,1.109950,-0.825022,-1.131648,1.116274,-0.820215
-0.918394,0.801619,-0.957251,-0.875089,0.793381,-0.992695,-0.795343,0.811069,-0.846522,-0.877820,0.858240,-0.638653,-0.897399,0.867095,-0.862199,-0.811152,0.682400,-0.283045,-0.353080,0.294034,0.344147,-0.846102,0.756361,-0.888975,-0.831085,0.739663,-0.917924,-0.892432,0.753772,-0.939819,-0.937894,0.761528,-0.951378,-0.859270,0.743356,-0.847493,-0.860566,0.736181,-0.854139,-0.862401,0.733176,-0.856114
-0.657344,0.784934,-0.870556,-0.597091,0.764991,-0.891220,-0.495847,0.797089,-0.767091,-0.565558,0.864412,-0.594142,-0.651297,0.839267,-0.809161,-0.623988,0.654537,-0.310377,-0.305274,0.311120,0.241064,-0.572720,0.747311,-0.795153,-0.550670,0.733099,-0.813025,-0.610362,0.747320,-0.834480,-0.649558,0.754930,-0.845966,-0.587737,0.733970,-0.762755,-0.590935,0.723365,-0.772305,-0.596408,0.717672,-0.775974
-0.351039,0.301039,-0.462368,-0.280363,0.279759,-0.483232,-0.186046,0.309588,-0.369939,-0.251488,0.369618,-0.213663,-0.360690,0.338941,-0.412005,-0.371579,0.319328,-0.127978,-0.202233,0.186779,0.142779,-0.278308,0.256715,-0.395466,-0.254004,0.245299,-0.411468,-0.300677,0.262342,-0.435676,-0.326373,0.271961,-0.452840,-0.291351,0.244917,-0.366772,-0.286665,0.237579,-0.371406,-0.287252,0.236112,-0.372376
-0.143507,-0.417088,0.031406,-0.074402,-0.428461,-0.004717,-0.014715,-0.418045,0.113246,-0.089950,-0.390212,0.277870,-0.160536,-0.393415,0.099385,-0.176279,-0.172563,0.146946,-0.105141,-0.044100,0.084680,-0.101309,-0.480019,0.078726,-0.080212,-0.489723,0.054455,-0.108442,-0.468340,0.025504,-0.119609,-0.455440,-0.000316,-0.110046,-0.489347,0.110907,-0.091901,-0.488231,0.116581,-0.081730,-0.480639,0.121370
-0.059242,-0.612064,0.217869,0.012141,-0.630266,0.198064,0.058317,-0.607235,0.293785,-0.006731,-0.561239,0.421993,-0.092246,-0.604778,0.265524,-0.100718,-0.330892,0.227655,-0.064334,-0.112144,0.067543,-0.035737,-0.675477,0.250216,-0.013860,-0.684932,0.228785,-0.039467,-0.666820,0.205122,-0.054854,-0.656776,0.185691,-0.047499,-0.681719,0.278334,-0.024779,-0.672703,0.292182,-0.012709,-0.657291,0.302256
-0.064807,-0.516377,0.192658,-0.022890,-0.514953,0.185945,-0.020098,-0.525557,0.260353,-0.067861,-0.556835,0.385766,-0.088471,-0.519949,0.217431,-0.087950,-0.297440,0.180522,-0.053147,-0.095874,0.052697,-0.037289,-0.559662,0.222802,-0.018164,-0.568578,0.208803,-0.045512,-0.557351,0.194288,-0.065082,-0.551625,0.184290,-0.047795,-0.562257,0.247503,-0.031914,-0.545650,0.266466,-0.027625,-0.522345,0.282257
-0.131955,-0.347295,0.072584,-0.186623,-0.257337,0.041411,-0.314959,-0.425857,0.120374,-0.362487,-0.775189,0.352401,-0.086710,-0.349210,0.107517,-0.083460,-0.199592,0.104988,-0.045576,-0.059106,0.040703,-0.068277,-0.348965,0.120282,-0.062468,-0.355439,0.110846,-0.083462,-0.349726,0.101898,-0.087860,-0.344265,0.090661,-0.062028,-0.347556,0.150552,-0.066266,-0.323529,0.170594,-0.079540,-0.291034,0.193398
