body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.108156,0.106863,0.580917,0.168149,-0.018051,0.511956,-0.070306,-0.030875,0.320391,0.121894,-0.066502,0.071493,0.151989,0.212402,0.481878,-0.114683,0.232656,0.332884,0.105596,0.192241,0.109301,0.070229,0.110047,0.619426,-0.092473,-0.017787,0.800036,-0.061087,-0.151756,0.676596,-0.071466,-0.298460,0.566871,-0.099787,0.261466,0.772077,-0.061064,0.389251,0.644288,-0.065868,0.523289,0.518751
0.108129,0.110340,0.582053,0.168105,-0.014700,0.513229,-0.069603,-0.029144,0.320852,0.121875,-0.065738,0.071511,0.152428,0.215780,0.483097,-0.113993,0.234205,0.333418,0.106381,0.193422,0.109946,0.070105,0.113599,0.620461,-0.093235,-0.013920,0.800724,-0.061860,-0.148024,0.677424,-0.072218,-0.294832,0.567838,-0.100131,0.265320,0.772570,-0.061088,0.392998,0.644768,-0.065979,0.527147,0.519385
0.107919,0.114138,0.583308,0.167853,-0.011066,0.514640,-0.068895,-0.027196,0.321214,0.121875,-0.065032,0.071491,0.152793,0.219447,0.484439,-0.113242,0.235995,0.333861,0.107202,0.194605,0.110522,0.069786,0.117491,0.621599,-0.094286,-0.009695,0.801438,-0.062865,-0.143951,0.678315,-0.073074,-0.290857,0.568846,-0.100708,0.269536,0.773104,-0.061338,0.397090,0.645277,-0.066240,0.531332,0.520026
0.119258,0.128324,0.583228,0.178572,0.002850,0.514862,-0.059434,-0.018912,0.323532,0.123316,-0.063234,0.068842,0.164967,0.233413,0.484412,-0.100418,0.248742,0.332565,0.120029,0.205801,0.109525,0.081048,0.131826,0.621429,-0.083718,0.004927,0.800825,-0.052134,-0.129372,0.677790,-0.062290,-0.276327,0.568382,-0.089413,0.284191,0.772655,-0.049699,0.411837,0.645022,-0.054608,0.546459,0.520226
0.126536,0.139122,0.583595,0.185459,0.013406,0.515531,-0.052754,-0.012556,0.324974,0.124209,-0.062055,0.067103,0.173189,0.244020,0.484935,-0.091333,0.258270,0.331489,0.128946,0.213709,0.108606,0.088185,0.142769,0.621640,-0.077592,0.016264,0.800369,-0.045437,-0.117985,0.677426,-0.055177,-0.264944,0.567985,-0.082480,0.295547,0.772226,-0.042054,0.422995,0.644615,-0.046629,0.557751,0.519998
0.125707,0.143072,0.585851,0.184701,0.017161,0.518094,-0.051713,-0.010189,0.325497,0.124120,-0.061968,0.067263,0.173526,0.247839,0.487557,-0.089710,0.261295,0.331846,0.130059,0.214999,0.108821,0.087089,0.146853,0.623611,-0.080327,0.020957,0.801213,-0.046783,-0.113059,0.678383,-0.055377,-0.259934,0.568734,-0.084242,0.300234,0.772828,-0.042371,0.426900,0.644904,-0.045938,0.561294,0.519909
0.125307,0.146585,0.588953,0.184340,0.020525,0.521278,-0.049930,-0.008248,0.326280,0.124148,-0.061935,0.067207,0.174268,0.251289,0.491007,-0.087341,0.263837,0.332505,0.131255,0.216273,0.108585,0.086456,0.150483,0.626462,-0.082458,0.025186,0.803034,-0.047407,-0.108440,0.680198,-0.054572,-0.255084,0.570138,-0.085364,0.304466,0.774502,-0.041909,0.429973,0.645963,-0.044006,0.563646,0.520217
0.125105,0.149903,0.592440,0.184164,0.023717,0.524737,-0.047769,-0.006500,0.327175,0.124235,-0.061942,0.067045,0.175197,0.254575,0.494839,-0.084589,0.266155,0.333294,0.132495,0.217528,0.108114,0.086040,0.153910,0.629715,-0.084298,0.029211,0.805304,-0.047678,-0.103950,0.682420,-0.053266,-0.250291,0.571865,-0.086177,0.308496,0.776673,-0.041071,0.432643,0.647383,-0.041470,0.565401,0.520710
0.125638,0.155287,0.595768,0.184912,0.029053,0.528041,-0.044361,-0.003621,0.327777,0.124639,-0.061925,0.066275,0.176922,0.259993,0.498521,-0.080362,0.269489,0.332890,0.133743,0.218874,0.105332,0.086320,0.159315,0.632773,-0.085320,0.034493,0.806971,-0.047005,-0.098081,0.683966,-0.050901,-0.244046,0.572843,-0.086757,0.313830,0.778802,-0.039945,0.436471,0.648682,-0.038501,0.568109,0.520860
0.126137,0.160508,0.599191,0.185764,0.034277,0.531433,-0.040738,-0.000901,0.328449,0.125053,-0.061893,0.065475,0.178423,0.265276,0.502224,-0.076268,0.272655,0.332525,0.134978,0.220168,0.102759,0.086586,0.164523,0.635949,-0.086191,0.039484,0.808834,-0.046157,-0.092407,0.685640,-0.048257,-0.237914,0.573871,-0.087329,0.318876,0.781161,-0.038863,0.440021,0.650248,-0.035669,0.570538,0.521317
0.126595,0.165362,0.602921,0.186851,0.039237,0.535112,-0.036696,0.001469,0.329328,0.125492,-0.061777,0.064604,0.179505,0.270255,0.506066,-0.072482,0.275458,0.332297,0.136188,0.221470,0.100573,0.086851,0.169293,0.639479,-0.086742,0.043838,0.811213,-0.044942,-0.087171,0.687664,-0.045044,-0.232052,0.575065,-0.087868,0.323291,0.784107,-0.037846,0.442987,0.652447,-0.033090,0.572411,0.522467
0.127243,0.170979,0.605708,0.188344,0.044923,0.538168,-0.032521,0.003715,0.330157,0.125988,-0.061098,0.063551,0.180425,0.275856,0.508622,-0.068900,0.278726,0.331001,0.137301,0.222847,0.097562,0.087336,0.174830,0.642095,-0.086881,0.049038,0.812932,-0.043648,-0.081238,0.689100,-0.042290,-0.225677,0.575941,-0.088120,0.328527,0.786142,-0.036547,0.447025,0.653997,-0.030178,0.575552,0.523198
0.127958,0.177045,0.607938,0.190010,0.051043,0.540833,-0.028278,0.005976,0.330908,0.126501,-0.060140,0.062399,0.181239,0.281834,0.510451,-0.065416,0.282293,0.329116,0.138363,0.224322,0.094108,0.087902,0.180815,0.644170,-0.086840,0.054723,0.814235,-0.042339,-0.074892,0.690157,-0.039791,-0.218979,0.576572,-0.088258,0.334235,0.787640,-0.035134,0.451663,0.655153,-0.027123,0.579391,0.523663
0.127686,0.181966,0.608559,0.190465,0.055960,0.541937,-0.026567,0.008026,0.331344,0.126569,-0.059212,0.062141,0.180696,0.286546,0.510352,-0.063829,0.285074,0.326157,0.138618,0.225714,0.090400,0.087599,0.185669,0.644764,-0.086946,0.059187,0.814728,-0.041478,-0.069896,0.690444,-0.038001,-0.213787,0.576636,-0.088918,0.338708,0.788171,-0.034452,0.455276,0.655468,-0.024908,0.582348,0.523447
0.116597,0.190347,0.609568,0.180223,0.064199,0.543418,-0.033661,0.012088,0.330602,0.124955,-0.057274,0.065104,0.169380,0.294555,0.510522,-0.073093,0.291356,0.323655,0.128490,0.230529,0.087579,0.076480,0.194034,0.645741,-0.097890,0.067272,0.815666,-0.051595,-0.061391,0.691251,-0.047357,-0.205174,0.577331,-0.100362,0.346789,0.789024,-0.044654,0.462605,0.656177,-0.033792,0.589128,0.523730
0.083761,0.205245,0.609913,0.148492,0.078675,0.544227,-0.058339,0.019760,0.326258,0.119468,-0.053158,0.074176,0.136404,0.308756,0.509791,-0.104225,0.304222,0.320582,0.097440,0.241782,0.085027,0.043619,0.209022,0.646047,-0.130626,0.082198,0.816049,-0.083779,-0.046280,0.691648,-0.079115,-0.190134,0.577835,-0.133486,0.361685,0.789076,-0.076745,0.476969,0.656202,-0.065001,0.603158,0.523512
0.040112,0.213562,0.607616,0.105720,0.086373,0.542481,-0.094177,0.024522,0.318910,0.110944,-0.049844,0.089003,0.092739,0.316108,0.506039,-0.145108,0.310086,0.313387,0.056108,0.247338,0.077523,0.000004,0.217522,0.643768,-0.173969,0.090913,0.814198,-0.126765,-0.037571,0.689936,-0.121694,-0.181571,0.576325,-0.176986,0.370358,0.786729,-0.119265,0.484925,0.653657,-0.106672,0.610617,0.520573
0.037614,0.216200,0.613825,0.103997,0.088299,0.549302,-0.088947,0.025388,0.319973,0.144878,-0.048861,0.119367,0.090291,0.317635,0.510616,-0.144258,0.310000,0.314020,0.056242,0.247627,0.077424,-0.002429,0.220392,0.650020,-0.176061,0.094140,0.821047,-0.128597,-0.034445,0.696989,-0.123127,-0.178629,0.583630,-0.179117,0.373535,0.793002,-0.120439,0.487289,0.659649,-0.107008,0.612398,0.526100
0.036050,0.217941,0.618457,0.102662,0.089308,0.554411,-0.085021,0.026957,0.320596,0.169585,-0.045935,0.146599,0.089062,0.318370,0.514040,-0.143071,0.310017,0.314628,0.056429,0.247620,0.077181,-0.003933,0.222448,0.654678,-0.177678,0.097209,0.826314,-0.129963,-0.031439,0.702415,-0.123872,-0.175624,0.589089,-0.179936,0.376537,0.797470,-0.120434,0.489696,0.663975,-0.106229,0.614485,0.530206
0.034223,0.219395,0.622335,0.101156,0.090042,0.558650,-0.080011,0.027832,0.319701,0.192463,-0.043514,0.174570,0.087598,0.318880,0.516922,-0.142736,0.310248,0.315448,0.056177,0.247648,0.077513,-0.005719,0.224223,0.658559,-0.179764,0.100164,0.830728,-0.131788,-0.028564,0.707011,-0.125110,-0.172748,0.593718,-0.181033,0.379412,0.800993,-0.120728,0.492014,0.667385,-0.105815,0.616533,0.533443
0.031891,0.220180,0.624778,0.099329,0.090130,0.561215,-0.072859,0.027292,0.315859,0.214320,-0.042582,0.201733,0.085684,0.318866,0.518773,-0.144131,0.310911,0.316681,0.055019,0.247716,0.078988,-0.008048,0.225343,0.660959,-0.182762,0.102798,0.833517,-0.134510,-0.026045,0.710028,-0.127314,-0.170227,0.596763,-0.182658,0.381939,0.802709,-0.121599,0.494066,0.669044,-0.106115,0.618424,0.535016
0.029805,0.220988,0.624833,0.097825,0.090312,0.561242,-0.064432,0.026850,0.309343,0.233184,-0.042049,0.225211,0.084067,0.319038,0.518531,-0.145872,0.311550,0.316563,0.054321,0.247793,0.079864,-0.010157,0.226450,0.660945,-0.185602,0.105264,0.833697,-0.136837,-0.023678,0.710512,-0.128846,-0.167845,0.597281,-0.184228,0.384302,0.801959,-0.122361,0.495693,0.668050,-0.106332,0.619663,0.533727
0.027859,0.221793,0.623690,0.096514,0.090526,0.560022,-0.055199,0.026436,0.301767,0.249501,-0.041599,0.247272,0.082615,0.319287,0.517238,-0.147771,0.312172,0.315766,0.053858,0.247872,0.080442,-0.012139,0.227535,0.659718,-0.188343,0.107630,0.832566,-0.138947,-0.021403,0.709728,-0.130019,-0.165551,0.596542,-0.185751,0.386566,0.799971,-0.123050,0.497087,0.665729,-0.106491,0.620556,0.531009
0.035494,0.210187,0.625595,0.105300,0.079213,0.560831,-0.037921,0.014403,0.297898,0.269189,-0.056267,0.263722,0.089406,0.308148,0.519355,-0.143447,0.298276,0.320850,0.055239,0.249806,0.079189,-0.004390,0.215870,0.661764,-0.180493,0.097017,0.835412,-0.131012,-0.032265,0.712869,-0.121328,-0.176453,0.599798,-0.176999,0.375870,0.802150,-0.113704,0.484990,0.667043,-0.096320,0.607374,0.531439
0.040866,0.203069,0.626588,0.111398,0.072176,0.560862,-0.023782,0.007188,0.293708,0.284058,-0.066229,0.274871,0.094393,0.301306,0.520568,-0.140396,0.289201,0.324466,0.055804,0.251336,0.078799,0.001082,0.208780,0.662866,-0.175039,0.090956,0.837174,-0.125549,-0.038580,0.714902,-0.115280,-0.182817,0.601944,-0.170584,0.369730,0.803329,-0.107004,0.477622,0.667372,-0.089152,0.599064,0.530986
0.039927,0.205034,0.626710,0.110321,0.073776,0.560253,-0.017802,0.009387,0.289486,0.289569,-0.067238,0.275934,0.093987,0.303173,0.520915,-0.141596,0.289890,0.325842,0.054783,0.252107,0.080205,0.000214,0.210947,0.663033,-0.176168,0.094105,0.837720,-0.126827,-0.035690,0.715662,-0.116319,-0.179990,0.602807,-0.170629,0.372809,0.803475,-0.107363,0.479844,0.666696,-0.089738,0.600665,0.529729
0.039465,0.206513,0.626949,0.109724,0.074894,0.559964,-0.011668,0.010025,0.286218,0.295311,-0.068834,0.276105,0.094364,0.304559,0.521531,-0.141407,0.290625,0.326732,0.054438,0.252437,0.080683,-0.000263,0.212639,0.663220,-0.177388,0.096885,0.837863,-0.128029,-0.033329,0.716258,-0.117039,-0.177772,0.603632,-0.170547,0.375507,0.803205,-0.107431,0.481858,0.665825,-0.090105,0.602292,0.528479
0.039257,0.207765,0.627248,0.109383,0.075788,0.559838,-0.005425,0.009873,0.283510,0.301205,-0.070770,0.275936,0.095145,0.305715,0.522285,-0.140515,0.291393,0.327380,0.054439,0.252547,0.080702,-0.000528,0.214111,0.663419,-0.178634,0.099503,0.837805,-0.129180,-0.031210,0.716774,-0.117590,-0.175840,0.604449,-0.170378,0.378032,0.802731,-0.107330,0.483788,0.664859,-0.090335,0.603955,0.527239
0.040334,0.208798,0.627026,0.110100,0.076391,0.559178,0.000865,0.009564,0.280820,0.307406,-0.071780,0.275812,0.096948,0.306543,0.522332,-0.139353,0.292138,0.328212,0.054437,0.252551,0.080705,0.000582,0.215386,0.663190,-0.178089,0.101896,0.837709,-0.128776,-0.029411,0.717264,-0.116936,-0.174352,0.605366,-0.168459,0.380338,0.802293,-0.105572,0.485586,0.663959,-0.088623,0.605497,0.526111
0.041109,0.209519,0.626511,0.110490,0.076655,0.558309,0.006519,0.008870,0.278177,0.313114,-0.072556,0.277135,0.098406,0.306999,0.522014,-0.138595,0.292625,0.328746,0.054437,0.252554,0.080706,0.001399,0.216361,0.662674,-0.177782,0.104008,0.837386,-0.128660,-0.027916,0.717538,-0.116653,-0.173204,0.606108,-0.166808,0.382350,0.801575,-0.104087,0.487033,0.662738,-0.087265,0.606662,0.524629
0.041264,0.209627,0.625422,0.110206,0.076248,0.557026,0.010840,0.007465,0.275477,0.317736,-0.072738,0.281179,0.099156,0.306727,0.520982,-0.138661,0.292605,0.328697,0.054437,0.252554,0.080706,0.001612,0.216742,0.661596,-0.177979,0.105565,0.836621,-0.129140,-0.027023,0.717391,-0.117124,-0.172723,0.606502,-0.165722,0.383787,0.800307,-0.103165,0.487789,0.660884,-0.086630,0.607078,0.522447
0.041461,0.209374,0.624298,0.109937,0.075426,0.555832,0.014924,0.005248,0.273131,0.321875,-0.073949,0.286371,0.099945,0.306008,0.519855,-0.138754,0.292522,0.328618,0.054416,0.252382,0.080700,0.001867,0.216773,0.660478,-0.178190,0.106700,0.835704,-0.129653,-0.026573,0.717113,-0.117832,-0.172750,0.606833,-0.164557,0.384820,0.799094,-0.102156,0.488484,0.659349,-0.086038,0.607808,0.520893
0.041675,0.208928,0.623154,0.109670,0.074386,0.554685,0.018882,0.002590,0.271007,0.325653,-0.075667,0.292169,0.100748,0.305053,0.518681,-0.138862,0.292400,0.328525,0.054384,0.252121,0.080692,0.002139,0.216617,0.659336,-0.178409,0.107613,0.834706,-0.130188,-0.026354,0.716769,-0.118669,-0.173038,0.607132,-0.163352,0.385636,0.797906,-0.101100,0.489135,0.657973,-0.085458,0.608686,0.519658
0.042665,0.207952,0.620822,0.109474,0.072873,0.551884,0.019960,0.000850,0.267868,0.326523,-0.076729,0.293411,0.102306,0.303733,0.516518,-0.138976,0.293050,0.328366,0.054238,0.251410,0.080736,0.003286,0.215926,0.657113,-0.177393,0.107917,0.832942,-0.129864,-0.026619,0.715370,-0.118823,-0.173615,0.606103,-0.160800,0.385866,0.796249,-0.098949,0.489076,0.655923,-0.083821,0.608754,0.517661
0.043434,0.206614,0.618190,0.109091,0.071041,0.548744,0.021009,-0.001293,0.264369,0.327357,-0.077849,0.294521,0.103640,0.302094,0.514111,-0.139319,0.293518,0.328021,0.054093,0.250652,0.080763,0.004208,0.214856,0.654585,-0.176584,0.107796,0.830860,-0.129710,-0.027293,0.713659,-0.119191,-0.174623,0.604791,-0.158530,0.385667,0.794259,-0.097115,0.488673,0.653592,-0.082524,0.608539,0.515435
0.043772,0.204581,0.614965,0.108351,0.068591,0.544928,0.022028,-0.004195,0.260142,0.328189,-0.079049,0.295366,0.104540,0.299855,0.511223,-0.140132,0.293640,0.327297,0.053950,0.249800,0.080760,0.004687,0.213062,0.651457,-0.176189,0.106866,0.828147,-0.129886,-0.028755,0.711333,-0.119977,-0.176461,0.602918,-0.156824,0.384657,0.791615,-0.095904,0.487619,0.650699,-0.081897,0.607784,0.512741
0.044478,0.202095,0.610424,0.107715,0.065762,0.539374,0.022920,-0.007408,0.254243,0.329118,-0.080239,0.292786,0.105641,0.297294,0.507064,-0.141336,0.293515,0.326178,0.053843,0.248873,0.080689,0.005638,0.210824,0.647118,-0.175123,0.105863,0.824638,-0.129809,-0.030454,0.708246,-0.120880,-0.178612,0.600362,-0.153888,0.383532,0.788200,-0.093655,0.486669,0.647116,-0.080236,0.607371,0.509569
0.045326,0.199378,0.605185,0.107084,0.062751,0.532918,0.023682,-0.010785,0.247488,0.330029,-0.081453,0.288467,0.106804,0.294564,0.502231,-0.142729,0.293263,0.324853,0.053751,0.247910,0.080580,0.006786,0.208355,0.642135,-0.173740,0.104807,0.820693,-0.129627,-0.032282,0.704745,-0.121867,-0.180922,0.597436,-0.150365,0.382320,0.784355,-0.090910,0.485754,0.643157,-0.078074,0.607117,0.506138
0.046479,0.196709,0.599980,0.106726,0.059688,0.526760,0.024712,-0.013383,0.240828,0.331026,-0.082505,0.284287,0.108426,0.291726,0.497445,-0.143733,0.293020,0.323819,0.053663,0.246951,0.080456,0.008196,0.205953,0.637131,-0.172175,0.103521,0.816461,-0.129019,-0.034252,0.700963,-0.122298,-0.183354,0.594227,-0.146955,0.380904,0.780365,-0.088406,0.484457,0.638875,-0.076265,0.606272,0.502194
0.047777,0.193740,0.594618,0.106465,0.056356,0.520372,0.025657,-0.016462,0.234050,0.332004,-0.083635,0.279946,0.110056,0.288597,0.492413,-0.144762,0.292544,0.322755,0.053584,0.245963,0.080302,0.009800,0.203244,0.632016,-0.170270,0.102011,0.812299,-0.128213,-0.036427,0.697190,-0.122615,-0.185944,0.590971,-0.143050,0.379241,0.776467,-0.085386,0.482950,0.634726,-0.073988,0.605323,0.498480
0.049427,0.190211,0.588979,0.106462,0.052512,0.513559,0.026511,-0.020435,0.227048,0.333045,-0.084835,0.275287,0.111760,0.284934,0.486930,-0.145850,0.291629,0.321630,0.053528,0.244918,0.080091,0.011850,0.199969,0.626715,-0.167633,0.100105,0.808311,-0.126953,-0.038966,0.693469,-0.122632,-0.188816,0.587660,-0.138103,0.377140,0.772778,-0.081275,0.481060,0.630853,-0.070713,0.604189,0.495221
0.050257,0.186863,0.583754,0.105820,0.048805,0.507346,0.027620,-0.024507,0.220462,0.334096,-0.086033,0.272255,0.112716,0.281366,0.481785,-0.147197,0.290730,0.320260,0.053471,0.243880,0.079871,0.013043,0.196859,0.621787,-0.165845,0.098049,0.804527,-0.126937,-0.041717,0.689912,-0.124700,-0.192021,0.584685,-0.134440,0.374916,0.769307,-0.078691,0.479079,0.627131,-0.069352,0.602945,0.492082
0.050654,0.183612,0.578715,0.104831,0.045180,0.501419,0.028819,-0.028646,0.214094,0.335058,-0.087244,0.270029,0.113275,0.277854,0.476786,-0.148672,0.289853,0.318757,0.053407,0.242842,0.079643,0.013788,0.193840,0.617023,-0.164500,0.095919,0.800820,-0.127565,-0.044557,0.686419,-0.127812,-0.195356,0.581878,-0.131436,0.372630,0.765921,-0.076889,0.477060,0.623475,-0.068957,0.601666,0.489018
0.051427,0.179945,0.572704,0.104414,0.041281,0.494434,0.030609,-0.033025,0.206671,0.336272,-0.088440,0.268110,0.113990,0.274096,0.470902,-0.150282,0.288692,0.317015,0.053387,0.241700,0.079316,0.014911,0.190333,0.611302,-0.162607,0.093119,0.796206,-0.127502,-0.048115,0.682162,-0.129130,-0.199280,0.578164,-0.128115,0.369698,0.761645,-0.074333,0.474181,0.618945,-0.067055,0.599243,0.484875
0.052277,0.176321,0.566839,0.104137,0.037493,0.487592,0.032390,-0.037273,0.199438,0.337325,-0.089645,0.266331,0.114820,0.270450,0.465262,-0.151649,0.287665,0.315487,0.053347,0.240596,0.079007,0.016082,0.186835,0.605706,-0.160639,0.090116,0.791623,-0.127275,-0.051805,0.677909,-0.130344,-0.203336,0.574476,-0.125017,0.366594,0.757400,-0.071957,0.471337,0.614619,-0.065302,0.596988,0.481069
0.053367,0.172773,0.561351,0.104236,0.033906,0.481106,0.034277,-0.041235,0.192618,0.338320,-0.090845,0.264896,0.115963,0.267012,0.460193,-0.152535,0.286876,0.314423,0.053280,0.239577,0.078746,0.017435,0.183348,0.600443,-0.158455,0.086713,0.787191,-0.126645,-0.055775,0.673739,-0.131275,-0.207679,0.570914,-0.122301,0.363165,0.753324,-0.069867,0.468570,0.610797,-0.063781,0.595062,0.478016
0.053693,0.169164,0.556240,0.103802,0.030213,0.475183,0.036157,-0.045081,0.186190,0.338877,-0.092087,0.264960,0.116146,0.263435,0.455220,-0.153938,0.285736,0.312769,0.053254,0.238428,0.078371,0.018033,0.179788,0.595567,-0.156894,0.083147,0.783213,-0.126474,-0.059790,0.669944,-0.132599,-0.212015,0.567674,-0.120382,0.359591,0.749660,-0.068629,0.465508,0.607263,-0.063079,0.592656,0.475086
0.053627,0.165557,0.551290,0.103092,0.026498,0.469519,0.038030,-0.048844,0.179950,0.339095,-0.093322,0.265741,0.115842,0.259824,0.450268,-0.155595,0.284456,0.310799,0.053245,0.237214,0.077934,0.018246,0.176224,0.590854,-0.155649,0.079529,0.779428,-0.126535,-0.063796,0.666306,-0.134121,-0.216313,0.564570,-0.118865,0.355973,0.746169,-0.067819,0.462330,0.603843,-0.062785,0.590041,0.472189
0.055858,0.162266,0.547361,0.104235,0.023074,0.464817,0.040380,-0.051898,0.174888,0.339416,-0.094568,0.267928,0.118089,0.256479,0.446551,-0.155092,0.283591,0.311002,0.053218,0.236062,0.077722,0.020758,0.173008,0.587155,-0.152138,0.076138,0.776563,-0.124640,-0.067491,0.663421,-0.134032,-0.220203,0.562128,-0.115113,0.352599,0.743742,-0.065001,0.459409,0.601422,-0.060794,0.587720,0.470323
0.060871,0.160941,0.543554,0.108417,0.021410,0.460615,0.046634,-0.053466,0.170216,0.343562,-0.094094,0.270230,0.122591,0.254897,0.442526,-0.152667,0.285479,0.312017,0.053387,0.234715,0.077382,0.026125,0.171771,0.583629,-0.145315,0.074530,0.774175,-0.119400,-0.069239,0.660837,-0.130465,-0.222036,0.559844,-0.108384,0.351049,0.741738,-0.059125,0.458274,0.599429,-0.055555,0.587086,0.468804
0.071515,0.163729,0.540245,0.118753,0.023434,0.457669,0.060799,-0.051848,0.166590,0.355675,-0.089914,0.273081,0.131661,0.257019,0.438160,-0.146246,0.293101,0.314890,0.053860,0.233147,0.077193,0.037264,0.174684,0.580704,-0.131810,0.076708,0.772988,-0.107431,-0.066894,0.659097,-0.119923,-0.219580,0.558103,-0.095621,0.353362,0.740814,-0.047041,0.460907,0.598513,-0.043726,0.590015,0.468174
0.056974,0.185235,0.530538,0.103712,0.044400,0.448121,0.048190,-0.030863,0.156569,0.341285,-0.066508,0.268389,0.116381,0.278019,0.427841,-0.163367,0.315130,0.309165,0.047409,0.237422,0.086103,0.023051,0.196278,0.571242,-0.144412,0.097394,0.764480,-0.121268,-0.046034,0.650114,-0.134863,-0.198582,0.549054,-0.108953,0.374210,0.732886,-0.060979,0.481994,0.590557,-0.058110,0.611388,0.460491
0.031475,0.215119,0.513179,0.077614,0.073855,0.430817,0.023821,-0.001192,0.138892,0.315240,-0.034510,0.255466,0.090560,0.307479,0.410085,-0.190821,0.343440,0.294959,0.037154,0.246150,0.097775,-0.002203,0.226230,0.554060,-0.168433,0.126346,0.747861,-0.146372,-0.016903,0.633057,-0.160904,-0.169299,0.531896,-0.133699,0.403335,0.717010,-0.086296,0.511320,0.574640,-0.083974,0.640998,0.444846
0.011604,0.231585,0.494216,0.057254,0.090101,0.411422,0.006919,0.014759,0.118957,0.295314,-0.017255,0.242783,0.070330,0.323880,0.391258,-0.213188,0.361498,0.282012,0.027381,0.253731,0.106123,-0.021817,0.242653,0.535310,-0.186674,0.141248,0.729508,-0.165792,-0.001698,0.614106,-0.181604,-0.153868,0.512798,-0.152786,0.418492,0.700024,-0.105496,0.526327,0.557502,-0.103041,0.655939,0.427645
-0.004485,0.247518,0.475512,0.040827,0.105745,0.392469,-0.005836,0.030029,0.099492,0.279744,-0.000247,0.229760,0.053669,0.339654,0.372412,-0.231759,0.378548,0.268652,0.018255,0.261953,0.112407,-0.037620,0.258557,0.516835,-0.200912,0.155735,0.711625,-0.181209,0.013100,0.595633,-0.198231,-0.138851,0.494191,-0.167977,0.433212,0.683259,-0.120803,0.540847,0.540546,-0.118279,0.670362,0.410593
-0.013814,0.263348,0.460090,0.031468,0.121145,0.377152,-0.011091,0.044947,0.083680,0.272331,0.017247,0.218875,0.043324,0.355135,0.356290,-0.243674,0.394515,0.257036,0.011404,0.269923,0.115612,-0.046608,0.274390,0.501673,-0.207943,0.170368,0.697470,-0.189427,0.028052,0.580892,-0.207527,-0.123696,0.479333,-0.176192,0.448046,0.669704,-0.129143,0.555375,0.526717,-0.126680,0.684725,0.396599
-0.017809,0.259608,0.457660,0.027833,0.117476,0.374370,-0.011539,0.040900,0.080548,0.269290,0.014429,0.221038,0.038492,0.351631,0.353809,-0.249131,0.393657,0.257527,0.007788,0.270743,0.117803,-0.050418,0.270495,0.499425,-0.210465,0.165290,0.695662,-0.192676,0.023402,0.578452,-0.211333,-0.128024,0.476514,-0.179667,0.443159,0.668701,-0.132351,0.550391,0.525728,-0.129672,0.679816,0.395688
-0.019177,0.246197,0.461842,0.027018,0.104389,0.377970,-0.009629,0.027506,0.083869,0.268332,0.001568,0.229806,0.036381,0.338745,0.358264,-0.251393,0.384486,0.264243,0.005823,0.267676,0.119774,-0.051676,0.256848,0.503752,-0.210768,0.150471,0.700146,-0.193479,0.009064,0.582281,-0.212433,-0.141979,0.479832,-0.180814,0.428521,0.674088,-0.133035,0.535764,0.531275,-0.130001,0.665382,0.401436
-0.019995,0.234552,0.466724,0.027209,0.092875,0.382989,-0.007554,0.015430,0.088805,0.268837,-0.008086,0.237839,0.034482,0.327316,0.362888,-0.253255,0.375377,0.269993,0.004353,0.264829,0.121267,-0.052445,0.245017,0.508717,-0.210713,0.137625,0.705246,-0.193916,-0.003463,0.586930,-0.213575,-0.154347,0.484378,-0.181862,0.415838,0.679665,-0.133539,0.523288,0.537188,-0.130308,0.653303,0.407752
-0.021517,0.225309,0.469847,0.025451,0.083602,0.385887,-0.008805,0.007119,0.091377,0.264938,-0.020471,0.244796,0.032676,0.318082,0.365918,-0.255094,0.367931,0.274111,0.003024,0.262560,0.122475,-0.053824,0.235724,0.511959,-0.211184,0.127545,0.708792,-0.194905,-0.013341,0.590164,-0.215005,-0.164074,0.487476,-0.182946,0.405875,0.683774,-0.134402,0.513626,0.541598,-0.131128,0.644147,0.412672
-0.024589,0.221236,0.470057,0.019647,0.079195,0.385153,-0.016893,0.006728,0.089856,0.251412,-0.037690,0.249965,0.030913,0.313601,0.366351,-0.257014,0.364130,0.275423,0.001950,0.261589,0.123258,-0.056560,0.231867,0.512357,-0.212848,0.123325,0.709827,-0.197129,-0.017573,0.591137,-0.217143,-0.168157,0.488214,-0.184245,0.401689,0.685559,-0.136132,0.509933,0.543609,-0.133120,0.641178,0.415415
-0.025787,0.217417,0.470766,0.017676,0.075779,0.384957,-0.020742,0.009170,0.088513,0.245514,-0.040419,0.251343,0.030029,0.310208,0.367550,-0.257803,0.361274,0.276627,0.001455,0.260608,0.123699,-0.057681,0.227928,0.513154,-0.213517,0.118841,0.710678,-0.197867,-0.021882,0.591771,-0.217483,-0.172247,0.488452,-0.185065,0.397278,0.687025,-0.136732,0.506041,0.545544,-0.133757,0.638147,0.418236
