body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.026973,-0.232888,0.053831,0.970638,0.043356,0.468955,0.006093,0.882136,0.023315,-0.354310,0.033717,0.934229,0.027320,-0.097839,-0.014797,0.994717,0.073104,0.550103,-0.021706,0.831608,0.059717,-0.368127,0.054410,0.926259,0.072663,-0.121485,0.046783,0.988824,-0.025527,-0.422887,0.036684,0.905080,0.111021,-0.213982,0.340398,0.908854,-0.355564,-0.535510,0.244471,0.725973,-0.359156,-0.659359,0.283871,0.596381,-0.159438,-0.200020,-0.328428,0.909234,0.253042,-0.605581,-0.272014,0.703740,0.264776,-0.669437,-0.302491,0.624698
-0.035074,-0.241979,0.056477,0.968001,0.043610,0.473746,0.007393,0.879550,0.022161,-0.350026,0.033333,0.935884,0.025791,-0.100240,-0.014918,0.994517,0.074380,0.552689,-0.019585,0.829830,0.058361,-0.369798,0.053146,0.925753,0.071756,-0.121936,0.051370,0.988607,-0.030066,-0.424076,0.036963,0.904372,0.106897,-0.209449,0.340916,0.910209,-0.358863,-0.531125,0.241590,0.728531,-0.362528,-0.655873,0.280645,0.599701,-0.165303,-0.202448,-0.330071,0.907052,0.252105,-0.604972,-0.275843,0.703109,0.264585,-0.669524,-0.305998,0.622975
-0.041590,-0.250610,0.058352,0.965433,0.044066,0.479326,0.008678,0.876487,0.021202,-0.346629,0.033547,0.937162,0.024407,-0.105692,-0.014505,0.993994,0.075554,0.556829,-0.017400,0.827001,0.056801,-0.372032,0.052438,0.924995,0.070883,-0.122694,0.057064,0.988264,-0.033972,-0.425693,0.037205,0.903464,0.103518,-0.205696,0.341220,0.911341,-0.361614,-0.527580,0.239043,0.730584,-0.365304,-0.653070,0.277809,0.602390,-0.170608,-0.205025,-0.331427,0.904994,0.251361,-0.604568,-0.279240,0.702382,0.264538,-0.669811,-0.309064,0.621170
-0.044940,-0.258372,0.058697,0.963213,0.044520,0.486548,0.009738,0.872464,0.020482,-0.344972,0.034527,0.937754,0.023035,-0.117171,-0.013380,0.992754,0.076204,0.564147,-0.015210,0.822009,0.054730,-0.375324,0.052498,0.923786,0.069895,-0.123977,0.064665,0.987706,-0.036588,-0.428181,0.037387,0.902178,0.101639,-0.203520,0.341044,0.912106,-0.363256,-0.525790,0.237112,0.731688,-0.366863,-0.651717,0.275713,0.603870,-0.174748,-0.207982,-0.332185,0.903250,0.251062,-0.604665,-0.281731,0.701409,0.264812,-0.670592,-0.311202,0.619140
-0.048454,-0.266662,0.059009,0.960761,0.044905,0.492487,0.010703,0.869095,0.019691,-0.343720,0.034748,0.938222,0.021665,-0.125076,-0.013023,0.991825,0.076645,0.568816,-0.013430,0.818776,0.053148,-0.377664,0.051727,0.922968,0.069082,-0.124932,0.070829,0.987220,-0.038469,-0.428646,0.037756,0.901863,0.100158,-0.198186,0.342866,0.912761,-0.365075,-0.520339,0.236260,0.734948,-0.369214,-0.647054,0.274728,0.607887,-0.177338,-0.209467,-0.332951,0.902119,0.251752,-0.603389,-0.283172,0.701681,0.266046,-0.670112,-0.312260,0.618598
-0.052047,-0.275201,0.059301,0.958143,0.045306,0.497770,0.011652,0.866046,0.018889,-0.342677,0.034644,0.938624,0.020341,-0.131204,-0.013010,0.991061,0.077019,0.572158,-0.011838,0.816433,0.051831,-0.379535,0.050583,0.922339,0.068389,-0.125734,0.076312,0.986758,-0.039971,-0.428102,0.038210,0.902037,0.098862,-0.191268,0.345677,0.913318,-0.366972,-0.513026,0.235931,0.739238,-0.371949,-0.640698,0.274278,0.613132,-0.179144,-0.210225,-0.333734,0.901296,0.252950,-0.601422,-0.284095,0.702565,0.267771,-0.668999,-0.312782,0.618794
-0.053093,-0.283720,0.059072,0.955612,0.045861,0.500910,0.011969,0.864200,0.018919,-0.342705,0.035446,0.938584,0.020254,-0.135518,-0.011897,0.990496,0.077019,0.575564,-0.010280,0.814057,0.050333,-0.381605,0.049735,0.921613,0.067512,-0.129062,0.081208,0.985997,-0.040107,-0.426294,0.038757,0.902864,0.098443,-0.184468,0.348325,0.913756,-0.368356,-0.506606,0.235540,0.743091,-0.374062,-0.635107,0.273832,0.617845,-0.178746,-0.209342,-0.334014,0.901477,0.255274,-0.598855,-0.283101,0.704316,0.270511,-0.667540,-0.311297,0.619926
-0.053822,-0.292168,0.058682,0.953046,0.046309,0.503593,0.012165,0.862613,0.018989,-0.342808,0.036128,0.938518,0.020200,-0.139255,-0.011077,0.989989,0.076847,0.578566,-0.008879,0.811959,0.048917,-0.383531,0.048833,0.920938,0.066694,-0.132464,0.085738,0.985218,-0.040048,-0.424193,0.039178,0.903837,0.098087,-0.178675,0.350726,0.914027,-0.369938,-0.501284,0.235024,0.746072,-0.376205,-0.630493,0.273188,0.621544,-0.177999,-0.208708,-0.333875,0.901823,0.257672,-0.596702,-0.281633,0.705857,0.273262,-0.666524,-0.309317,0.620803
-0.053920,-0.300499,0.057974,0.950491,0.046512,0.505374,0.012107,0.861561,0.019133,-0.343058,0.036538,0.938408,0.020207,-0.141835,-0.010876,0.989624,0.076306,0.580777,-0.007793,0.810441,0.047618,-0.385176,0.047821,0.920372,0.065910,-0.136004,0.089560,0.984448,-0.039628,-0.421506,0.039353,0.905104,0.097860,-0.174913,0.352657,0.914036,-0.371947,-0.498206,0.234280,0.747368,-0.378438,-0.627891,0.272174,0.623265,-0.176580,-0.208557,-0.332887,0.902502,0.260196,-0.595382,-0.279219,0.707004,0.276012,-0.666398,-0.306359,0.621188
-0.054150,-0.308405,0.057607,0.947964,0.046750,0.507145,0.012532,0.860501,0.018981,-0.342759,0.037505,0.938482,0.020102,-0.143443,-0.010006,0.989404,0.075865,0.582707,-0.006415,0.809108,0.046153,-0.386110,0.047402,0.920077,0.065080,-0.139104,0.093780,0.983677,-0.039360,-0.419041,0.039090,0.906271,0.097238,-0.174457,0.352360,0.914304,-0.374190,-0.499036,0.231988,0.746409,-0.380185,-0.628887,0.269528,0.622346,-0.175403,-0.209389,-0.331385,0.903091,0.262274,-0.594892,-0.276820,0.707592,0.278242,-0.666995,-0.303459,0.620977
-0.054443,-0.316090,0.057407,0.945425,0.047008,0.508910,0.013194,0.859434,0.018683,-0.342184,0.038749,0.938648,0.019939,-0.144565,-0.008805,0.989255,0.075476,0.584493,-0.004896,0.807866,0.044609,-0.386688,0.047273,0.919917,0.064237,-0.141985,0.098187,0.982890,-0.039189,-0.416686,0.038608,0.907384,0.096401,-0.175658,0.350951,0.914704,-0.376559,-0.501816,0.228915,0.744300,-0.381697,-0.631676,0.266054,0.620087,-0.174357,-0.210702,-0.329621,0.903634,0.264124,-0.594811,-0.274433,0.707901,0.280204,-0.667946,-0.300590,0.620467
-0.054091,-0.323424,0.057364,0.942964,0.047599,0.510060,0.013560,0.858714,0.018708,-0.341947,0.039252,0.938713,0.019918,-0.145796,-0.008562,0.989077,0.075564,0.585504,-0.004080,0.807130,0.044069,-0.386793,0.045954,0.919966,0.063800,-0.144880,0.099342,0.982380,-0.038312,-0.413205,0.038858,0.909002,0.096009,-0.176168,0.350072,0.914985,-0.378545,-0.503442,0.226521,0.742925,-0.383079,-0.633371,0.263334,0.618665,-0.172335,-0.211258,-0.328374,0.904346,0.267176,-0.593627,-0.271709,0.708800,0.283384,-0.667910,-0.297267,0.620663
-0.053495,-0.330655,0.057275,0.940492,0.048097,0.510631,0.013849,0.858342,0.018751,-0.341946,0.039664,0.938695,0.019907,-0.147073,-0.008380,0.988890,0.075904,0.586026,-0.003880,0.806720,0.044175,-0.386871,0.044913,0.919979,0.064107,-0.148175,0.100727,0.981727,-0.037276,-0.408900,0.038983,0.910984,0.095424,-0.176312,0.348900,0.915466,-0.380571,-0.504888,0.223634,0.741783,-0.384455,-0.634948,0.260140,0.617546,-0.169954,-0.211594,-0.327392,0.905074,0.270915,-0.592277,-0.268796,0.709621,0.287291,-0.667909,-0.293601,0.620612
-0.052411,-0.337698,0.057099,0.938058,0.048416,0.510042,0.013998,0.858672,0.018826,-0.342422,0.039908,0.938509,0.019911,-0.148442,-0.008303,0.988686,0.076754,0.585568,-0.004894,0.806966,0.045549,-0.386907,0.044445,0.919920,0.065868,-0.152268,0.102611,0.980789,-0.035936,-0.402947,0.038869,0.913691,0.094455,-0.175727,0.347156,0.916341,-0.382684,-0.505977,0.219777,0.741106,-0.385831,-0.636289,0.256012,0.617033,-0.166866,-0.211486,-0.326927,0.905841,0.275998,-0.590605,-0.265483,0.710302,0.292626,-0.667989,-0.289233,0.620085
-0.051798,-0.345244,0.056987,0.935348,0.048696,0.509623,0.014294,0.858900,0.018834,-0.342521,0.040634,0.938442,0.019911,-0.149121,-0.008263,0.988584,0.077643,0.585288,-0.005738,0.807079,0.046770,-0.386847,0.044411,0.919886,0.067633,-0.156210,0.105160,0.979778,-0.035293,-0.397839,0.038982,0.915947,0.093198,-0.175353,0.345928,0.917006,-0.385047,-0.506537,0.216547,0.740450,-0.387599,-0.637112,0.252446,0.616544,-0.164551,-0.211564,-0.325635,0.906711,0.279963,-0.589278,-0.262028,0.711136,0.296792,-0.668341,-0.284856,0.619752
-0.051416,-0.353028,0.056905,0.932464,0.048956,0.509288,0.014658,0.859078,0.018815,-0.342431,0.041596,0.938433,0.019913,-0.149453,-0.008248,0.988534,0.078549,0.585098,-0.006502,0.807124,0.047918,-0.386740,0.044589,0.919863,0.069412,-0.160068,0.108037,0.978718,-0.034994,-0.393151,0.039222,0.917970,0.091801,-0.175080,0.344965,0.917561,-0.387531,-0.506824,0.213634,0.739804,-0.389559,-0.637669,0.249164,0.616067,-0.162613,-0.211735,-0.323915,0.907637,0.283375,-0.588126,-0.258490,0.712032,0.300370,-0.668834,-0.280458,0.619502
-0.051695,-0.360649,0.056842,0.929531,0.049203,0.509552,0.015071,0.858900,0.018662,-0.342840,0.042336,0.938254,0.019812,-0.150750,-0.007500,0.988345,0.079146,0.584696,-0.006837,0.807354,0.048578,-0.386991,0.044129,0.919745,0.070622,-0.164343,0.110393,0.977659,-0.034763,-0.387922,0.039461,0.920191,0.090229,-0.174108,0.344447,0.918096,-0.390161,-0.505978,0.210973,0.739764,-0.391842,-0.637207,0.246126,0.616319,-0.160650,-0.211615,-0.322548,0.908501,0.287117,-0.587020,-0.254987,0.712709,0.304313,-0.669517,-0.275969,0.618855
-0.052008,-0.368478,0.056660,0.926450,0.049272,0.509616,0.015510,0.858850,0.018426,-0.342953,0.043122,0.938181,0.019680,-0.151623,-0.006571,0.988221,0.079488,0.584188,-0.007039,0.807686,0.048971,-0.387225,0.043811,0.919641,0.071625,-0.168337,0.112970,0.976612,-0.034601,-0.382720,0.039625,0.922365,0.088606,-0.173164,0.343982,0.918607,-0.392862,-0.505099,0.208331,0.739684,-0.394198,-0.636712,0.243091,0.616533,-0.158794,-0.211464,-0.321334,0.909292,0.290827,-0.585713,-0.251692,0.713450,0.308237,-0.669991,-0.271676,0.618300
-0.052394,-0.376742,0.056240,0.923124,0.048982,0.509281,0.016008,0.859056,0.018015,-0.342473,0.044009,0.938323,0.019481,-0.151650,-0.005273,0.988228,0.079315,0.583470,-0.006966,0.808223,0.048822,-0.387423,0.043780,0.919567,0.072170,-0.171782,0.115997,0.975616,-0.034581,-0.377583,0.039648,0.924480,0.086888,-0.172278,0.343639,0.919066,-0.395714,-0.504150,0.205752,0.739533,-0.396716,-0.636151,0.240085,0.616675,-0.157160,-0.211259,-0.320436,0.909940,0.294476,-0.584015,-0.248825,0.714351,0.312150,-0.670057,-0.267805,0.617953
-0.053143,-0.385084,0.055755,0.919661,0.048452,0.509067,0.016764,0.859198,0.017295,-0.342134,0.045215,0.938403,0.019125,-0.151881,-0.002955,0.988209,0.079189,0.582729,-0.007004,0.808769,0.048754,-0.387717,0.044152,0.919429,0.073000,-0.175866,0.119732,0.974375,-0.034529,-0.372285,0.039562,0.926632,0.085211,-0.171146,0.343663,0.919426,-0.398680,-0.502591,0.203480,0.739630,-0.399463,-0.635025,0.237366,0.617114,-0.155487,-0.211319,-0.319546,0.910527,0.298281,-0.582826,-0.245895,0.714757,0.316200,-0.670714,-0.263769,0.616917
-0.054073,-0.393448,0.055235,0.916092,0.047808,0.508912,0.017653,0.859309,0.016420,-0.341868,0.046588,0.938449,0.018692,-0.152218,-0.000120,0.988170,0.079090,0.581975,-0.007092,0.809320,0.048728,-0.388059,0.044732,0.919258,0.073988,-0.180264,0.123819,0.972985,-0.034468,-0.366899,0.039414,0.928786,0.083543,-0.169892,0.343860,0.919738,-0.401702,-0.500727,0.201343,0.739844,-0.402321,-0.633618,0.234772,0.617695,-0.153795,-0.211506,-0.318658,0.911081,0.302160,-0.581884,-0.242931,0.714909,0.320305,-0.671654,-0.259635,0.615528
-0.054796,-0.401002,0.055305,0.912763,0.047611,0.509178,0.019033,0.859133,0.015376,-0.340707,0.047980,0.938819,0.018159,-0.152280,0.003320,0.988165,0.078882,0.582047,-0.005859,0.809299,0.047534,-0.388105,0.045581,0.919259,0.073816,-0.183295,0.128349,0.971844,-0.034462,-0.363299,0.040404,0.930158,0.082473,-0.169530,0.344220,0.919767,-0.404085,-0.499308,0.200234,0.739806,-0.404646,-0.632505,0.233274,0.617885,-0.152621,-0.211590,-0.317283,0.911739,0.304713,-0.580675,-0.240289,0.715701,0.322999,-0.671895,-0.256191,0.615300
-0.055326,-0.406416,0.055337,0.910331,0.047293,0.509403,0.020299,0.858988,0.014359,-0.339464,0.049256,0.939219,0.017631,-0.152440,0.006750,0.988132,0.078431,0.582051,-0.004603,0.809348,0.046196,-0.388074,0.046298,0.919305,0.073475,-0.186398,0.132701,0.970694,-0.034421,-0.361302,0.041045,0.930909,0.081915,-0.169721,0.344377,0.919722,-0.405810,-0.498216,0.199638,0.739760,-0.406365,-0.631625,0.232387,0.617992,-0.152053,-0.212512,-0.316375,0.911935,0.306876,-0.579692,-0.238767,0.716083,0.325386,-0.672184,-0.253916,0.614671
-0.055480,-0.407595,0.055299,0.909797,0.046719,0.509548,0.021347,0.858908,0.013381,-0.338055,0.050294,0.939686,0.017099,-0.152789,0.010161,0.988059,0.077484,0.581922,-0.003292,0.809538,0.044553,-0.387888,0.046748,0.919441,0.072770,-0.189647,0.136704,0.969562,-0.034363,-0.362519,0.040997,0.930440,0.082348,-0.171035,0.344152,0.919524,-0.406262,-0.497781,0.200079,0.739685,-0.406915,-0.631216,0.232730,0.617919,-0.152736,-0.215090,-0.316402,0.911207,0.308213,-0.579152,-0.239504,0.715700,0.327138,-0.672560,-0.254013,0.613287
-0.056003,-0.408354,0.055217,0.909429,0.045496,0.509671,0.023277,0.858850,0.011354,-0.336544,0.051626,0.940183,0.015600,-0.153157,0.014182,0.987977,0.076369,0.581711,-0.001819,0.809800,0.042619,-0.387949,0.047917,0.919447,0.072048,-0.192952,0.141911,0.968215,-0.034545,-0.363310,0.040823,0.930132,0.082451,-0.171619,0.344229,0.919378,-0.407015,-0.496759,0.200331,0.739890,-0.407805,-0.630308,0.232849,0.618215,-0.153427,-0.217104,-0.316367,0.910625,0.309386,-0.578193,-0.240098,0.715770,0.328738,-0.672553,-0.254006,0.612441
-0.056711,-0.408903,0.055112,0.909145,0.043950,0.509780,0.025650,0.858799,0.008805,-0.334985,0.053111,0.940684,0.013618,-0.153546,0.018505,0.987874,0.075171,0.581458,-0.000266,0.810096,0.040540,-0.388137,0.049445,0.919381,0.071324,-0.196294,0.147709,0.966728,-0.034847,-0.363888,0.040585,0.929906,0.082388,-0.171838,0.344457,0.919257,-0.407918,-0.495441,0.200490,0.740233,-0.408864,-0.629148,0.232856,0.618692,-0.154120,-0.218837,-0.316304,0.910115,0.310478,-0.577022,-0.240625,0.716065,0.330266,-0.672352,-0.253949,0.611863
-0.056828,-0.408749,0.055695,0.909171,0.043034,0.509033,0.028074,0.859212,0.006694,-0.333791,0.055325,0.940998,0.012379,-0.154205,0.024646,0.987654,0.074896,0.580918,0.000943,0.810509,0.039219,-0.388320,0.051972,0.919222,0.071677,-0.200098,0.154759,0.964817,-0.034833,-0.363751,0.040990,0.929942,0.082445,-0.170925,0.344986,0.919224,-0.408628,-0.493642,0.200483,0.741045,-0.409777,-0.627571,0.232757,0.619727,-0.154069,-0.219502,-0.315689,0.910177,0.311755,-0.575300,-0.240034,0.717093,0.331873,-0.671717,-0.252793,0.612170
-0.056780,-0.408904,0.056156,0.909076,0.042104,0.508278,0.030352,0.859627,0.004676,-0.332449,0.057249,0.941370,0.011190,-0.154803,0.030608,0.987408,0.074243,0.580425,0.002471,0.810918,0.037465,-0.388417,0.053951,0.919140,0.071484,-0.203658,0.161304,0.963013,-0.034728,-0.363924,0.041439,0.929858,0.082679,-0.170284,0.345420,0.919159,-0.409182,-0.492162,0.200556,0.741703,-0.410511,-0.626266,0.232757,0.620561,-0.154026,-0.220199,-0.315096,0.910221,0.313021,-0.573642,-0.239483,0.718053,0.333469,-0.671143,-0.251669,0.612395
-0.056402,-0.409676,0.056373,0.908739,0.041142,0.507509,0.032335,0.860056,0.002831,-0.330808,0.058584,0.941874,0.010094,-0.155264,0.036210,0.987158,0.072836,0.580026,0.004640,0.811322,0.034839,-0.388343,0.054835,0.919222,0.070190,-0.206739,0.166862,0.961504,-0.034444,-0.364718,0.041979,0.929533,0.083267,-0.170184,0.345664,0.919032,-0.409429,-0.491322,0.200791,0.742060,-0.410887,-0.625509,0.232955,0.621001,-0.153999,-0.220962,-0.314546,0.910231,0.314263,-0.572117,-0.239003,0.718887,0.335042,-0.670693,-0.250606,0.612465
-0.055518,-0.410819,0.056894,0.908245,0.040412,0.505799,0.034421,0.861017,0.001223,-0.329277,0.060701,0.942279,0.009209,-0.155448,0.041326,0.986936,0.071612,0.578935,0.006828,0.812194,0.032294,-0.388239,0.056467,0.919260,0.069033,-0.209511,0.172789,0.959939,-0.033928,-0.365882,0.042537,0.929070,0.084224,-0.170638,0.345978,0.918743,-0.409596,-0.491235,0.201241,0.741904,-0.411120,-0.625399,0.233354,0.620808,-0.153811,-0.221673,-0.313932,0.910302,0.315556,-0.570872,-0.238332,0.719532,0.336654,-0.670619,-0.249289,0.612200
-0.054382,-0.412148,0.057567,0.907669,0.039808,0.503616,0.036566,0.862235,-0.000245,-0.327801,0.063229,0.942629,0.008448,-0.155495,0.046215,0.986719,0.070490,0.577497,0.009032,0.813294,0.029799,-0.388121,0.058492,0.919267,0.067957,-0.212135,0.178905,0.958318,-0.033297,-0.367229,0.043104,0.928534,0.085365,-0.171369,0.346328,0.918369,-0.409723,-0.491521,0.201799,0.741492,-0.411282,-0.625611,0.233853,0.620299,-0.153541,-0.222357,-0.313284,0.910404,0.316877,-0.569768,-0.237567,0.720080,0.338286,-0.670731,-0.247842,0.611765
-0.051933,-0.413140,0.058590,0.907296,0.037648,0.506309,0.043332,0.860439,-0.004268,-0.312466,0.074953,0.946958,0.006595,-0.145461,0.060582,0.987485,0.070287,0.575483,0.010182,0.814724,0.028667,-0.388251,0.061602,0.919046,0.067411,-0.212250,0.182112,0.957727,-0.031955,-0.368204,0.043278,0.928187,0.086982,-0.172597,0.346184,0.918042,-0.409429,-0.491888,0.202470,0.741229,-0.411042,-0.625877,0.234543,0.619929,-0.152603,-0.222994,-0.313426,0.910357,0.319564,-0.567799,-0.236958,0.720648,0.341446,-0.670391,-0.246166,0.611058
-0.049604,-0.414893,0.059510,0.906566,0.036153,0.506751,0.048279,0.859980,-0.006760,-0.301525,0.084004,0.949727,0.005466,-0.139038,0.070635,0.987750,0.070162,0.572947,0.011044,0.816509,0.027904,-0.388070,0.064682,0.918934,0.067170,-0.211870,0.185232,0.957230,-0.030582,-0.369968,0.043712,0.927512,0.088828,-0.175110,0.345582,0.917616,-0.409059,-0.493284,0.203254,0.740290,-0.410613,-0.627043,0.235327,0.618736,-0.151713,-0.224496,-0.312444,0.910474,0.321655,-0.566956,-0.235796,0.720763,0.343858,-0.671085,-0.244028,0.609801
-0.047515,-0.418167,0.060228,0.905125,0.036106,0.502686,0.049683,0.862284,-0.006545,-0.299397,0.087668,0.950070,0.005729,-0.139706,0.072110,0.987547,0.070173,0.569368,0.011314,0.819004,0.027878,-0.387272,0.067670,0.919056,0.067531,-0.210502,0.188143,0.956938,-0.029143,-0.373306,0.044668,0.926174,0.091117,-0.180194,0.344060,0.916979,-0.408547,-0.496731,0.204268,0.737985,-0.409814,-0.630003,0.236299,0.615883,-0.150904,-0.227730,-0.309212,0.910909,0.322571,-0.568374,-0.233510,0.719980,0.344791,-0.673850,-0.240964,0.607439
-0.045187,-0.421063,0.060540,0.903880,0.035607,0.497935,0.051013,0.864980,-0.006358,-0.296101,0.090681,0.950821,0.005771,-0.139501,0.072594,0.987541,0.069592,0.564937,0.011498,0.822114,0.027864,-0.384987,0.069847,0.919853,0.067632,-0.208742,0.190327,0.956885,-0.027536,-0.376244,0.045510,0.924992,0.093297,-0.185473,0.341950,0.916497,-0.408078,-0.500884,0.204588,0.735345,-0.408870,-0.633639,0.236576,0.612665,-0.149436,-0.230784,-0.304821,0.911862,0.323347,-0.570913,-0.229767,0.718827,0.345335,-0.677836,-0.236426,0.604470
-0.042739,-0.423766,0.060650,0.902728,0.034913,0.492827,0.052323,0.867851,-0.006135,-0.292225,0.093405,0.951758,0.005753,-0.138865,0.072612,0.987629,0.068742,0.560063,0.011656,0.825511,0.027890,-0.381960,0.071656,0.920975,0.067640,-0.206789,0.192176,0.956939,-0.025843,-0.378978,0.046296,0.923885,0.095404,-0.190850,0.339551,0.916067,-0.407646,-0.505373,0.204574,0.732511,-0.407872,-0.637595,0.236512,0.609241,-0.147617,-0.233739,-0.299845,0.913054,0.324065,-0.573995,-0.225285,0.717466,0.345679,-0.682406,-0.231138,0.601169
-0.040583,-0.426952,0.060417,0.901341,0.033336,0.487130,0.054531,0.870988,-0.006326,-0.286743,0.098035,0.952957,0.005466,-0.135865,0.072615,0.988048,0.066837,0.553374,0.012515,0.830153,0.027223,-0.376227,0.075313,0.923060,0.066757,-0.199394,0.195979,0.957798,-0.024777,-0.382178,0.045753,0.922623,0.096960,-0.196272,0.336765,0.915787,-0.407349,-0.510033,0.204107,0.729570,-0.406919,-0.641735,0.235979,0.605729,-0.146235,-0.236957,-0.294365,0.914230,0.323968,-0.578321,-0.220614,0.715485,0.344654,-0.686701,-0.226486,0.598631
-0.039110,-0.429865,0.060048,0.900045,0.031541,0.481296,0.056807,0.874147,-0.006547,-0.280892,0.102362,0.954242,0.005125,-0.132762,0.072649,0.988469,0.064822,0.546602,0.013464,0.834771,0.026588,-0.370789,0.078745,0.924991,0.065898,-0.191996,0.199537,0.958635,-0.023921,-0.385123,0.045067,0.921454,0.098148,-0.201526,0.333689,0.915645,-0.407212,-0.514814,0.203122,0.726557,-0.406031,-0.646020,0.234912,0.602174,-0.144963,-0.240101,-0.288971,0.915332,0.323763,-0.582485,-0.216097,0.713576,0.343537,-0.690778,-0.222032,0.596247
-0.039007,-0.432241,0.059409,0.898953,0.029228,0.475214,0.059173,0.877392,-0.007031,-0.274287,0.106003,0.955762,0.004456,-0.129416,0.072693,0.988912,0.062498,0.539715,0.014531,0.839399,0.025797,-0.365937,0.081588,0.926698,0.064841,-0.184606,0.202521,0.959532,-0.023485,-0.387567,0.044085,0.920487,0.098616,-0.206446,0.330020,0.915828,-0.407379,-0.519862,0.201072,0.723433,-0.405255,-0.650624,0.232751,0.598568,-0.143946,-0.243112,-0.283766,0.916326,0.323334,-0.586351,-0.211913,0.711857,0.342234,-0.694451,-0.217999,0.594214
-0.040638,-0.434164,0.059487,0.897949,0.026518,0.469925,0.063436,0.880025,-0.009641,-0.267315,0.109045,0.957371,0.001658,-0.125542,0.072723,0.989418,0.060729,0.533040,0.016199,0.843752,0.024933,-0.361375,0.085112,0.928193,0.063888,-0.177445,0.206157,0.960172,-0.023509,-0.389630,0.043447,0.919646,0.098632,-0.210249,0.327038,0.916031,-0.407891,-0.523234,0.199294,0.721203,-0.405065,-0.653735,0.230833,0.596044,-0.143587,-0.246596,-0.279278,0.916830,0.323016,-0.590246,-0.208672,0.709737,0.341164,-0.698069,-0.214859,0.591728
-0.043135,-0.435857,0.059922,0.896982,0.023607,0.465018,0.068647,0.882320,-0.013296,-0.260150,0.111872,0.958973,-0.002171,-0.121385,0.072807,0.989929,0.059199,0.526461,0.018151,0.847941,0.024109,-0.356961,0.088950,0.929562,0.063069,-0.170392,0.210074,0.960655,-0.023766,-0.391499,0.042974,0.918867,0.098413,-0.213491,0.324393,0.916245,-0.408583,-0.525769,0.197645,0.719419,-0.405174,-0.656103,0.229029,0.594061,-0.143542,-0.250316,-0.275158,0.917074,0.322768,-0.594144,-0.205910,0.707400,0.340229,-0.701647,-0.212172,0.588998
-0.046264,-0.436053,0.060850,0.896669,0.021824,0.462762,0.072749,0.883223,-0.016347,-0.256760,0.114372,0.959545,-0.005414,-0.120680,0.073526,0.989950,0.058309,0.521304,0.020133,0.851139,0.023198,-0.354651,0.091630,0.930209,0.062223,-0.164807,0.212823,0.961079,-0.024753,-0.391838,0.042538,0.918717,0.097125,-0.215426,0.322449,0.916616,-0.410289,-0.526870,0.195606,0.718199,-0.406393,-0.657262,0.226693,0.592842,-0.143965,-0.253761,-0.271702,0.917092,0.322657,-0.597699,-0.203692,0.705094,0.339529,-0.704880,-0.209990,0.586318
-0.049454,-0.436197,0.062495,0.896315,0.019780,0.456718,0.078312,0.885937,-0.020638,-0.265780,0.119506,0.956375,-0.009931,-0.132856,0.078596,0.987964,0.058163,0.516399,0.022250,0.854081,0.022500,-0.353255,0.094371,0.930483,0.061762,-0.160681,0.215574,0.961195,-0.025744,-0.392150,0.042343,0.918566,0.095910,-0.217057,0.320934,0.916891,-0.411984,-0.527543,0.193931,0.717187,-0.407706,-0.658016,0.224721,0.591854,-0.144486,-0.257030,-0.268621,0.917007,0.322543,-0.600752,-0.201898,0.703065,0.338922,-0.707645,-0.208227,0.583962
-0.052765,-0.436239,0.065575,0.895886,0.017211,0.443036,0.086836,0.892122,-0.027637,-0.299387,0.129649,0.944878,-0.017161,-0.170683,0.092173,0.980855,0.059549,0.512014,0.024664,0.856555,0.022124,-0.353688,0.097263,0.930030,0.061951,-0.159491,0.218380,0.960747,-0.026743,-0.392416,0.042634,0.918410,0.094851,-0.218096,0.320285,0.916982,-0.413649,-0.527376,0.192989,0.716606,-0.409199,-0.657975,0.223486,0.591338,-0.145249,-0.259951,-0.266279,0.916746,0.322383,-0.602829,-0.200948,0.701631,0.338468,-0.709505,-0.207303,0.582296
-0.055797,-0.435501,0.069628,0.895755,0.018342,0.429075,0.089813,0.898605,-0.031057,-0.351006,0.137435,0.925712,-0.020931,-0.221665,0.102104,0.969537,0.061103,0.505598,0.027949,0.860149,0.021293,-0.352740,0.098071,0.930324,0.061183,-0.158941,0.219346,0.960667,-0.027422,-0.391939,0.043372,0.918559,0.093999,-0.218772,0.320321,0.916896,-0.415330,-0.527136,0.192441,0.715957,-0.410771,-0.657837,0.222625,0.590725,-0.145372,-0.262320,-0.263520,0.916849,0.322177,-0.604855,-0.199269,0.700460,0.337871,-0.711374,-0.205680,0.580935
