body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
-0.114453,0.429474,-0.270663,-1.468017,0.189950,-0.277425,-0.494693,0.378008,-0.119204,-0.308612,0.421684,-0.126021,-1.156523,0.319845,-0.261048,-0.408655,0.239292,0.051324,-0.629490,0.272949,-0.020776,0.829861,0.520952,-0.245047,-0.343534,0.308028,0.040993,-0.551869,0.405834,-0.173517,-0.551870,0.405825,-0.173513,-0.209921,0.623107,-0.497373,-0.299252,0.445833,0.072088,-0.374598,0.556438,0.075431
-0.125878,0.437362,-0.248192,-1.440695,0.210877,-0.252014,-0.533115,0.381743,-0.079788,-0.361949,0.421256,-0.086113,-1.177839,0.312082,-0.240987,-0.531046,0.235046,0.099230,-0.686123,0.263866,0.032820,0.755827,0.511992,-0.243406,-0.299026,0.301410,0.010661,-0.446883,0.375350,-0.158783,-0.446883,0.375352,-0.158784,-0.175514,0.613953,-0.468296,-0.245611,0.455050,0.062908,-0.314586,0.556997,0.065386
-0.129251,0.425799,-0.220675,-1.378308,0.227668,-0.219290,-0.557392,0.377882,-0.030919,-0.409543,0.411623,-0.036517,-1.165014,0.291660,-0.214335,-0.624846,0.221696,0.139562,-0.698716,0.245588,0.077347,0.667493,0.491107,-0.241116,-0.236886,0.286224,-0.028658,-0.345906,0.339163,-0.138655,-0.345900,0.339213,-0.138680,-0.127684,0.586434,-0.431762,-0.181919,0.447628,0.039133,-0.240966,0.536288,0.039324
-0.111760,0.397094,-0.186215,-1.273338,0.239445,-0.179185,-0.427231,0.397022,0.011220,-0.330361,0.418942,0.007438,-1.101140,0.263535,-0.179835,-0.630978,0.204643,0.149330,-0.638244,0.229851,0.075391,0.602229,0.489583,-0.232209,-0.171365,0.282597,-0.058061,-0.284769,0.329326,-0.123460,-0.284752,0.329487,-0.123543,-0.078655,0.571860,-0.395890,-0.120881,0.452858,0.006632,-0.168182,0.525996,0.003092
-0.096382,0.359043,-0.160269,-1.160293,0.225791,-0.151067,-0.454548,0.354975,0.041295,-0.370811,0.373871,0.037896,-1.004069,0.221130,-0.155281,-0.608150,0.173570,0.139956,-0.542759,0.195043,0.069622,0.497093,0.472062,-0.205502,-0.117223,0.250531,-0.081885,-0.229658,0.288674,-0.101425,-0.229583,0.289379,-0.101790,-0.044930,0.524017,-0.340201,-0.095137,0.417816,-0.037120,-0.127419,0.470937,-0.045836
-0.089932,0.331853,-0.154176,-1.095109,0.198301,-0.145062,-0.625489,0.278091,0.048739,-0.510449,0.303985,0.043917,-0.921499,0.189634,-0.150243,-0.567343,0.149920,0.119521,-0.459648,0.164456,0.066327,0.405375,0.446415,-0.173112,-0.100635,0.205120,-0.087105,-0.207067,0.236960,-0.082485,-0.206912,0.238369,-0.083210,-0.042380,0.469916,-0.290620,-0.116468,0.362472,-0.068769,-0.137918,0.401099,-0.081348
-0.080820,0.285935,-0.114897,-0.962692,0.188141,-0.103750,-0.665042,0.233541,0.083422,-0.507276,0.275490,0.048290,-0.782370,0.137955,-0.113266,-0.466823,0.109831,0.084096,-0.373211,0.115577,0.058988,0.275727,0.362142,-0.081421,-0.081878,0.112384,-0.042900,-0.131990,0.125500,-0.031211,-0.131934,0.126013,-0.031475,-0.054643,0.348592,-0.178465,-0.125435,0.266120,-0.055798,-0.130842,0.282982,-0.074761
-0.064925,0.238088,-0.061698,-0.803427,0.174262,-0.049933,-0.596889,0.203065,0.125423,-0.418850,0.258695,0.049379,-0.635381,0.090696,-0.061880,-0.358589,0.072588,0.055956,-0.300408,0.072831,0.050538,0.154175,0.279980,0.014582,-0.067407,0.032735,0.011720,-0.050932,0.026210,0.017933,-0.050998,0.025643,0.018214,-0.054770,0.228154,-0.061785,-0.114846,0.175188,-0.028247,-0.105304,0.171598,-0.053469
-0.037415,0.205592,-0.012981,-0.657028,0.139103,-0.003627,-0.445143,0.172375,0.157989,-0.302873,0.227733,0.049249,-0.528192,0.075603,-0.012542,-0.294082,0.063556,0.058369,-0.257531,0.066938,0.045303,0.087747,0.259159,0.060389,-0.062903,0.026319,0.039249,-0.009227,0.011170,0.032090,-0.009271,0.010773,0.032290,-0.014564,0.178228,0.003344,-0.076057,0.137158,-0.014863,-0.058818,0.123033,-0.043394
-0.028941,0.182514,0.012625,-0.537337,0.083579,0.017465,-0.429006,0.095856,0.171461,-0.288572,0.155122,0.045307,-0.427684,0.044169,0.010737,-0.259185,0.036429,0.054785,-0.263839,0.042712,0.036110,-0.011038,0.278832,0.077978,-0.086190,0.084407,0.044336,-0.006663,0.066871,0.012987,-0.006723,0.066350,0.013247,0.041772,0.166649,0.052424,-0.019583,0.137731,-0.012478,0.004471,0.114410,-0.044182
-0.043523,0.180818,0.003183,-0.503962,0.037146,0.004780,-0.556443,0.013714,0.160862,-0.382902,0.078913,0.041141,-0.384049,0.013491,-0.001755,-0.271632,0.006776,0.049184,-0.316504,0.014241,0.029671,-0.092483,0.329291,0.059697,-0.125525,0.178152,0.025435,-0.044533,0.165564,-0.029120,-0.044639,0.164686,-0.028694,0.086452,0.199918,0.061476,0.026566,0.177402,-0.021789,0.053084,0.150898,-0.055021
-0.022759,0.126788,0.044948,-0.293981,0.038352,0.046201,-0.374856,0.012769,0.148172,-0.252129,0.066192,0.029897,-0.237713,0.010969,0.041468,-0.164252,0.010453,0.025472,-0.237713,0.025717,-0.016269,-0.215275,0.165352,0.130260,-0.138119,0.080136,0.080302,-0.007325,0.051386,0.027604,-0.007375,0.050962,0.027809,0.049799,0.033080,0.152444,-0.006535,0.019616,0.048271,0.023015,-0.011157,0.013769
0.003636,0.058540,0.091558,-0.056296,0.047205,0.092289,-0.141017,0.024449,0.136136,-0.084256,0.063726,0.015590,-0.073281,0.011762,0.089927,-0.051647,0.018150,-0.001104,-0.129256,0.041420,-0.067336,-0.339249,-0.034919,0.193097,-0.140201,-0.050599,0.125217,0.023212,-0.094279,0.094851,0.023234,-0.094130,0.094784,0.006819,-0.159027,0.239721,-0.025768,-0.151640,0.122939,0.007306,-0.187072,0.087566
0.006078,0.014623,0.097709,0.059722,0.025142,0.097085,-0.112780,-0.017901,0.130619,-0.067893,0.019722,0.005750,0.024134,-0.007707,0.095622,-0.049453,0.002316,-0.012518,-0.093958,0.027295,-0.086562,-0.423927,-0.090545,0.156083,-0.148741,-0.052796,0.080096,-0.036476,-0.088773,0.086307,-0.036461,-0.088628,0.086236,0.031904,-0.200549,0.237249,0.059802,-0.149892,0.127911,0.096166,-0.189489,0.091532
0.014441,-0.037805,0.104813,0.204564,0.002400,0.102848,-0.064028,-0.062952,0.119987,-0.030877,-0.027729,-0.006355,0.160298,-0.036571,0.101423,-0.028707,-0.021688,-0.029835,-0.022469,0.004021,-0.110054,-0.512615,-0.143581,0.130151,-0.115744,-0.042756,0.034609,-0.020114,-0.082643,0.081256,-0.019954,-0.081256,0.080584,0.062778,-0.243935,0.247021,0.151764,-0.148351,0.142744,0.191928,-0.192702,0.105019
0.024545,-0.072480,0.109486,0.305774,-0.009422,0.107022,-0.019184,-0.088004,0.109876,0.008226,-0.054628,-0.014374,0.267167,-0.060155,0.104637,0.000312,-0.041324,-0.044158,0.049580,-0.016196,-0.125905,-0.561032,-0.168485,0.128260,-0.057489,-0.026428,0.011665,0.064672,-0.079483,0.082678,0.065051,-0.076227,0.081107,0.084506,-0.266958,0.264335,0.204786,-0.147167,0.160029,0.247516,-0.194415,0.121324
0.033780,-0.121437,0.107852,0.424670,-0.033725,0.104817,0.022721,-0.130358,0.089598,0.055080,-0.097837,-0.025536,0.403632,-0.088316,0.101686,0.039134,-0.064585,-0.065392,0.137564,-0.041896,-0.143441,-0.630222,-0.225109,0.119641,-0.009465,-0.032440,-0.018432,0.136806,-0.098803,0.082003,0.137568,-0.092192,0.078816,0.092834,-0.320088,0.277282,0.240038,-0.177925,0.168560,0.277648,-0.221435,0.139467
0.040620,-0.166057,0.100885,0.546948,-0.055692,0.097340,0.059240,-0.173203,0.073071,0.105726,-0.140939,-0.025529,0.531826,-0.114459,0.093525,0.081678,-0.085797,-0.086183,0.220943,-0.065879,-0.159085,-0.701399,-0.282277,0.105759,0.020816,-0.045513,-0.050208,0.186155,-0.122212,0.074874,0.187263,-0.112443,0.070197,0.095432,-0.371671,0.284804,0.267300,-0.208071,0.168890,0.295704,-0.244587,0.155060
0.043162,-0.188158,0.089150,0.658348,-0.061171,0.085064,0.087872,-0.201075,0.073353,0.156171,-0.168736,-0.000853,0.613979,-0.132929,0.080343,0.121889,-0.101138,-0.100574,0.279385,-0.082777,-0.170534,-0.756647,-0.308917,0.088058,0.024949,-0.049367,-0.078534,0.201573,-0.130675,0.056720,0.202816,-0.119625,0.051516,0.099512,-0.391639,0.284869,0.295934,-0.206316,0.160851,0.314696,-0.235806,0.162889
0.042124,-0.216860,0.080934,0.788119,-0.071465,0.076279,0.130443,-0.234689,0.070202,0.217441,-0.203579,0.023913,0.706533,-0.159277,0.070162,0.165713,-0.123972,-0.108725,0.345969,-0.105984,-0.179940,-0.815116,-0.352645,0.063166,0.041922,-0.064015,-0.116868,0.225601,-0.148344,0.027640,0.226920,-0.136361,0.021983,0.102631,-0.435693,0.275419,0.338525,-0.216871,0.142859,0.351745,-0.243603,0.156390
0.038258,-0.237560,0.080688,0.871308,-0.080324,0.076045,0.165755,-0.256232,0.065914,0.258966,-0.227083,0.037101,0.763255,-0.179249,0.068372,0.191303,-0.141059,-0.105799,0.387382,-0.122041,-0.181925,-0.846947,-0.392209,0.043241,0.064292,-0.084102,-0.145653,0.247362,-0.168106,0.002510,0.248655,-0.156005,-0.003292,0.103875,-0.479416,0.262001,0.374473,-0.232033,0.125054,0.389163,-0.261524,0.139925
0.052283,-0.275467,0.083837,0.978397,-0.077703,0.082491,0.253278,-0.259252,0.068855,0.390034,-0.220446,0.046853,0.853081,-0.202853,0.071058,0.249776,-0.159604,-0.114673,0.457728,-0.138915,-0.197238,-0.866618,-0.413534,0.046348,0.103645,-0.095438,-0.154736,0.308939,-0.181169,-0.024901,0.309876,-0.172119,-0.029350,0.126212,-0.514749,0.270255,0.403900,-0.255958,0.110004,0.420225,-0.288501,0.126341
0.078077,-0.306843,0.092996,1.118797,-0.057056,0.097197,0.448779,-0.223771,0.068985,0.525748,-0.197003,0.034980,0.953556,-0.205146,0.082230,0.313595,-0.154882,-0.122980,0.523886,-0.133013,-0.209578,-0.885290,-0.424299,0.057364,0.127011,-0.110707,-0.155127,0.399764,-0.212351,-0.037587,0.410501,-0.206718,-0.042819,0.160870,-0.538825,0.288512,0.444980,-0.269194,0.103359,0.462969,-0.304793,0.121205
0.108986,-0.308037,0.109542,1.301111,-0.012142,0.119316,0.807237,-0.128098,0.052847,0.580579,-0.169876,-0.019840,1.041221,-0.161862,0.104476,0.354560,-0.103546,-0.119623,0.551950,-0.082122,-0.203858,-0.913963,-0.431137,0.058722,0.101482,-0.142065,-0.158433,0.509354,-0.285185,-0.018608,0.550534,-0.280504,-0.030401,0.197810,-0.549742,0.303767,0.514335,-0.252844,0.110393,0.533881,-0.291243,0.129596
0.113246,-0.329097,0.104630,1.396598,-0.030531,0.117312,0.929512,-0.138252,0.046597,0.604263,-0.209084,-0.011031,1.139184,-0.174527,0.100019,0.435140,-0.115549,-0.098999,0.586061,-0.093732,-0.179641,-0.958494,-0.432132,0.032447,0.074932,-0.135723,-0.184580,0.556271,-0.295767,-0.050435,0.612192,-0.294930,-0.064387,0.142249,-0.539562,0.277435,0.546132,-0.168351,0.061410,0.581042,-0.208165,0.088717
0.089588,-0.359782,0.081710,1.358952,-0.102837,0.090720,0.756384,-0.252073,0.051596,0.586737,-0.297093,0.055256,1.199896,-0.235953,0.070127,0.516361,-0.184419,-0.072367,0.610532,-0.161359,-0.149872,-0.996273,-0.427539,-0.006017,0.062280,-0.098812,-0.220328,0.518882,-0.244210,-0.118830,0.566407,-0.248351,-0.129721,0.023008,-0.512142,0.223924,0.526413,-0.058941,-0.020498,0.582918,-0.098072,0.017450
0.097119,-0.427580,0.063248,1.377497,-0.184122,0.071396,0.698754,-0.342472,-0.017728,0.603840,-0.374642,0.013248,1.239441,-0.302696,0.050926,0.546349,-0.250533,-0.079620,0.609163,-0.226486,-0.155722,-0.932890,-0.532139,-0.009087,0.149942,-0.185331,-0.224830,0.587060,-0.318151,-0.158441,0.625758,-0.326401,-0.165189,0.047023,-0.614366,0.208826,0.577278,-0.142529,-0.049881,0.637066,-0.183145,-0.010412
0.114807,-0.488614,0.057033,1.409731,-0.247110,0.066132,0.702473,-0.393274,-0.094245,0.625842,-0.422919,-0.053534,1.257233,-0.356274,0.046367,0.554192,-0.299035,-0.094859,0.603806,-0.278084,-0.160708,-0.828130,-0.639989,0.006011,0.261772,-0.287100,-0.206648,0.672931,-0.406421,-0.173946,0.699951,-0.417598,-0.175855,0.120404,-0.724826,0.214531,0.636471,-0.270060,-0.042827,0.688254,-0.313442,-0.007018
0.120841,-0.499561,0.067219,1.413199,-0.264989,0.076414,0.715082,-0.396132,-0.117980,0.624659,-0.431362,-0.068845,1.252675,-0.378116,0.054566,0.568812,-0.316278,-0.098745,0.616331,-0.305737,-0.134641,-0.743734,-0.644566,0.021824,0.319442,-0.296552,-0.181160,0.686976,-0.398632,-0.178785,0.697017,-0.411262,-0.175765,0.148446,-0.724509,0.217379,0.640650,-0.296203,-0.025794,0.680466,-0.342897,0.004526
0.137364,-0.506759,0.087365,1.392385,-0.281656,0.096954,0.724164,-0.386752,-0.145513,0.636493,-0.425368,-0.078273,1.203928,-0.388788,0.076134,0.560466,-0.319006,-0.105447,0.636991,-0.322840,-0.103855,-0.635442,-0.623350,0.066442,0.359509,-0.320913,-0.125165,0.659852,-0.396624,-0.173304,0.644679,-0.411491,-0.162876,0.140267,-0.708146,0.231128,0.583863,-0.324015,0.000315,0.601398,-0.379779,0.021307
0.156790,-0.505907,0.109930,1.358283,-0.286271,0.121627,0.725190,-0.365638,-0.158550,0.655449,-0.403791,-0.072549,1.135983,-0.380812,0.103911,0.533624,-0.302570,-0.107086,0.655746,-0.317621,-0.079408,-0.556809,-0.587750,0.119367,0.363054,-0.349963,-0.064374,0.606310,-0.403448,-0.157703,0.570261,-0.420190,-0.141080,0.101024,-0.681261,0.252016,0.496360,-0.338646,0.024059,0.492527,-0.404729,0.036661
0.145833,-0.464836,0.140721,1.226625,-0.298699,0.143337,0.645760,-0.354831,-0.149724,0.600975,-0.387062,-0.060809,0.978680,-0.353229,0.137233,0.438533,-0.276711,-0.066451,0.601307,-0.285853,-0.061551,-0.409047,-0.520025,0.145917,0.360740,-0.373917,-0.016990,0.531405,-0.406986,-0.116770,0.465897,-0.416336,-0.095816,0.082948,-0.614700,0.237689,0.372838,-0.356539,0.007324,0.363595,-0.418202,0.016380
0.122463,-0.407345,0.172599,1.057583,-0.311497,0.160224,0.541168,-0.347384,-0.130136,0.516751,-0.372208,-0.050158,0.797772,-0.314182,0.170261,0.323623,-0.244734,-0.012578,0.498818,-0.239755,-0.049883,-0.252335,-0.436206,0.162821,0.339410,-0.387951,0.025571,0.435190,-0.402439,-0.060811,0.359950,-0.403207,-0.041244,0.059336,-0.529888,0.211286,0.230790,-0.365370,-0.021193,0.226685,-0.414332,-0.012158
0.105170,-0.356819,0.201303,0.911900,-0.317266,0.176219,0.466235,-0.334765,-0.103780,0.446062,-0.354575,-0.040486,0.659695,-0.271274,0.201502,0.237763,-0.206525,0.030698,0.374033,-0.188583,-0.038735,-0.146867,-0.353083,0.188504,0.286691,-0.389526,0.074274,0.318245,-0.388392,0.002013,0.281336,-0.387433,0.010953,0.004009,-0.445637,0.198861,0.088443,-0.350777,-0.031541,0.094862,-0.385323,-0.020249
0.083991,-0.279526,0.216468,0.688062,-0.299836,0.180356,0.341714,-0.300988,-0.066864,0.325597,-0.313495,-0.030493,0.467071,-0.211671,0.218622,0.147984,-0.153860,0.057505,0.206711,-0.127699,-0.025819,0.000183,-0.234461,0.206829,0.199445,-0.373733,0.130610,0.165260,-0.356650,0.072976,0.157714,-0.355238,0.074239,-0.068116,-0.319449,0.167206,-0.095861,-0.313737,-0.056105,-0.084231,-0.335309,-0.044970
0.069939,-0.213609,0.211590,0.498219,-0.266700,0.172354,0.229881,-0.260744,-0.035721,0.215622,-0.267282,-0.023041,0.316593,-0.164051,0.214355,0.099522,-0.111326,0.055970,0.080996,-0.085968,-0.016011,0.115593,-0.139372,0.209467,0.122224,-0.348744,0.168018,0.053746,-0.323627,0.118176,0.051861,-0.323227,0.118462,-0.120411,-0.213423,0.133401,-0.229139,-0.272506,-0.081310,-0.220203,-0.289067,-0.072548
0.064755,-0.102586,0.150840,0.252607,-0.157836,0.122589,0.108262,-0.140490,-0.028250,0.019312,-0.166472,-0.013550,0.137474,-0.088079,0.151558,0.099418,-0.044892,0.001115,-0.036806,-0.021711,-0.050829,0.274432,0.016488,0.155545,0.017270,-0.239795,0.172090,-0.096499,-0.204284,0.132985,-0.096480,-0.204112,0.132903,-0.163706,-0.016133,0.042756,-0.334318,-0.128259,-0.132148,-0.329013,-0.138091,-0.126808
0.054484,0.006136,0.077023,0.020496,-0.046123,0.061429,0.011622,-0.015380,-0.031888,-0.142518,-0.059000,-0.011993,-0.035425,-0.017673,0.074483,0.113180,0.009409,-0.045826,-0.132030,0.033699,-0.087604,0.419591,0.160387,0.074324,-0.091476,-0.109853,0.153951,-0.251461,-0.063371,0.121836,-0.251435,-0.063141,0.121725,-0.205171,0.184798,-0.068748,-0.409087,0.041901,-0.191300,-0.407139,0.038277,-0.189287
0.026427,0.066620,0.033082,-0.127874,-0.000774,0.018677,-0.023764,0.043840,-0.034378,-0.147332,0.011132,-0.028279,-0.166864,0.015606,0.027589,0.106501,0.018145,-0.022829,-0.190315,0.050440,-0.082535,0.495459,0.221189,-0.004997,-0.179305,-0.018718,0.124006,-0.376353,0.037515,0.088767,-0.376343,0.037601,0.088725,-0.250422,0.300833,-0.164240,-0.448760,0.158267,-0.240775,-0.448717,0.158184,-0.240727
0.004825,0.141284,-0.025956,-0.345363,0.066251,-0.033048,-0.083879,0.136700,-0.048405,-0.170162,0.115777,-0.052677,-0.326857,0.087173,-0.026548,0.082535,0.065689,-0.008770,-0.221679,0.098504,-0.070063,0.590747,0.306991,-0.079466,-0.282252,0.103098,0.109482,-0.511768,0.169273,0.061105,-0.511778,0.169183,0.061149,-0.321315,0.451031,-0.264955,-0.499826,0.318584,-0.279008,-0.502037,0.322746,-0.281389
0.000700,0.193040,-0.070238,-0.522949,0.122407,-0.067965,-0.138307,0.217428,-0.067180,-0.199298,0.203388,-0.073242,-0.435146,0.162035,-0.061020,0.053508,0.128897,-0.010883,-0.210236,0.154766,-0.056357,0.657966,0.374904,-0.111655,-0.347767,0.193594,0.119002,-0.588890,0.264647,0.053884,-0.588913,0.264438,0.053991,-0.381563,0.562378,-0.320847,-0.535790,0.444675,-0.286688,-0.539482,0.451670,-0.290729
0.000598,0.216129,-0.124342,-0.694179,0.144664,-0.115570,-0.172090,0.268357,-0.101182,-0.224161,0.255921,-0.103814,-0.581619,0.225104,-0.100242,-0.036243,0.181606,-0.017941,-0.227603,0.201316,-0.053817,0.812312,0.348865,-0.149840,-0.301770,0.176867,0.114586,-0.507603,0.237625,0.056823,-0.507623,0.237445,0.056916,-0.289586,0.553239,-0.374212,-0.487641,0.393739,-0.228816,-0.498945,0.415265,-0.241340
-0.004263,0.225457,-0.176356,-0.852828,0.140914,-0.167067,-0.217964,0.283464,-0.130059,-0.236565,0.277582,-0.124028,-0.710801,0.265668,-0.142380,-0.115031,0.210508,-0.019249,-0.247025,0.226204,-0.050285,0.963622,0.321594,-0.197588,-0.217809,0.167516,0.088297,-0.439400,0.232546,0.028594,-0.439411,0.232455,0.028640,-0.171952,0.529448,-0.436012,-0.414057,0.326615,-0.174634,-0.434744,0.364917,-0.194613
-0.022790,0.235752,-0.213775,-0.991979,0.116932,-0.211972,-0.309077,0.256357,-0.130824,-0.228600,0.271655,-0.111031,-0.766979,0.270179,-0.182717,-0.111543,0.199622,-0.000481,-0.242145,0.214944,-0.030413,1.022121,0.387840,-0.262088,-0.166723,0.283587,0.035630,-0.553034,0.397606,-0.068032,-0.553036,0.397577,-0.068017,-0.155089,0.597243,-0.516453,-0.373622,0.405205,-0.192237,-0.401200,0.453139,-0.210532
-0.054918,0.278349,-0.231692,-1.133862,0.139018,-0.233580,-0.404613,0.280823,-0.123803,-0.279437,0.301487,-0.080638,-0.879978,0.296830,-0.204597,-0.195260,0.221079,0.005081,-0.324009,0.237830,-0.029488,1.027269,0.396245,-0.270513,-0.168582,0.309375,0.035616,-0.601035,0.442393,-0.103692,-0.601034,0.442400,-0.103696,-0.171999,0.592694,-0.537536,-0.351197,0.421615,-0.151191,-0.385346,0.478788,-0.167200
-0.083497,0.332690,-0.219786,-1.206500,0.198172,-0.220306,-0.455302,0.345433,-0.112607,-0.362297,0.353425,-0.048121,-0.992409,0.334809,-0.196309,-0.323356,0.265879,-0.004677,-0.450701,0.285223,-0.047339,0.976255,0.343322,-0.214690,-0.223388,0.229376,0.088908,-0.560277,0.339657,-0.062381,-0.560278,0.339653,-0.062379,-0.213343,0.522308,-0.489117,-0.357872,0.371382,-0.072734,-0.394997,0.432725,-0.087067
-0.098476,0.369061,-0.201706,-1.267020,0.214294,-0.206579,-0.447421,0.377333,-0.100376,-0.398528,0.373240,-0.029171,-1.055816,0.339371,-0.185425,-0.333519,0.269849,0.007575,-0.472520,0.290237,-0.036562,0.925896,0.371390,-0.174627,-0.264024,0.221091,0.119598,-0.513818,0.310033,-0.042747,-0.513818,0.310030,-0.042746,-0.234783,0.501587,-0.459672,-0.340105,0.375031,-0.025903,-0.378131,0.437811,-0.039579
-0.104214,0.378452,-0.186192,-1.323673,0.193669,-0.196435,-0.467048,0.365259,-0.091390,-0.410060,0.363227,-0.022309,-1.082574,0.309117,-0.178244,-0.286539,0.237525,0.021854,-0.442962,0.258490,-0.021522,0.895956,0.404296,-0.148541,-0.277357,0.211496,0.134862,-0.453952,0.280719,-0.024713,-0.453951,0.280728,-0.024717,-0.233260,0.484914,-0.441384,-0.312141,0.374941,-0.004526,-0.349881,0.437472,-0.017877
-0.105423,0.352125,-0.182668,-1.385231,0.143883,-0.195460,-0.600540,0.299493,-0.092537,-0.418738,0.326569,-0.029005,-1.085576,0.243763,-0.182127,-0.243226,0.173134,0.015714,-0.415636,0.195251,-0.028900,0.904659,0.364931,-0.132785,-0.253277,0.126669,0.139090,-0.375517,0.177804,0.008126,-0.375512,0.177842,0.008108,-0.204860,0.427066,-0.428826,-0.287550,0.314270,-0.004842,-0.324635,0.375930,-0.017729
-0.106037,0.344184,-0.153677,-1.379894,0.141469,-0.163785,-0.630278,0.290422,-0.066131,-0.393702,0.332748,-0.019563,-1.087985,0.207906,-0.157309,-0.260612,0.140603,0.040238,-0.426991,0.162559,-0.004682,0.874265,0.364830,-0.098740,-0.200729,0.092621,0.144789,-0.272158,0.125377,0.048864,-0.272152,0.125423,0.048840,-0.152886,0.390783,-0.384286,-0.247429,0.271254,0.015499,-0.283371,0.331343,0.002918
-0.104577,0.358976,-0.111728,-1.308464,0.189264,-0.116071,-0.539830,0.344176,-0.024903,-0.346121,0.380795,0.001823,-1.086826,0.221407,-0.114672,-0.328613,0.160015,0.084683,-0.469885,0.180398,0.040641,0.820828,0.403196,-0.061862,-0.144158,0.124089,0.150829,-0.193607,0.147899,0.079025,-0.193604,0.147930,0.079006,-0.101953,0.397527,-0.327721,-0.210010,0.269410,0.048034,-0.244880,0.328025,0.035654
-0.097821,0.351473,-0.080314,-1.238455,0.209665,-0.080343,-0.507802,0.357266,0.008870,-0.354076,0.394203,-0.006789,-1.058274,0.217781,-0.082086,-0.406168,0.165869,0.105225,-0.512623,0.185384,0.058532,0.751844,0.413356,-0.034917,-0.095402,0.119049,0.142685,-0.147855,0.139035,0.106807,-0.147850,0.139092,0.106774,-0.036073,0.377011,-0.271347,-0.177904,0.228527,0.061626,-0.210552,0.284047,0.048973
-0.097330,0.330339,-0.056894,-1.173168,0.201744,-0.055220,-0.507992,0.334349,0.047168,-0.386247,0.373311,-0.008924,-1.020597,0.194328,-0.058552,-0.470471,0.150899,0.118447,-0.552618,0.170576,0.067210,0.671534,0.399401,-0.016705,-0.065508,0.094313,0.128169,-0.124101,0.111086,0.126310,-0.124050,0.111521,0.126075,0.014787,0.345601,-0.220586,-0.154488,0.183144,0.056982,-0.182342,0.232030,0.042905
-0.114276,0.304217,-0.038048,-1.114923,0.165180,-0.037336,-0.513690,0.280856,0.104044,-0.410687,0.318956,0.033927,-0.991258,0.149045,-0.041171,-0.498431,0.109975,0.143315,-0.586954,0.131121,0.087143,0.583992,0.364671,-0.005133,-0.065094,0.065351,0.116133,-0.110915,0.075495,0.132931,-0.110738,0.076977,0.132146,0.021302,0.321404,-0.179364,-0.142213,0.170245,0.037094,-0.161288,0.207019,0.019857
-0.116195,0.280289,-0.029678,-1.007194,0.132231,-0.029422,-0.501597,0.227010,0.137780,-0.425130,0.261381,0.059363,-0.923310,0.118440,-0.032418,-0.503586,0.086719,0.136672,-0.575614,0.109270,0.072549,0.478890,0.311506,-0.007989,-0.075353,0.024392,0.088898,-0.160935,0.039292,0.142049,-0.160263,0.044923,0.139126,0.052063,0.282094,-0.139059,-0.109547,0.139479,0.022391,-0.121245,0.166095,0.002482
-0.101816,0.270926,-0.035158,-0.903929,0.121167,-0.034644,-0.477694,0.201064,0.132130,-0.422181,0.230569,0.055235,-0.850733,0.119459,-0.036069,-0.483321,0.094502,0.103026,-0.524164,0.117791,0.031933,0.409256,0.265967,-0.022846,-0.090674,-0.009615,0.060297,-0.248924,0.018657,0.148876,-0.247637,0.029473,0.143316,0.091945,0.248933,-0.119128,-0.072682,0.106469,0.020049,-0.082063,0.130009,-0.000588
-0.090332,0.232990,-0.032768,-0.766932,0.079213,-0.032962,-0.401600,0.147920,0.133120,-0.359077,0.176545,0.047425,-0.733551,0.085695,-0.033544,-0.383969,0.065401,0.075714,-0.406873,0.088283,0.003125,0.322895,0.244946,-0.018156,-0.052949,-0.012244,0.032304,-0.180891,0.005110,0.130315,-0.179473,0.017071,0.124180,0.128267,0.216489,-0.082904,-0.004958,0.102424,0.016756,-0.007189,0.116150,-0.006595
-0.079494,0.184153,-0.022531,-0.619895,0.038956,-0.023003,-0.244306,0.113365,0.128110,-0.219815,0.138891,0.038681,-0.604353,0.048529,-0.023176,-0.255301,0.031418,0.056429,-0.270009,0.053311,-0.013967,0.242020,0.218237,-0.005896,0.003120,-0.030012,0.006119,-0.070509,-0.031749,0.122284,-0.068647,-0.016813,0.115454,0.158881,0.175080,-0.043209,0.064285,0.095504,0.016609,0.069707,0.098598,-0.009587
