body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
-1.319328,-0.168568,0.810567,-1.438963,-0.156935,0.681762,-1.445000,-0.180709,0.376557,-1.374436,-0.484625,0.427977,-1.206531,-0.142694,0.677696,-1.209458,-0.165284,0.372399,-1.216203,-0.463856,0.469315,-1.317978,-0.183551,0.862577,-1.458053,-0.200632,1.097526,-1.494927,-0.137653,0.928239,-1.485241,0.014121,0.825628,-1.177400,-0.188213,1.097890,-1.161009,-0.118749,0.928044,-1.221346,0.023516,0.829138
-1.320298,-0.165850,0.809679,-1.440023,-0.153784,0.681108,-1.445794,-0.180830,0.376166,-1.374837,-0.484284,0.429571,-1.207565,-0.140024,0.676826,-1.209758,-0.164845,0.371696,-1.216715,-0.463264,0.469024,-1.318905,-0.181076,0.861618,-1.458548,-0.200337,1.096643,-1.494835,-0.136522,0.927540,-1.484705,0.015734,0.825691,-1.177874,-0.188217,1.096582,-1.161493,-0.118007,0.927042,-1.221584,0.024708,0.828635
-1.321227,-0.163419,0.808984,-1.441010,-0.151000,0.680606,-1.446413,-0.180931,0.375924,-1.374922,-0.483949,0.430927,-1.208536,-0.137568,0.676176,-1.210007,-0.164391,0.371212,-1.217139,-0.462676,0.468903,-1.319793,-0.178871,0.860855,-1.459034,-0.200026,1.095946,-1.494764,-0.135498,0.926996,-1.484220,0.017227,0.825893,-1.178350,-0.188004,1.095492,-1.161941,-0.117053,0.926264,-1.221783,0.026079,0.828311
-1.322074,-0.161557,0.808674,-1.441857,-0.148943,0.680398,-1.446654,-0.180993,0.375919,-1.374356,-0.483646,0.431763,-1.209381,-0.135536,0.675965,-1.210132,-0.163903,0.371139,-1.217387,-0.462095,0.469089,-1.320606,-0.177200,0.860487,-1.459492,-0.199682,1.095659,-1.494731,-0.134682,0.926787,-1.483840,0.018491,0.826400,-1.178819,-0.187361,1.094872,-1.162309,-0.115673,0.925964,-1.221893,0.027814,0.828376
-1.323019,-0.160194,0.808483,-1.442850,-0.147326,0.680354,-1.446821,-0.181129,0.376050,-1.373911,-0.483256,0.433780,-1.210371,-0.133996,0.675825,-1.210282,-0.163460,0.371102,-1.217747,-0.461561,0.469334,-1.321476,-0.176021,0.860239,-1.459599,-0.199305,1.095779,-1.494798,-0.133941,0.927040,-1.483694,0.019593,0.827230,-1.178940,-0.186797,1.094148,-1.162562,-0.114116,0.925652,-1.221995,0.029890,0.828738
-1.324014,-0.159078,0.808352,-1.443917,-0.145929,0.680392,-1.446951,-0.181303,0.376253,-1.373532,-0.482808,0.436394,-1.211435,-0.132702,0.675720,-1.210446,-0.163040,0.371085,-1.218162,-0.461050,0.469610,-1.322376,-0.175088,0.860049,-1.459530,-0.198913,1.096100,-1.494916,-0.133241,0.927520,-1.483664,0.020610,0.828217,-1.178889,-0.186272,1.093369,-1.162758,-0.112468,0.925337,-1.222092,0.032136,0.829256
-1.324343,-0.158711,0.808830,-1.444248,-0.145557,0.680889,-1.447019,-0.180961,0.376750,-1.372932,-0.482210,0.437297,-1.211784,-0.132001,0.676265,-1.210522,-0.162442,0.371640,-1.218443,-0.460531,0.469972,-1.322696,-0.174814,0.860498,-1.460208,-0.198054,1.096408,-1.495322,-0.132632,0.927674,-1.483967,0.021498,0.828815,-1.179620,-0.184345,1.094162,-1.163042,-0.110160,0.926341,-1.222227,0.034389,0.830085
-1.324588,-0.158617,0.809194,-1.444500,-0.145508,0.681260,-1.447104,-0.180651,0.377088,-1.372331,-0.481626,0.438105,-1.212057,-0.131584,0.676678,-1.210632,-0.161910,0.372042,-1.218727,-0.460020,0.470339,-1.322934,-0.174785,0.860841,-1.460853,-0.196973,1.096628,-1.495762,-0.131900,0.927715,-1.484373,0.022372,0.829083,-1.180321,-0.182294,1.094886,-1.163307,-0.107763,0.927261,-1.222429,0.036775,0.830949
-1.324664,-0.159070,0.809331,-1.444595,-0.146105,0.681377,-1.447226,-0.180408,0.377110,-1.371731,-0.481074,0.438723,-1.212178,-0.131733,0.676825,-1.210814,-0.161508,0.372134,-1.219020,-0.459525,0.470720,-1.323008,-0.175245,0.860975,-1.461425,-0.195447,1.096665,-1.496265,-0.130925,0.927527,-1.484977,0.023216,0.828679,-1.180947,-0.179993,1.095462,-1.163522,-0.105193,0.927997,-1.222757,0.039416,0.831863
-1.324595,-0.160165,0.809538,-1.444527,-0.147425,0.681522,-1.447332,-0.180426,0.377112,-1.371129,-0.480787,0.439310,-1.212143,-0.132526,0.677036,-1.210891,-0.161234,0.372241,-1.219242,-0.459112,0.471212,-1.322937,-0.176300,0.861195,-1.461839,-0.193927,1.096833,-1.496794,-0.129872,0.927540,-1.485728,0.024249,0.828636,-1.181426,-0.177661,1.096099,-1.163651,-0.102674,0.928754,-1.223165,0.041991,0.832876
-1.324454,-0.161581,0.809782,-1.444378,-0.149107,0.681681,-1.447434,-0.180575,0.377112,-1.370532,-0.480633,0.439888,-1.212029,-0.133641,0.677278,-1.210923,-0.161024,0.372360,-1.219431,-0.458739,0.471764,-1.322794,-0.177654,0.861458,-1.462184,-0.192409,1.097037,-1.497342,-0.128780,0.927624,-1.486555,0.025378,0.828746,-1.181843,-0.175314,1.096738,-1.163756,-0.100177,0.929491,-1.223637,0.044534,0.833912
-1.324004,-0.163785,0.809999,-1.443912,-0.151697,0.681771,-1.447432,-0.181136,0.377005,-1.369929,-0.480869,0.440552,-1.211605,-0.135602,0.677457,-1.210847,-0.160958,0.372361,-1.219535,-0.458443,0.472352,-1.322352,-0.179717,0.861719,-1.462370,-0.190653,1.097176,-1.497866,-0.127528,0.927643,-1.487462,0.026671,0.828788,-1.182111,-0.172730,1.097387,-1.163676,-0.097710,0.930124,-1.223998,0.046919,0.834698
-1.323524,-0.166193,0.810239,-1.443416,-0.154479,0.681877,-1.447464,-0.181547,0.376898,-1.369348,-0.480947,0.441213,-1.211149,-0.137790,0.677649,-1.210763,-0.160898,0.372372,-1.219658,-0.458166,0.472895,-1.321882,-0.181968,0.862006,-1.462561,-0.188796,1.097273,-1.498413,-0.126215,0.927612,-1.488379,0.028007,0.828755,-1.182387,-0.170087,1.097985,-1.163611,-0.095231,0.930685,-1.224400,0.049320,0.835435
-1.322982,-0.169015,0.810523,-1.442859,-0.157648,0.682014,-1.447558,-0.181654,0.376789,-1.368802,-0.480708,0.441865,-1.210629,-0.140435,0.677868,-1.210651,-0.160846,0.372396,-1.219814,-0.457925,0.473342,-1.321356,-0.184598,0.862349,-1.462738,-0.186736,1.097339,-1.498995,-0.124781,0.927532,-1.489312,0.029429,0.828620,-1.182653,-0.167326,1.098534,-1.163542,-0.092728,0.931154,-1.224840,0.051751,0.836122
-1.322267,-0.172299,0.810737,-1.442157,-0.161290,0.682093,-1.447665,-0.181693,0.376621,-1.368270,-0.480433,0.442297,-1.209965,-0.143557,0.677981,-1.210443,-0.160943,0.372321,-1.219803,-0.457856,0.473613,-1.320658,-0.187662,0.862628,-1.462832,-0.184734,1.097197,-1.499493,-0.123357,0.927264,-1.490094,0.030845,0.828313,-1.182836,-0.164739,1.098927,-1.163276,-0.090467,0.931451,-1.225050,0.054009,0.836724
-1.321466,-0.175814,0.810914,-1.441381,-0.165168,0.682149,-1.447791,-0.181699,0.376461,-1.367756,-0.480139,0.442656,-1.209230,-0.146917,0.678044,-1.210198,-0.161115,0.372219,-1.219710,-0.457872,0.473821,-1.319876,-0.190944,0.862874,-1.462891,-0.182767,1.096879,-1.499944,-0.121940,0.926831,-1.490790,0.032260,0.827854,-1.182985,-0.162243,1.099170,-1.162932,-0.088330,0.931591,-1.225174,0.056179,0.837221
-1.320673,-0.179710,0.810683,-1.440561,-0.169551,0.681730,-1.448174,-0.181813,0.375869,-1.367313,-0.479987,0.442131,-1.208454,-0.150712,0.677720,-1.209978,-0.161422,0.371753,-1.219664,-0.458034,0.473620,-1.319102,-0.194539,0.862730,-1.462872,-0.180680,1.096086,-1.500428,-0.120517,0.925911,-1.491489,0.033705,0.826949,-1.183078,-0.159437,1.098757,-1.162553,-0.086021,0.931014,-1.225239,0.058417,0.836830
-1.319777,-0.183951,0.810439,-1.439593,-0.174245,0.681259,-1.448526,-0.181638,0.375279,-1.366839,-0.479861,0.440309,-1.207534,-0.154808,0.677431,-1.209708,-0.161802,0.371358,-1.219521,-0.458282,0.473463,-1.318244,-0.198477,0.862572,-1.462893,-0.178767,1.095050,-1.500820,-0.119392,0.924678,-1.491992,0.034971,0.825918,-1.183221,-0.156780,1.098204,-1.162150,-0.083841,0.930318,-1.225281,0.060567,0.836385
-1.318677,-0.188879,0.810169,-1.438336,-0.179557,0.680681,-1.448800,-0.180881,0.374665,-1.366292,-0.479754,0.435858,-1.206323,-0.159499,0.677208,-1.209319,-0.162329,0.371073,-1.219176,-0.458702,0.473358,-1.317220,-0.203100,0.862387,-1.462973,-0.177193,1.093659,-1.501024,-0.118862,0.922951,-1.492115,0.035871,0.824762,-1.183438,-0.154418,1.097505,-1.161656,-0.081918,0.929516,-1.225222,0.062542,0.835955
-1.317778,-0.193683,0.809785,-1.437367,-0.184813,0.680087,-1.449206,-0.180444,0.374151,-1.365913,-0.479601,0.433012,-1.205402,-0.164178,0.676773,-1.209083,-0.162431,0.370635,-1.218780,-0.458908,0.472560,-1.316352,-0.207551,0.862100,-1.462805,-0.175041,1.092194,-1.501361,-0.117831,0.921218,-1.492400,0.037123,0.823369,-1.183380,-0.151762,1.096208,-1.161139,-0.080292,0.927834,-1.225270,0.064284,0.834831
-1.316980,-0.198425,0.809345,-1.436543,-0.190043,0.679493,-1.449693,-0.180173,0.373739,-1.365630,-0.479438,0.431025,-1.204627,-0.168853,0.676237,-1.208939,-0.162323,0.370171,-1.218370,-0.459007,0.471465,-1.315564,-0.211916,0.861759,-1.462518,-0.172618,1.090581,-1.501754,-0.116564,0.919375,-1.492740,0.038540,0.821754,-1.183189,-0.148982,1.094501,-1.160619,-0.078840,0.925609,-1.225367,0.065892,0.833264
-1.315966,-0.202895,0.808524,-1.435455,-0.195288,0.678472,-1.450004,-0.180518,0.372983,-1.365917,-0.479915,0.429598,-1.203586,-0.173580,0.675303,-1.208582,-0.162962,0.369360,-1.217811,-0.459558,0.470897,-1.314615,-0.215884,0.861066,-1.462630,-0.169946,1.088078,-1.502238,-0.114970,0.916606,-1.492967,0.040292,0.819249,-1.183427,-0.145759,1.092534,-1.160119,-0.077017,0.923161,-1.225264,0.067772,0.831178
-1.314955,-0.207272,0.807732,-1.434364,-0.200475,0.677494,-1.450325,-0.180882,0.372349,-1.366310,-0.480436,0.428310,-1.202544,-0.178229,0.674410,-1.208197,-0.163618,0.368640,-1.217254,-0.460121,0.470432,-1.313669,-0.219750,0.860397,-1.462752,-0.167462,1.085452,-1.502727,-0.113481,0.913748,-1.493200,0.041926,0.816642,-1.183682,-0.142672,1.090440,-1.159655,-0.075309,0.920610,-1.225199,0.069508,0.828946
-1.313947,-0.211465,0.806994,-1.433264,-0.205546,0.676579,-1.450638,-0.181272,0.371853,-1.366907,-0.481036,0.427193,-1.201499,-0.182724,0.673585,-1.207728,-0.164301,0.368030,-1.216703,-0.460702,0.470094,-1.312729,-0.223415,0.859783,-1.462879,-0.165297,1.082813,-1.503243,-0.112160,0.910936,-1.493476,0.043366,0.814045,-1.183953,-0.139811,1.088329,-1.159230,-0.073784,0.918070,-1.225172,0.070993,0.826627
-1.312940,-0.215070,0.806511,-1.432102,-0.210128,0.675881,-1.450797,-0.181647,0.371602,-1.367506,-0.481635,0.426456,-1.200400,-0.186647,0.673074,-1.207200,-0.165130,0.367730,-1.216161,-0.461295,0.470408,-1.311790,-0.226490,0.859419,-1.462983,-0.163171,1.080437,-1.503577,-0.111015,0.908314,-1.493554,0.044428,0.811323,-1.184224,-0.136643,1.086358,-1.158868,-0.072215,0.915577,-1.225186,0.072214,0.823863
-1.311932,-0.218382,0.806156,-1.430905,-0.214472,0.675301,-1.450901,-0.182025,0.371507,-1.368108,-0.482238,0.425940,-1.199273,-0.190287,0.672722,-1.206658,-0.166038,0.367594,-1.215622,-0.461896,0.471059,-1.310851,-0.229270,0.859177,-1.463093,-0.161085,1.078134,-1.503833,-0.109981,0.905731,-1.493543,0.045276,0.808483,-1.184519,-0.133343,1.084391,-1.158555,-0.070645,0.913054,-1.225235,0.073279,0.820825
-1.311244,-0.221037,0.805384,-1.430091,-0.218127,0.674385,-1.450944,-0.182449,0.371015,-1.368675,-0.482835,0.425316,-1.198544,-0.193118,0.671934,-1.206458,-0.167045,0.366966,-1.215087,-0.462496,0.471494,-1.310200,-0.231482,0.858495,-1.463239,-0.160140,1.075973,-1.503882,-0.109723,0.903345,-1.493400,0.045345,0.805845,-1.184828,-0.131226,1.082403,-1.158391,-0.069921,0.910631,-1.225102,0.073463,0.817597
-1.310652,-0.223416,0.804824,-1.429388,-0.221501,0.673709,-1.450937,-0.182903,0.370751,-1.369134,-0.483437,0.424960,-1.197938,-0.195598,0.671355,-1.206413,-0.167984,0.366535,-1.214563,-0.463007,0.472196,-1.309629,-0.233455,0.858013,-1.463363,-0.159552,1.074217,-1.503842,-0.109804,0.901357,-1.493244,0.045038,0.803530,-1.185114,-0.129417,1.080703,-1.158295,-0.069483,0.908505,-1.224976,0.073288,0.814518
-1.310252,-0.225242,0.804685,-1.428911,-0.224306,0.673499,-1.450791,-0.183397,0.370871,-1.369362,-0.484037,0.425077,-1.197576,-0.197376,0.671190,-1.206647,-0.168780,0.366475,-1.214054,-0.463340,0.473403,-1.309219,-0.234949,0.857936,-1.463419,-0.159638,1.073368,-1.503608,-0.110521,0.900262,-1.493045,0.044018,0.801956,-1.185326,-0.128193,1.079687,-1.158306,-0.069587,0.907061,-1.224838,0.072424,0.811826
-1.310035,-0.226324,0.804698,-1.428619,-0.226243,0.673450,-1.450523,-0.183889,0.371026,-1.369310,-0.484536,0.425532,-1.197400,-0.198329,0.671194,-1.206958,-0.169331,0.366529,-1.213743,-0.463518,0.474514,-1.308979,-0.235789,0.857993,-1.463438,-0.160245,1.073169,-1.503214,-0.111783,0.899783,-1.492768,0.042380,0.800877,-1.185478,-0.127548,1.079214,-1.158417,-0.070190,0.906173,-1.224629,0.070970,0.809461
-1.309911,-0.227033,0.804788,-1.428421,-0.227742,0.673483,-1.450195,-0.184377,0.371195,-1.369122,-0.484981,0.426150,-1.197319,-0.198868,0.671283,-1.207307,-0.169760,0.366639,-1.213530,-0.463620,0.475573,-1.308826,-0.236302,0.858117,-1.463432,-0.161106,1.073301,-1.502733,-0.113309,0.899624,-1.492439,0.040441,0.800060,-1.185596,-0.127192,1.079019,-1.158570,-0.071042,0.905575,-1.224375,0.069210,0.807276
-1.310301,-0.226722,0.805204,-1.428650,-0.227688,0.673755,-1.450013,-0.184439,0.371423,-1.369197,-0.485043,0.426891,-1.197595,-0.198414,0.671825,-1.207405,-0.169741,0.367132,-1.214015,-0.463703,0.475910,-1.309222,-0.235970,0.858538,-1.463582,-0.162588,1.074460,-1.502370,-0.115410,0.900499,-1.492204,0.037794,0.800084,-1.185760,-0.128163,1.079870,-1.159026,-0.072947,0.906081,-1.224260,0.066597,0.806404
-1.310827,-0.226087,0.805765,-1.429043,-0.227176,0.674195,-1.449936,-0.184266,0.371782,-1.369402,-0.484914,0.427530,-1.198018,-0.197651,0.672502,-1.207517,-0.169586,0.367740,-1.214496,-0.463771,0.476056,-1.309752,-0.235358,0.859096,-1.463720,-0.164118,1.075934,-1.502084,-0.117540,0.901718,-1.492042,0.035057,0.800371,-1.185868,-0.129497,1.081042,-1.159532,-0.075160,0.906915,-1.224196,0.063771,0.806018
-1.311625,-0.224805,0.806616,-1.429764,-0.225748,0.674971,-1.450070,-0.183622,0.372408,-1.369863,-0.484407,0.427966,-1.198732,-0.196266,0.673447,-1.207659,-0.169159,0.368581,-1.214966,-0.463807,0.475820,-1.310551,-0.234184,0.859928,-1.463851,-0.165753,1.078034,-1.501972,-0.119744,0.903614,-1.492053,0.032125,0.801167,-1.185879,-0.131565,1.082849,-1.160162,-0.077994,0.908393,-1.224257,0.060538,0.806587
-1.312393,-0.222651,0.807556,-1.430427,-0.223262,0.675807,-1.450070,-0.182912,0.372958,-1.370345,-0.483878,0.428288,-1.199357,-0.194075,0.674519,-1.207773,-0.168383,0.369517,-1.215443,-0.463543,0.475488,-1.311330,-0.232206,0.860838,-1.463814,-0.167186,1.080428,-1.501858,-0.121822,0.905824,-1.492121,0.029234,0.802165,-1.185676,-0.133714,1.084946,-1.160764,-0.081004,0.910112,-1.224435,0.057178,0.807567
-1.313145,-0.220061,0.808541,-1.431061,-0.220248,0.676677,-1.450010,-0.182173,0.373490,-1.370849,-0.483341,0.428570,-1.199938,-0.191480,0.675656,-1.207881,-0.167434,0.370509,-1.215930,-0.463129,0.475114,-1.312099,-0.229825,0.861786,-1.463702,-0.168540,1.082922,-1.501747,-0.123857,0.908145,-1.492223,0.026339,0.803223,-1.185382,-0.135925,1.087136,-1.161388,-0.084115,0.911906,-1.224718,0.053745,0.808719
-1.313708,-0.216508,0.809853,-1.431481,-0.216211,0.677855,-1.449603,-0.181744,0.374186,-1.371317,-0.483168,0.429156,-1.200260,-0.188231,0.677121,-1.208015,-0.167175,0.371750,-1.216431,-0.463047,0.475907,-1.312747,-0.226491,0.863059,-1.463909,-0.170002,1.085628,-1.501572,-0.125513,0.910719,-1.492003,0.024262,0.805203,-1.185382,-0.138556,1.090317,-1.161907,-0.086933,0.914965,-1.224814,0.050687,0.811202
-1.314345,-0.212682,0.811150,-1.431998,-0.211877,0.679050,-1.449176,-0.181467,0.374892,-1.371797,-0.483095,0.430012,-1.200673,-0.184773,0.678548,-1.208229,-0.166832,0.372977,-1.216953,-0.462924,0.476567,-1.313450,-0.222887,0.864315,-1.463925,-0.171354,1.088413,-1.501439,-0.126857,0.913475,-1.491869,0.022360,0.807170,-1.185166,-0.141344,1.093310,-1.162349,-0.089833,0.917842,-1.224924,0.047655,0.813703
-1.315126,-0.208318,0.812415,-1.432712,-0.206955,0.680270,-1.448699,-0.181489,0.375592,-1.372275,-0.483218,0.431381,-1.201267,-0.180903,0.679895,-1.208588,-0.166317,0.374142,-1.217491,-0.462711,0.476932,-1.314264,-0.218753,0.865536,-1.463539,-0.172459,1.091444,-1.501391,-0.127546,0.916688,-1.491930,0.020832,0.809206,-1.184495,-0.144410,1.096017,-1.162589,-0.092866,0.920446,-1.225000,0.044701,0.816314
-1.315584,-0.203833,0.813091,-1.433182,-0.201761,0.680989,-1.448228,-0.181154,0.375894,-1.372690,-0.483028,0.432025,-1.201620,-0.176775,0.680620,-1.208812,-0.165771,0.374719,-1.218007,-0.462343,0.477049,-1.314761,-0.214584,0.866149,-1.463417,-0.173973,1.093433,-1.501160,-0.128545,0.918789,-1.491570,0.019359,0.810668,-1.184148,-0.147545,1.098271,-1.162732,-0.095737,0.922723,-1.225007,0.042010,0.818746
-1.315879,-0.199292,0.813471,-1.433529,-0.196433,0.681467,-1.447791,-0.180647,0.376045,-1.373101,-0.482689,0.432351,-1.201855,-0.172522,0.681038,-1.208998,-0.165211,0.375028,-1.218534,-0.461900,0.477071,-1.315100,-0.210399,0.866455,-1.463453,-0.175701,1.094802,-1.500848,-0.129711,0.920233,-1.490996,0.017903,0.811740,-1.183993,-0.150733,1.100196,-1.162868,-0.098542,0.924730,-1.225026,0.039436,0.820992
-1.316422,-0.194695,0.813914,-1.434146,-0.191037,0.682047,-1.447421,-0.180229,0.376362,-1.373533,-0.482538,0.432286,-1.202374,-0.168097,0.681522,-1.209183,-0.164503,0.375441,-1.219027,-0.461546,0.476519,-1.315649,-0.206195,0.866814,-1.463442,-0.177458,1.096245,-1.500557,-0.130899,0.921770,-1.490424,0.016674,0.813247,-1.183811,-0.153772,1.101777,-1.162905,-0.101074,0.926441,-1.225062,0.037274,0.823197
-1.316995,-0.189927,0.814168,-1.434799,-0.185552,0.682463,-1.447056,-0.180089,0.376593,-1.373995,-0.482536,0.432781,-1.202937,-0.163544,0.681805,-1.209307,-0.163786,0.375697,-1.219515,-0.461203,0.475740,-1.316227,-0.201800,0.866986,-1.463517,-0.179027,1.097311,-1.500233,-0.131905,0.922905,-1.489780,0.015710,0.814468,-1.183732,-0.156562,1.102977,-1.162998,-0.103344,0.927783,-1.225120,0.035373,0.825014
-1.317628,-0.184807,0.814046,-1.435528,-0.179877,0.682536,-1.446646,-0.180488,0.376572,-1.374467,-0.482815,0.434320,-1.203588,-0.158727,0.681682,-1.209259,-0.163047,0.375594,-1.219957,-0.460880,0.474459,-1.316859,-0.197015,0.866787,-1.463717,-0.180186,1.097811,-1.499820,-0.132511,0.923429,-1.488979,0.015304,0.815303,-1.183796,-0.158820,1.103617,-1.163111,-0.105061,0.928586,-1.225116,0.034016,0.826233
-1.318222,-0.180122,0.813667,-1.436224,-0.174627,0.682369,-1.446492,-0.180602,0.376431,-1.374843,-0.482904,0.434814,-1.204223,-0.154164,0.681326,-1.209185,-0.162414,0.375309,-1.220061,-0.460535,0.473381,-1.317429,-0.192690,0.866323,-1.463746,-0.181689,1.097970,-1.499328,-0.133113,0.923730,-1.488222,0.015184,0.816294,-1.183716,-0.161183,1.103700,-1.163093,-0.106529,0.928944,-1.225034,0.033012,0.827185
-1.318796,-0.175655,0.813159,-1.436903,-0.169591,0.682089,-1.446476,-0.180574,0.376265,-1.375180,-0.482900,0.434820,-1.204851,-0.149728,0.680859,-1.209110,-0.161834,0.374962,-1.219989,-0.460180,0.472435,-1.317969,-0.188594,0.865724,-1.463696,-0.183370,1.097885,-1.498794,-0.133717,0.923851,-1.487479,0.015202,0.817300,-1.183572,-0.163603,1.103429,-1.163021,-0.107878,0.929007,-1.224924,0.032176,0.827934
-1.319426,-0.171506,0.812429,-1.437624,-0.164962,0.681576,-1.446657,-0.180602,0.375938,-1.375460,-0.482863,0.434852,-1.205534,-0.145560,0.680184,-1.209131,-0.161385,0.374450,-1.219927,-0.459673,0.472164,-1.318555,-0.184793,0.864907,-1.463650,-0.184766,1.097475,-1.498218,-0.133931,0.923676,-1.486775,0.015623,0.818033,-1.183454,-0.165543,1.102702,-1.162926,-0.108486,0.928712,-1.224674,0.032084,0.828262
-1.320020,-0.167545,0.811542,-1.438348,-0.160563,0.680947,-1.446852,-0.180638,0.375551,-1.375525,-0.482769,0.434878,-1.206225,-0.141569,0.679320,-1.209166,-0.161014,0.373790,-1.219760,-0.459205,0.471880,-1.319089,-0.181164,0.863934,-1.463526,-0.186068,1.096818,-1.497597,-0.134053,0.923271,-1.486055,0.016145,0.818556,-1.183268,-0.167323,1.101655,-1.162832,-0.108916,0.928106,-1.224437,0.032191,0.828324
-1.320540,-0.163964,0.810341,-1.439075,-0.156626,0.680070,-1.447043,-0.180685,0.374944,-1.375119,-0.482557,0.434791,-1.206931,-0.137933,0.678071,-1.209201,-0.160798,0.372775,-1.219374,-0.458813,0.471503,-1.319517,-0.177883,0.862652,-1.463227,-0.187169,1.095820,-1.496884,-0.133988,0.922546,-1.485316,0.016874,0.818791,-1.182918,-0.168777,1.100126,-1.162709,-0.108976,0.927028,-1.224188,0.032715,0.827999
-1.321002,-0.160836,0.809546,-1.439702,-0.153098,0.679558,-1.447027,-0.180511,0.374697,-1.374600,-0.482132,0.435149,-1.207533,-0.134760,0.677263,-1.209179,-0.160665,0.372207,-1.219188,-0.458472,0.471609,-1.319924,-0.175040,0.861779,-1.463220,-0.188040,1.094997,-1.496258,-0.133859,0.921913,-1.484637,0.017349,0.818671,-1.182867,-0.170070,1.099091,-1.162734,-0.108800,0.926501,-1.223985,0.033501,0.828210
-1.321434,-0.157935,0.808954,-1.440279,-0.149775,0.679232,-1.446915,-0.180230,0.374641,-1.374023,-0.481599,0.435741,-1.208082,-0.131818,0.676676,-1.209135,-0.160572,0.371875,-1.219103,-0.458156,0.471968,-1.320319,-0.172416,0.861110,-1.463365,-0.188795,1.094245,-1.495679,-0.133697,0.921313,-1.483983,0.017702,0.818358,-1.182970,-0.171281,1.098287,-1.162835,-0.108509,0.926239,-1.223806,0.034414,0.828679
-1.322014,-0.155806,0.808745,-1.440997,-0.147335,0.679255,-1.446853,-0.180079,0.374883,-1.373427,-0.481239,0.436344,-1.208780,-0.129676,0.676448,-1.209256,-0.160643,0.371863,-1.219311,-0.458204,0.472024,-1.320838,-0.170490,0.860843,-1.463390,-0.189309,1.094084,-1.495239,-0.133264,0.921370,-1.483488,0.018550,0.819034,-1.182967,-0.172071,1.097708,-1.162960,-0.107881,0.926170,-1.223820,0.035710,0.829524
-1.322481,-0.153957,0.808702,-1.441592,-0.145233,0.679424,-1.446812,-0.179941,0.375255,-1.372857,-0.481083,0.436152,-1.209361,-0.127802,0.676385,-1.209384,-0.160745,0.372007,-1.219490,-0.458360,0.472013,-1.321251,-0.168817,0.860749,-1.463402,-0.189767,1.094044,-1.494675,-0.132793,0.921527,-1.482880,0.019424,0.819797,-1.182958,-0.172737,1.097338,-1.163045,-0.107183,0.926306,-1.223809,0.037045,0.830552
-1.322721,-0.152669,0.808992,-1.441943,-0.143812,0.679877,-1.446799,-0.179828,0.375852,-1.372346,-0.481331,0.434331,-1.209708,-0.126465,0.676648,-1.209514,-0.160910,0.372438,-1.219617,-0.458732,0.471835,-1.321450,-0.167652,0.861003,-1.463379,-0.190113,1.094288,-1.493860,-0.132246,0.921924,-1.482049,0.020351,0.820766,-1.182928,-0.173158,1.097428,-1.163043,-0.106345,0.926882,-1.223746,0.038465,0.831973
-1.322987,-0.151638,0.809256,-1.442293,-0.142704,0.680268,-1.446778,-0.179842,0.376371,-1.371797,-0.481401,0.433866,-1.210059,-0.125387,0.676890,-1.209660,-0.160931,0.372806,-1.219764,-0.458995,0.471466,-1.321678,-0.166712,0.861239,-1.463395,-0.190196,1.094551,-1.493347,-0.131658,0.922319,-1.481606,0.021344,0.821768,-1.182945,-0.173210,1.097522,-1.162976,-0.105252,0.927438,-1.223742,0.040197,0.833553
-1.323266,-0.150735,0.809507,-1.442644,-0.141754,0.680629,-1.446751,-0.179918,0.376852,-1.371225,-0.481387,0.434081,-1.210411,-0.124437,0.677121,-1.209815,-0.160878,0.373144,-1.219918,-0.459203,0.471002,-1.321920,-0.165883,0.861468,-1.463430,-0.190149,1.094824,-1.492985,-0.131050,0.922713,-1.481358,0.022370,0.822788,-1.182985,-0.173077,1.097619,-1.162876,-0.104033,0.927990,-1.223768,0.042079,0.835221
-1.323509,-0.150149,0.809469,-1.442965,-0.141263,0.680680,-1.446939,-0.180181,0.376995,-1.370649,-0.481037,0.436323,-1.210741,-0.123856,0.677024,-1.209941,-0.160800,0.373108,-1.219875,-0.459132,0.470940,-1.322112,-0.165306,0.861427,-1.463354,-0.189341,1.094975,-1.492871,-0.130059,0.922919,-1.481449,0.023762,0.823586,-1.182930,-0.171974,1.097461,-1.162772,-0.102336,0.928080,-1.223939,0.044203,0.836169
-1.323690,-0.149893,0.809453,-1.443190,-0.141103,0.680707,-1.447084,-0.180363,0.377063,-1.370076,-0.480671,0.438151,-1.210975,-0.123591,0.676969,-1.209991,-0.160733,0.373078,-1.219797,-0.459023,0.471019,-1.322256,-0.165041,0.861412,-1.463328,-0.188432,1.095137,-1.492849,-0.129037,0.923118,-1.481612,0.025166,0.824359,-1.182928,-0.170775,1.097400,-1.162677,-0.100638,0.928236,-1.224112,0.046284,0.837119
