joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.341285,0.333814,-0.008738,0.042019,-0.029696,-0.025676,0.164677,-0.102717,0.121710,1.668576,1.800949,-0.167430,-0.220718,-0.439811,-0.655594,0.144187,-0.145133,-0.231138,0.042175,-0.260679,0.500151,0.663183,0.611326,-0.096500,0.032871,0.300000,0.300000,-0.049999,-0.050000
0.338997,0.331765,-0.008548,0.042621,-0.030069,-0.025217,0.166069,-0.102998,0.127437,1.673816,1.803657,-0.173783,-0.228694,-0.441300,-0.656996,0.144368,-0.147295,-0.229706,0.043224,-0.257603,0.498174,0.659754,0.608040,-0.096291,0.032618,0.300000,0.300000,-0.049999,-0.050000
0.333853,0.327267,-0.008417,0.043245,-0.030599,-0.024930,0.167632,-0.103575,0.135628,1.681177,1.807963,-0.182677,-0.238493,-0.443191,-0.658490,0.145564,-0.149330,-0.228223,0.044384,-0.254895,0.495669,0.656636,0.604978,-0.096151,0.032296,0.300000,0.300000,-0.050000,-0.050000
0.327284,0.321547,-0.008316,0.043880,-0.031206,-0.024730,0.169278,-0.104299,0.145044,1.689595,1.813065,-0.192837,-0.249195,-0.445281,-0.660030,0.147268,-0.151300,-0.226716,0.045599,-0.252372,0.492904,0.653676,0.602031,-0.096046,0.031940,0.300000,0.300000,-0.050000,-0.050000
0.317045,0.312495,-0.008343,0.045460,-0.031185,-0.024580,0.170684,-0.106067,0.157312,1.700801,1.821224,-0.205913,-0.262203,-0.448236,-0.661612,0.149950,-0.153339,-0.224437,0.046897,-0.250066,0.489796,0.650172,0.599344,-0.096016,0.031552,0.300000,0.300000,-0.050000,-0.050000
0.305581,0.302494,-0.008393,0.047117,-0.031143,-0.024597,0.171833,-0.108295,0.170479,1.712496,1.830374,-0.219861,-0.275720,-0.451191,-0.663371,0.152816,-0.155544,-0.221974,0.048225,-0.247927,0.486557,0.646528,0.596753,-0.096022,0.031151,0.300000,0.300000,-0.050000,-0.050000
0.291646,0.290577,-0.008490,0.048929,-0.031060,-0.024949,0.172468,-0.111447,0.185465,1.725189,1.841522,-0.235578,-0.290281,-0.454154,-0.665485,0.156053,-0.158088,-0.219137,0.049618,-0.246117,0.483050,0.642595,0.594350,-0.096100,0.030723,0.300000,0.300000,-0.050000,-0.050000
0.275401,0.276816,-0.008620,0.050642,-0.030981,-0.025754,0.172340,-0.115492,0.201716,1.737845,1.854270,-0.252793,-0.305668,-0.456548,-0.667813,0.159628,-0.160918,-0.216416,0.051049,-0.244731,0.479282,0.638404,0.591947,-0.096263,0.030261,0.300000,0.300000,-0.050000,-0.050000
0.257984,0.262119,-0.008766,0.052307,-0.030903,-0.026788,0.171830,-0.119988,0.218618,1.750498,1.867833,-0.270774,-0.321486,-0.458662,-0.670251,0.163376,-0.163894,-0.213749,0.052500,-0.243555,0.475377,0.634081,0.589544,-0.096468,0.029783,0.300000,0.300000,-0.050000,-0.050000
0.236481,0.244733,-0.009689,0.054332,-0.030944,-0.024645,0.170848,-0.125330,0.237827,1.759352,1.882722,-0.290726,-0.339507,-0.455977,-0.673074,0.169545,-0.168835,-0.210367,0.053967,-0.246029,0.470849,0.627455,0.584973,-0.097352,0.029196,0.299996,0.300000,-0.050000,-0.050000
0.214339,0.227095,-0.010127,0.056573,-0.030903,-0.024154,0.169516,-0.130730,0.257599,1.769392,1.897695,-0.310243,-0.357458,-0.452652,-0.675863,0.174931,-0.173589,-0.207110,0.055480,-0.247338,0.466370,0.619618,0.580187,-0.098087,0.028609,0.299601,0.300000,-0.050000,-0.050000
0.190943,0.208974,-0.009594,0.059243,-0.030696,-0.026968,0.167485,-0.136242,0.278474,1.781790,1.912815,-0.328866,-0.375243,-0.448046,-0.678580,0.178744,-0.177966,-0.204106,0.057084,-0.246311,0.461994,0.609369,0.574977,-0.098526,0.028024,0.298423,0.300000,-0.050000,-0.050000
0.167743,0.189444,-0.009575,0.061502,-0.030633,-0.029119,0.165355,-0.140716,0.298123,1.795007,1.926994,-0.348661,-0.393358,-0.444758,-0.680979,0.183898,-0.182423,-0.201214,0.058664,-0.245758,0.457474,0.600648,0.570289,-0.099001,0.027433,0.297767,0.300000,-0.050000,-0.050000
0.144660,0.169226,-0.009812,0.063553,-0.030641,-0.030936,0.163177,-0.144667,0.317144,1.808623,1.940691,-0.369025,-0.411623,-0.442132,-0.683217,0.189717,-0.186916,-0.198382,0.060232,-0.245441,0.452886,0.592699,0.565868,-0.099493,0.026838,0.297372,0.300000,-0.050000,-0.050000
0.122898,0.147828,-0.010620,0.065409,-0.031716,-0.031066,0.162037,-0.147542,0.335780,1.822742,1.953600,-0.389068,-0.428123,-0.441496,-0.683422,0.196452,-0.190119,-0.197066,0.061853,-0.245432,0.445553,0.585902,0.558469,-0.099795,0.025761,0.297386,0.300000,-0.050000,-0.050000
0.101118,0.127033,-0.011182,0.066909,-0.032681,-0.031146,0.160083,-0.150006,0.353270,1.836531,1.966262,-0.408723,-0.444627,-0.440982,-0.683944,0.203281,-0.193312,-0.196622,0.063363,-0.245653,0.438260,0.579599,0.551735,-0.099997,0.024705,0.297606,0.300000,-0.050000,-0.050000
0.079254,0.107404,-0.011249,0.067698,-0.033428,-0.031124,0.156495,-0.151654,0.368501,1.849686,1.978459,-0.427640,-0.461177,-0.440710,-0.685104,0.210309,-0.196494,-0.197921,0.064653,-0.246334,0.431036,0.574271,0.546322,-0.099999,0.023692,0.298236,0.300000,-0.050000,-0.050000
0.059017,0.089312,-0.011576,0.068946,-0.033842,-0.031135,0.153148,-0.153097,0.381126,1.861907,1.989678,-0.444471,-0.475973,-0.440925,-0.686514,0.217105,-0.198690,-0.199020,0.065409,-0.247253,0.424222,0.570462,0.542280,-0.100000,0.022749,0.299067,0.300000,-0.050000,-0.050000
0.039578,0.071975,-0.012034,0.070427,-0.034089,-0.031163,0.149918,-0.154439,0.392457,1.873672,2.000416,-0.460271,-0.489903,-0.441384,-0.688052,0.223790,-0.200395,-0.200020,0.065898,-0.248292,0.417606,0.567412,0.538922,-0.099999,0.021841,0.299999,0.300000,-0.050000,-0.050000
0.023674,0.057960,-0.012973,0.071096,-0.033117,-0.030468,0.146750,-0.154906,0.399861,1.883280,2.009368,-0.472107,-0.499967,-0.442003,-0.690071,0.228785,-0.200618,-0.201570,0.066816,-0.249593,0.411713,0.567613,0.537276,-0.100000,0.021041,0.300000,0.300000,-0.050000,-0.050000
0.009422,0.045345,-0.013520,0.071535,-0.031773,-0.029732,0.143332,-0.155365,0.405883,1.891834,2.017823,-0.482545,-0.508075,-0.442522,-0.691426,0.233135,-0.200537,-0.203515,0.067844,-0.250754,0.406109,0.568272,0.535707,-0.099999,0.020271,0.300000,0.300000,-0.050000,-0.050000
-0.001510,0.035544,-0.013282,0.071512,-0.029687,-0.028913,0.139418,-0.155807,0.409134,1.898270,2.025273,-0.490176,-0.512256,-0.442845,-0.691451,0.236189,-0.199850,-0.206252,0.069093,-0.251632,0.401092,0.569845,0.534295,-0.099997,0.019565,0.300000,0.300000,-0.050000,-0.050000
-0.009081,0.028571,-0.013404,0.071332,-0.028328,-0.027992,0.136763,-0.156603,0.409587,1.903024,2.030947,-0.493863,-0.513047,-0.440712,-0.690459,0.237820,-0.198755,-0.208364,0.070810,-0.252062,0.397152,0.571833,0.533127,-0.099990,0.019000,0.300000,0.300000,-0.050000,-0.050000
-0.014972,0.023011,-0.013706,0.071074,-0.027333,-0.027021,0.134738,-0.157575,0.408643,1.906938,2.035733,-0.495579,-0.512143,-0.437353,-0.688958,0.238739,-0.197455,-0.210163,0.072761,-0.252267,0.393752,0.574026,0.532081,-0.099979,0.018506,0.300000,0.300000,-0.050000,-0.050000
-0.017154,0.020644,-0.014856,0.069894,-0.028111,-0.026521,0.134471,-0.157650,0.403701,1.907914,2.036271,-0.491978,-0.507167,-0.431855,-0.687275,0.238039,-0.195937,-0.210924,0.074551,-0.252154,0.392506,0.576115,0.532175,-0.099958,0.018330,0.300000,0.300000,-0.050000,-0.050000
-0.017934,0.019838,-0.015726,0.068788,-0.028979,-0.026137,0.134312,-0.157543,0.397612,1.907624,2.035136,-0.486617,-0.500487,-0.427206,-0.685650,0.236922,-0.194420,-0.211698,0.076306,-0.252196,0.391884,0.577996,0.532305,-0.099955,0.018236,0.300000,0.300000,-0.050000,-0.050000
-0.015916,0.022153,-0.016036,0.067829,-0.030024,-0.025984,0.134370,-0.157073,0.389232,1.904805,2.030658,-0.477740,-0.490400,-0.424254,-0.684140,0.234971,-0.192904,-0.212496,0.077988,-0.252552,0.392507,0.579465,0.532504,-0.099987,0.018310,0.300000,0.300000,-0.050000,-0.050000
-0.011541,0.026584,-0.016403,0.066473,-0.030966,-0.026035,0.134339,-0.156086,0.379229,1.899480,2.024630,-0.466309,-0.478265,-0.421615,-0.682693,0.232549,-0.191674,-0.212862,0.079546,-0.253548,0.394180,0.581068,0.532793,-0.099997,0.018530,0.300000,0.300000,-0.050000,-0.050000
-0.005986,0.032076,-0.016797,0.064918,-0.031858,-0.026188,0.134262,-0.154841,0.368409,1.892897,2.017822,-0.453596,-0.465100,-0.419131,-0.681277,0.229892,-0.190586,-0.213011,0.081041,-0.254864,0.396380,0.582739,0.533127,-0.099996,0.018824,0.300000,0.300000,-0.050000,-0.050000
0.002190,0.041146,-0.016791,0.063799,-0.031456,-0.027124,0.134110,-0.153905,0.353860,1.882160,2.009521,-0.438146,-0.451811,-0.417063,-0.681424,0.226769,-0.190629,-0.213067,0.082500,-0.257316,0.402491,0.585362,0.538391,-0.099998,0.019804,0.300000,0.300000,-0.050000,-0.049988
0.011599,0.050846,-0.016914,0.062586,-0.031049,-0.027833,0.134246,-0.152673,0.339196,1.871328,2.000755,-0.422027,-0.438101,-0.415046,-0.681280,0.223756,-0.190373,-0.213089,0.083959,-0.259701,0.408653,0.587874,0.543257,-0.099999,0.020779,0.300000,0.300000,-0.050000,-0.049979
0.023464,0.061797,-0.017295,0.061185,-0.030632,-0.028091,0.134955,-0.150849,0.324312,1.860315,1.991066,-0.404579,-0.423556,-0.413132,-0.680552,0.220963,-0.189521,-0.213039,0.085419,-0.261949,0.414912,0.590162,0.547329,-0.099999,0.021744,0.300000,0.300000,-0.050000,-0.049976
0.037059,0.074088,-0.017643,0.059852,-0.030110,-0.027614,0.135897,-0.148723,0.309377,1.848427,1.980135,-0.386035,-0.408643,-0.411232,-0.679644,0.218168,-0.188329,-0.212950,0.086732,-0.264070,0.421412,0.592425,0.550954,-0.099998,0.022733,0.300000,0.300000,-0.050000,-0.049960
0.051506,0.087035,-0.017975,0.058554,-0.029535,-0.026771,0.136955,-0.146448,0.294429,1.836115,1.968596,-0.366962,-0.393561,-0.409342,-0.678647,0.215375,-0.186968,-0.212842,0.087970,-0.266124,0.428026,0.594674,0.554352,-0.099997,0.023733,0.300000,0.300000,-0.050000,-0.049937
0.069091,0.100049,-0.018774,0.056058,-0.029700,-0.023438,0.138581,-0.142428,0.276954,1.824436,1.953630,-0.350231,-0.378299,-0.411746,-0.676692,0.214828,-0.185189,-0.212793,0.088709,-0.271846,0.434773,0.601956,0.557776,-0.099999,0.024753,0.300000,0.300000,-0.050000,-0.049894
0.086483,0.113470,-0.019183,0.053858,-0.029532,-0.020951,0.139857,-0.138597,0.259953,1.812236,1.939250,-0.333591,-0.363307,-0.413735,-0.674785,0.214028,-0.183403,-0.212687,0.089380,-0.277218,0.441393,0.608548,0.560977,-0.100000,0.025751,0.300000,0.300000,-0.050000,-0.049870
0.103498,0.127712,-0.018809,0.052252,-0.028697,-0.020159,0.140430,-0.135141,0.243898,1.798984,1.926040,-0.317129,-0.348851,-0.414893,-0.672970,0.212717,-0.181602,-0.212467,0.089918,-0.281892,0.447759,0.613760,0.563731,-0.100000,0.026707,0.300000,0.300000,-0.050000,-0.049882
0.121554,0.143459,-0.017771,0.051277,-0.027458,-0.020597,0.140532,-0.131970,0.228777,1.787316,1.914937,-0.301466,-0.334269,-0.416177,-0.671399,0.211315,-0.179527,-0.212491,0.090509,-0.285814,0.454220,0.617308,0.567193,-0.100000,0.027691,0.300000,0.300000,-0.050000,-0.049832
0.140130,0.159960,-0.016400,0.050617,-0.026015,-0.021651,0.140400,-0.128942,0.214124,1.776441,1.904890,-0.286204,-0.319622,-0.417524,-0.669950,0.209867,-0.177314,-0.212637,0.091125,-0.289360,0.460728,0.620024,0.571007,-0.100000,0.028690,0.300000,0.300000,-0.050000,-0.049751
0.159774,0.175686,-0.015714,0.049069,-0.025755,-0.022273,0.140593,-0.125890,0.199445,1.766838,1.893907,-0.269740,-0.304786,-0.423303,-0.667889,0.207048,-0.175485,-0.212613,0.091807,-0.292141,0.466210,0.622591,0.574761,-0.099999,0.029544,0.300000,0.300000,-0.050000,-0.049787
0.178679,0.191228,-0.015387,0.047786,-0.025580,-0.022844,0.140962,-0.123000,0.185285,1.756534,1.883311,-0.253989,-0.290909,-0.428294,-0.666124,0.204535,-0.173793,-0.212393,0.092504,-0.294717,0.471183,0.625020,0.577359,-0.099998,0.030304,0.300000,0.300000,-0.050000,-0.049848
0.196061,0.206363,-0.015780,0.047036,-0.025578,-0.023315,0.141679,-0.120441,0.172200,1.744858,1.873517,-0.239703,-0.278981,-0.431698,-0.664954,0.202637,-0.172378,-0.211783,0.093231,-0.296876,0.475128,0.627166,0.577642,-0.099999,0.030875,0.300000,0.300000,-0.050000,-0.049961
0.212894,0.220941,-0.015758,0.046342,-0.025706,-0.023821,0.142778,-0.118133,0.160448,1.734247,1.863829,-0.226637,-0.267490,-0.434388,-0.663769,0.200479,-0.171000,-0.210835,0.093844,-0.298316,0.478462,0.628010,0.577636,-0.099998,0.031349,0.300000,0.300000,-0.050000,-0.049999
0.229442,0.235231,-0.015528,0.045675,-0.025899,-0.024345,0.144068,-0.115950,0.149368,1.724176,1.854199,-0.214188,-0.256224,-0.436720,-0.662577,0.198192,-0.169642,-0.209718,0.094399,-0.299398,0.481488,0.628203,0.577485,-0.099997,0.031775,0.300000,0.300000,-0.050000,-0.050000
0.244485,0.248612,-0.015278,0.045293,-0.026207,-0.024289,0.146144,-0.114764,0.140789,1.716038,1.846996,-0.203024,-0.246063,-0.438330,-0.661536,0.195606,-0.168415,-0.208614,0.094759,-0.300056,0.483911,0.628766,0.578209,-0.099992,0.032135,0.300000,0.300000,-0.050000,-0.050000
0.258847,0.261555,-0.014941,0.045181,-0.026499,-0.024218,0.148438,-0.113883,0.132939,1.708632,1.840391,-0.192520,-0.236497,-0.439862,-0.660735,0.192979,-0.167246,-0.207524,0.095134,-0.300456,0.486117,0.629414,0.579102,-0.099989,0.032470,0.300000,0.300000,-0.050000,-0.050000
0.271867,0.273638,-0.014429,0.045611,-0.026758,-0.024115,0.151170,-0.113608,0.126537,1.702683,1.834972,-0.183322,-0.228111,-0.441244,-0.660416,0.190266,-0.166194,-0.206459,0.095535,-0.300338,0.487890,0.630235,0.580334,-0.099987,0.032754,0.300000,0.300000,-0.050000,-0.050000
0.283139,0.284188,-0.013704,0.045865,-0.026825,-0.024668,0.153641,-0.113726,0.121178,1.697615,1.830315,-0.175928,-0.221005,-0.442318,-0.659688,0.186481,-0.164550,-0.205421,0.096076,-0.298239,0.489646,0.632811,0.582447,-0.099636,0.033056,0.300000,0.300000,-0.050000,-0.050000
0.293549,0.293979,-0.012871,0.046031,-0.026794,-0.025550,0.155983,-0.114042,0.116337,1.692984,1.826037,-0.169430,-0.214533,-0.443238,-0.658756,0.182157,-0.162610,-0.204394,0.096687,-0.295146,0.491393,0.636268,0.585003,-0.099109,0.033366,0.300000,0.300000,-0.050000,-0.050000
0.301324,0.301238,-0.012196,0.045870,-0.026604,-0.025903,0.157901,-0.114838,0.113571,1.689340,1.823941,-0.165321,-0.210804,-0.443504,-0.658421,0.179157,-0.161903,-0.203053,0.097253,-0.292048,0.492676,0.638453,0.586618,-0.098648,0.033617,0.300000,0.300000,-0.049998,-0.050000
0.308464,0.307857,-0.011508,0.045905,-0.026553,-0.026189,0.159847,-0.115752,0.111411,1.686291,1.822013,-0.161773,-0.207700,-0.443852,-0.658153,0.176413,-0.161274,-0.201663,0.097792,-0.289011,0.493906,0.640265,0.588019,-0.098214,0.033859,0.300000,0.300000,-0.049997,-0.050000
0.314333,0.313196,-0.010793,0.046332,-0.026779,-0.026341,0.161846,-0.116904,0.110465,1.684432,1.820422,-0.159346,-0.205843,-0.444365,-0.658020,0.174181,-0.160801,-0.200178,0.098278,-0.286099,0.495032,0.641329,0.588993,-0.097834,0.034087,0.300000,0.300000,-0.049998,-0.050000
0.319094,0.317266,-0.009848,0.047300,-0.026999,-0.026151,0.163893,-0.118246,0.110760,1.683392,1.819428,-0.158195,-0.205345,-0.445080,-0.657827,0.172317,-0.160307,-0.198766,0.098595,-0.283393,0.496101,0.641435,0.590633,-0.097530,0.034327,0.300000,0.300000,-0.049999,-0.050000
0.323293,0.320695,-0.008790,0.048539,-0.027214,-0.025792,0.165962,-0.119681,0.111677,1.682764,1.818736,-0.157683,-0.205527,-0.445893,-0.657605,0.170640,-0.159804,-0.197392,0.098826,-0.280795,0.497140,0.641063,0.592603,-0.097265,0.034574,0.300000,0.300000,-0.050000,-0.050000
0.325202,0.321912,-0.008262,0.050509,-0.026965,-0.026085,0.167984,-0.120886,0.114579,1.683588,1.819912,-0.159325,-0.208379,-0.447073,-0.657777,0.170263,-0.159092,-0.196277,0.098757,-0.277962,0.497798,0.640072,0.592812,-0.097007,0.034739,0.300000,0.300000,-0.050000,-0.050000
0.326133,0.322220,-0.007879,0.052723,-0.026495,-0.026399,0.169984,-0.121988,0.118413,1.685168,1.822204,-0.161943,-0.212183,-0.448418,-0.658225,0.170203,-0.158434,-0.195285,0.098518,-0.275043,0.498316,0.638893,0.592597,-0.096749,0.034881,0.300000,0.300000,-0.050000,-0.050000
0.325107,0.320709,-0.007786,0.055425,-0.025578,-0.026752,0.171944,-0.122882,0.124116,1.688267,1.826733,-0.166517,-0.217895,-0.450096,-0.659225,0.170779,-0.157886,-0.194537,0.097935,-0.271948,0.498553,0.637334,0.591531,-0.096490,0.034975,0.300000,0.300000,-0.050000,-0.050000
0.322276,0.317467,-0.007655,0.058054,-0.024745,-0.027141,0.173305,-0.123786,0.131365,1.692383,1.832821,-0.172672,-0.225099,-0.451992,-0.660647,0.171521,-0.157732,-0.193784,0.097257,-0.268819,0.498369,0.635477,0.590121,-0.096243,0.035010,0.300000,0.300000,-0.050000,-0.050000
0.318542,0.313356,-0.007505,0.060648,-0.023954,-0.027548,0.174366,-0.124697,0.139392,1.697009,1.839693,-0.179622,-0.233054,-0.453998,-0.662281,0.172347,-0.157775,-0.193027,0.096531,-0.265670,0.497974,0.633469,0.588537,-0.096002,0.035016,0.300000,0.300000,-0.050000,-0.050000
0.312456,0.307002,-0.007271,0.062608,-0.023175,-0.027076,0.174960,-0.125682,0.150444,1.703396,1.848195,-0.188423,-0.243263,-0.456511,-0.664334,0.175237,-0.159430,-0.192482,0.095917,-0.265200,0.496733,0.628748,0.585354,-0.096304,0.034890,0.300000,0.300000,-0.050000,-0.050000
0.305584,0.299833,-0.007014,0.064705,-0.022288,-0.026962,0.175503,-0.126805,0.162188,1.710186,1.856970,-0.197931,-0.254025,-0.459072,-0.666539,0.178012,-0.160830,-0.192035,0.095412,-0.264724,0.495387,0.624331,0.582455,-0.096595,0.034754,0.300000,0.300000,-0.050000,-0.050000
0.297147,0.291037,-0.006713,0.067074,-0.021185,-0.027565,0.175942,-0.128202,0.175307,1.717778,1.866285,-0.208850,-0.265890,-0.461727,-0.669045,0.180555,-0.161717,-0.191784,0.095123,-0.264234,0.493832,0.620523,0.580121,-0.096862,0.034598,0.299999,0.300000,-0.049999,-0.049999
0.287402,0.280742,-0.006278,0.069203,-0.019967,-0.028256,0.175929,-0.129750,0.189306,1.726124,1.875746,-0.220962,-0.278791,-0.464232,-0.671748,0.183202,-0.162405,-0.191655,0.094976,-0.263626,0.491770,0.617262,0.578535,-0.097095,0.034383,0.299999,0.300000,-0.049999,-0.049999
0.276998,0.269691,-0.005776,0.071213,-0.018690,-0.028990,0.175690,-0.131375,0.203751,1.734850,1.885285,-0.233676,-0.292216,-0.466662,-0.674551,0.185902,-0.162994,-0.191588,0.094900,-0.262958,0.489453,0.614273,0.577323,-0.097312,0.034139,0.299999,0.300000,-0.049999,-0.049999
0.262760,0.256886,-0.006059,0.074977,-0.017008,-0.030386,0.175169,-0.133494,0.219997,1.739601,1.895135,-0.249298,-0.308196,-0.464113,-0.677709,0.190058,-0.163869,-0.191206,0.094915,-0.261979,0.486433,0.611466,0.573972,-0.097501,0.033759,0.300000,0.300000,-0.049999,-0.050000
0.247972,0.243137,-0.006513,0.077782,-0.015773,-0.030926,0.174653,-0.135213,0.236123,1.744555,1.904244,-0.264762,-0.323965,-0.461264,-0.679907,0.193926,-0.164998,-0.191021,0.094843,-0.261329,0.483379,0.609268,0.571120,-0.097712,0.033385,0.300000,0.300000,-0.050000,-0.050000
0.232072,0.227491,-0.007312,0.078670,-0.015428,-0.029757,0.174145,-0.136137,0.252022,1.749918,1.911878,-0.279921,-0.339324,-0.457813,-0.680187,0.197219,-0.166633,-0.191229,0.094596,-0.261338,0.480255,0.608286,0.569262,-0.097969,0.033024,0.300000,0.300000,-0.049999,-0.050000
0.215691,0.211322,-0.007598,0.079386,-0.015312,-0.029630,0.172632,-0.136705,0.266840,1.756360,1.919432,-0.295385,-0.354579,-0.454483,-0.679215,0.200750,-0.168179,-0.192050,0.094480,-0.261325,0.477507,0.607141,0.567527,-0.098231,0.032719,0.300000,0.300000,-0.049999,-0.050000
0.199072,0.194894,-0.007628,0.080016,-0.015311,-0.030025,0.170617,-0.137094,0.281112,1.763339,1.926943,-0.310998,-0.369781,-0.451214,-0.677615,0.204399,-0.169680,-0.193176,0.094429,-0.261302,0.474948,0.605916,0.565854,-0.098496,0.032443,0.300000,0.300000,-0.050000,-0.050000
0.181637,0.177937,-0.007661,0.080216,-0.015591,-0.031297,0.167979,-0.137248,0.294445,1.771950,1.934695,-0.327167,-0.384873,-0.449239,-0.675291,0.208559,-0.171245,-0.194511,0.095066,-0.261450,0.472544,0.604643,0.564301,-0.098796,0.032192,0.300000,0.300000,-0.050000,-0.050000
0.163973,0.161550,-0.007580,0.080583,-0.015924,-0.033172,0.165043,-0.137847,0.308065,1.780383,1.943220,-0.342695,-0.399993,-0.446799,-0.673700,0.212335,-0.172825,-0.195704,0.095488,-0.260664,0.469987,0.601820,0.562541,-0.099005,0.031914,0.299998,0.300000,-0.050000,-0.050000
0.145868,0.146316,-0.007273,0.081282,-0.016361,-0.036257,0.161511,-0.139340,0.322249,1.788454,1.953284,-0.356925,-0.415158,-0.443429,-0.673577,0.215340,-0.174434,-0.196611,0.095480,-0.258009,0.467127,0.595893,0.560370,-0.099031,0.031583,0.299994,0.300000,-0.050000,-0.050000
0.129076,0.131503,-0.007839,0.081148,-0.017432,-0.036733,0.159068,-0.139562,0.336264,1.799417,1.962642,-0.371123,-0.428902,-0.440726,-0.674013,0.218578,-0.174977,-0.197474,0.095906,-0.255062,0.461966,0.590714,0.556066,-0.098991,0.030855,0.299995,0.300000,-0.049999,-0.050000
0.112937,0.116898,-0.008842,0.080597,-0.018821,-0.035906,0.157167,-0.139148,0.350196,1.811828,1.971649,-0.385306,-0.441940,-0.438356,-0.674730,0.221932,-0.174986,-0.198315,0.096548,-0.251969,0.455655,0.585908,0.550694,-0.098920,0.029928,0.299999,0.300000,-0.049999,-0.050000
0.097417,0.105093,-0.009262,0.080473,-0.019488,-0.036013,0.155580,-0.139457,0.361455,1.824623,1.981327,-0.399040,-0.454531,-0.437264,-0.676852,0.224970,-0.175501,-0.198995,0.097044,-0.249478,0.449265,0.582761,0.547734,-0.098878,0.029044,0.300000,0.300000,-0.049999,-0.050000
0.082517,0.093738,-0.009771,0.080392,-0.020097,-0.036084,0.154229,-0.139834,0.371850,1.837080,1.990621,-0.412180,-0.466460,-0.436369,-0.678880,0.227724,-0.175910,-0.199620,0.097475,-0.247275,0.443031,0.580262,0.545416,-0.098853,0.028192,0.300000,0.300000,-0.050000,-0.050000
0.068826,0.083258,-0.010461,0.080397,-0.020594,-0.036078,0.153346,-0.140350,0.380541,1.848885,1.999163,-0.424161,-0.477089,-0.435867,-0.680726,0.229915,-0.176112,-0.200135,0.097780,-0.245640,0.437093,0.579051,0.544372,-0.098858,0.027400,0.300000,0.300000,-0.050000,-0.050000
0.056383,0.073664,-0.010961,0.080322,-0.021027,-0.035734,0.152277,-0.141074,0.387904,1.859442,2.006783,-0.434535,-0.486074,-0.435497,-0.682392,0.231308,-0.176217,-0.200497,0.097894,-0.244530,0.431302,0.578468,0.544194,-0.098907,0.026638,0.300000,0.300000,-0.050000,-0.050000
0.044552,0.064504,-0.011365,0.080207,-0.021430,-0.035221,0.151112,-0.141903,0.394610,1.869385,2.013948,-0.444115,-0.494243,-0.435194,-0.683971,0.232302,-0.176274,-0.200783,0.097911,-0.243681,0.425577,0.578200,0.544449,-0.098979,0.025890,0.300000,0.300000,-0.050000,-0.050000
0.034325,0.056400,-0.011620,0.080643,-0.021704,-0.034265,0.149917,-0.143238,0.398977,1.876316,2.019767,-0.451119,-0.500036,-0.435077,-0.685252,0.232232,-0.176080,-0.200811,0.097650,-0.243942,0.420812,0.578958,0.545526,-0.099158,0.025283,0.300000,0.300000,-0.050000,-0.050000
0.024843,0.048993,-0.011696,0.081036,-0.021974,-0.033376,0.148604,-0.144832,0.402558,1.882534,2.025090,-0.457189,-0.504957,-0.435106,-0.686418,0.232015,-0.175786,-0.200766,0.097399,-0.244382,0.416365,0.579655,0.546872,-0.099362,0.024722,0.300000,0.300000,-0.050000,-0.050000
0.016862,0.042988,-0.011411,0.081346,-0.022238,-0.032621,0.147054,-0.146938,0.404567,1.887317,2.029414,-0.461390,-0.508134,-0.435427,-0.687354,0.231506,-0.175294,-0.200575,0.097167,-0.245180,0.412559,0.580231,0.548753,-0.099614,0.024255,0.300000,0.300000,-0.050000,-0.050000
0.010626,0.038507,-0.011322,0.081394,-0.022469,-0.032015,0.145440,-0.148774,0.404956,1.890547,2.031806,-0.463577,-0.509508,-0.435771,-0.688116,0.230782,-0.174529,-0.200316,0.096915,-0.246460,0.409352,0.580754,0.550429,-0.099816,0.023859,0.300000,0.300000,-0.050000,-0.050000
0.005264,0.034788,-0.011332,0.081311,-0.022684,-0.031483,0.143795,-0.150475,0.404536,1.893001,2.033231,-0.464758,-0.509982,-0.436125,-0.688791,0.229951,-0.173628,-0.200025,0.096653,-0.247982,0.406444,0.581250,0.552003,-0.099993,0.023499,0.300000,0.300000,-0.050000,-0.050000
0.002092,0.032958,-0.011440,0.080572,-0.022946,-0.030940,0.141763,-0.151769,0.402479,1.892786,2.032392,-0.463316,-0.507822,-0.436384,-0.689196,0.228802,-0.172274,-0.199631,0.096301,-0.249900,0.404405,0.581704,0.553301,-0.099997,0.023243,0.300000,0.300000,-0.050000,-0.050000
-0.000253,0.031820,-0.011565,0.079735,-0.023248,-0.030478,0.139800,-0.152952,0.399755,1.891623,2.030611,-0.461014,-0.504897,-0.436572,-0.689550,0.227551,-0.170801,-0.199218,0.095924,-0.251744,0.402707,0.582135,0.554405,-0.100000,0.023029,0.300000,0.300000,-0.050000,-0.050000
-0.000946,0.032064,-0.011724,0.078704,-0.023630,-0.030174,0.137974,-0.153912,0.395691,1.888560,2.026943,-0.456986,-0.500435,-0.436619,-0.689802,0.226092,-0.169087,-0.198766,0.095500,-0.253443,0.401690,0.582516,0.555123,-0.099999,0.022897,0.300000,0.300000,-0.050000,-0.050000
