body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.057082,0.226604,0.048094,-0.073574,0.108188,0.022647,-0.115692,-0.201374,0.128130,-0.142739,-0.201258,0.218924,-0.083288,0.076048,-0.043345,-0.133554,-0.151861,0.020648,-0.127607,-0.155283,0.065790,0.078917,0.086464,0.069687,0.084316,0.044770,0.137777,0.040691,-0.016382,0.094773,0.020188,-0.078589,0.005931,0.089969,-0.032915,0.006007,0.019412,-0.074696,-0.016774,-0.030817,-0.114163,-0.016836
-0.056392,0.234934,0.024597,-0.075483,0.107246,0.002766,-0.118856,-0.214463,0.116101,-0.145584,-0.212805,0.204916,-0.084389,0.075713,-0.072403,-0.130851,-0.164246,0.011562,-0.122622,-0.164389,0.079165,0.079047,0.096006,0.042132,0.087067,0.047483,0.105619,0.051860,-0.017257,0.062261,0.037910,-0.074625,-0.019646,0.089508,-0.022692,-0.022657,0.020543,-0.068147,-0.046993,-0.031090,-0.109873,-0.048060
-0.056994,0.230506,0.008288,-0.081177,0.098601,-0.006877,-0.127976,-0.223323,0.101567,-0.151453,-0.221902,0.172063,-0.089426,0.068136,-0.092385,-0.132547,-0.176828,0.007308,-0.117721,-0.174103,0.092198,0.087715,0.096364,0.021511,0.096153,0.049038,0.089792,0.057798,-0.011717,0.051076,0.043118,-0.062473,-0.020943,0.096762,-0.018973,-0.051442,0.021023,-0.062299,-0.073149,-0.036604,-0.101626,-0.067614
-0.056967,0.223936,-0.028636,-0.085079,0.090554,-0.038591,-0.130922,-0.222659,0.079358,-0.146701,-0.219540,0.157904,-0.091317,0.060505,-0.129746,-0.125052,-0.184499,-0.011437,-0.101108,-0.176559,0.095276,0.086065,0.104203,-0.019873,0.094789,0.065232,0.047370,0.057961,0.014179,0.015989,0.044142,-0.026812,-0.042017,0.093611,-0.002747,-0.094144,0.018746,-0.039296,-0.111139,-0.038252,-0.072018,-0.099769
-0.057993,0.215015,-0.060535,-0.088845,0.083960,-0.066460,-0.130874,-0.212504,0.056991,-0.136891,-0.207356,0.141326,-0.092393,0.055200,-0.158261,-0.115673,-0.182890,-0.026389,-0.084178,-0.169548,0.096131,0.079074,0.111397,-0.055417,0.088114,0.083204,0.009615,0.054107,0.043949,-0.014070,0.041154,0.012472,-0.058753,0.085446,0.015067,-0.128392,0.014957,-0.012388,-0.139710,-0.037971,-0.036241,-0.122871
-0.061770,0.203684,-0.061766,-0.094233,0.079672,-0.064408,-0.131843,-0.193501,0.042768,-0.129188,-0.188282,0.102328,-0.094881,0.054725,-0.151887,-0.112060,-0.168048,-0.019541,-0.079220,-0.151874,0.102374,0.071558,0.109525,-0.059863,0.081222,0.089679,0.005997,0.048010,0.060779,-0.011719,0.034081,0.035038,-0.048265,0.077097,0.023220,-0.133635,0.009603,0.005027,-0.139048,-0.039499,-0.009551,-0.116050
-0.067368,0.188105,-0.058971,-0.098246,0.073340,-0.059823,-0.129119,-0.172811,0.049438,-0.120833,-0.166602,0.116951,-0.096777,0.052914,-0.139449,-0.108477,-0.148162,-0.012384,-0.078061,-0.129477,0.103079,0.058343,0.110824,-0.059259,0.069550,0.098621,0.004995,0.040845,0.078443,-0.008025,0.027879,0.057791,-0.037488,0.063577,0.039038,-0.131185,0.004199,0.027501,-0.133685,-0.035658,0.019635,-0.111120
-0.071985,0.176061,-0.053534,-0.099738,0.067488,-0.053599,-0.125323,-0.160317,0.077392,-0.115916,-0.151857,0.181345,-0.098055,0.050691,-0.126615,-0.108042,-0.132757,-0.006816,-0.081781,-0.113185,0.099564,0.045639,0.114330,-0.054923,0.058508,0.105022,0.005677,0.035791,0.087724,-0.006359,0.025177,0.069099,-0.033316,0.050784,0.054531,-0.123801,0.000129,0.043953,-0.127815,-0.030064,0.036998,-0.111901
-0.069624,0.151277,-0.048350,-0.095966,0.052742,-0.047572,-0.114568,-0.143269,0.084185,-0.099123,-0.130844,0.196859,-0.091138,0.046113,-0.110111,-0.099021,-0.109566,-0.008405,-0.080138,-0.092886,0.078796,0.028452,0.111665,-0.049795,0.042086,0.098871,-0.001404,0.028733,0.085699,-0.010330,0.021433,0.073678,-0.027861,0.032678,0.074576,-0.106451,-0.005584,0.063325,-0.112541,-0.026428,0.055469,-0.105254
-0.064162,0.124039,-0.040057,-0.088949,0.037351,-0.038400,-0.097790,-0.122895,0.077974,-0.074912,-0.107354,0.178136,-0.081797,0.041960,-0.090422,-0.087122,-0.084914,-0.009171,-0.074366,-0.072447,0.058016,0.015562,0.104375,-0.040867,0.029085,0.086570,-0.004130,0.022806,0.077064,-0.009476,0.017854,0.072195,-0.016487,0.019176,0.090863,-0.084707,-0.008409,0.080607,-0.091223,-0.022196,0.072585,-0.090099
-0.059446,0.104556,-0.025256,-0.081273,0.029172,-0.021952,-0.076989,-0.100284,0.069129,-0.048068,-0.084761,0.142160,-0.076451,0.040944,-0.067413,-0.079144,-0.064374,0.000399,-0.066346,-0.054598,0.055780,0.014823,0.093549,-0.026164,0.027488,0.073763,0.008238,0.020427,0.065818,0.005206,0.014851,0.064712,0.003972,0.018495,0.094901,-0.065573,-0.005459,0.090853,-0.068388,-0.016393,0.086043,-0.066356
-0.058559,0.078447,-0.012579,-0.075260,0.013781,-0.007937,-0.058135,-0.089088,0.075920,-0.027373,-0.072805,0.149718,-0.072814,0.029454,-0.048345,-0.070644,-0.054842,0.009503,-0.059480,-0.047548,0.059025,0.018189,0.084242,-0.012341,0.028682,0.067111,0.026456,0.014244,0.056575,0.023339,0.006300,0.055861,0.022879,0.022293,0.099598,-0.053061,-0.002379,0.104244,-0.049803,-0.013147,0.105098,-0.042106
-0.061951,0.058752,-0.008365,-0.074249,-0.001383,-0.002770,-0.051049,-0.094191,0.096411,-0.023128,-0.075741,0.198215,-0.073051,0.013233,-0.042544,-0.066187,-0.060928,0.014290,-0.057039,-0.054614,0.066892,0.023940,0.081005,-0.006605,0.032124,0.069668,0.041041,0.007377,0.053692,0.035414,-0.003475,0.049849,0.030244,0.028465,0.102657,-0.053838,-0.000928,0.114158,-0.045095,-0.014302,0.120280,-0.029751
-0.043252,0.035272,0.008580,-0.054331,-0.005105,0.014617,-0.034256,-0.056179,0.078442,-0.008385,-0.040999,0.146436,-0.053162,0.012028,-0.014146,-0.050746,-0.033844,0.020688,-0.046388,-0.031639,0.053675,0.007374,0.077167,0.011921,0.011780,0.062834,0.036067,-0.004058,0.045937,0.030243,-0.012637,0.045071,0.029553,0.010185,0.115679,-0.010760,-0.003596,0.121154,-0.007850,-0.008941,0.119120,-0.007633
-0.020260,0.011571,0.021268,-0.030183,-0.006173,0.026668,-0.014463,-0.011252,0.046281,0.009683,-0.001114,0.070261,-0.028683,0.013469,0.012179,-0.031877,-0.000414,0.022946,-0.032750,-0.001630,0.034775,-0.013739,0.072530,0.026090,-0.013300,0.057150,0.021459,-0.015866,0.040458,0.015135,-0.020985,0.041875,0.017798,-0.013089,0.126550,0.033038,-0.008245,0.125809,0.030305,-0.004826,0.116656,0.015893
-0.010788,-0.008752,0.012664,-0.016782,-0.013676,0.016369,0.001434,0.005698,0.025714,0.024091,0.014925,0.046856,-0.015435,0.005219,0.011852,-0.017195,0.012627,0.015931,-0.020827,0.012630,0.026415,-0.020736,0.067014,0.018457,-0.022810,0.062872,0.006929,-0.023000,0.043934,-0.003020,-0.027412,0.040053,-0.008875,-0.020864,0.123456,0.034074,-0.011560,0.128522,0.037499,-0.008608,0.127392,0.032156
0.000805,-0.037878,0.008767,-0.000842,-0.026621,0.010728,0.018878,0.022845,0.005656,0.039049,0.030667,0.020208,0.001123,-0.007093,0.018592,0.001386,0.029421,0.011358,-0.006332,0.030767,0.016473,-0.025774,0.052748,0.014870,-0.030861,0.061554,-0.002226,-0.030412,0.047694,-0.009333,-0.034644,0.045323,-0.012769,-0.026794,0.114096,0.038734,-0.013962,0.125690,0.049005,-0.012504,0.132491,0.053367
0.008715,-0.061245,0.011539,0.009619,-0.038588,0.012658,0.029085,0.031631,-0.003626,0.047070,0.038288,0.003872,0.012635,-0.017312,0.029116,0.014479,0.041626,0.011727,0.003446,0.043750,0.010120,-0.026663,0.036855,0.016789,-0.033750,0.053846,-0.001954,-0.034659,0.049925,-0.001183,-0.039408,0.055188,0.007579,-0.028504,0.103204,0.044253,-0.014947,0.118885,0.058717,-0.015303,0.129602,0.068691
0.021907,-0.088268,0.011797,0.027341,-0.051443,0.011021,0.046908,0.043149,-0.016538,0.060558,0.048448,-0.014802,0.030845,-0.028532,0.039882,0.033871,0.059007,0.009545,0.018190,0.061873,-0.000825,-0.030342,0.021107,0.016090,-0.039831,0.048056,-0.009240,-0.038453,0.052637,-0.002176,-0.041436,0.064428,0.016838,-0.032906,0.091933,0.051408,-0.013496,0.109767,0.067968,-0.012070,0.122715,0.079439
0.033842,-0.112547,0.011683,0.043490,-0.060641,0.009875,0.063347,0.059490,-0.028101,0.073371,0.063985,-0.031265,0.047581,-0.038722,0.049730,0.051530,0.075571,0.007057,0.031361,0.078744,-0.012554,-0.035181,0.008733,0.014209,-0.046685,0.045205,-0.018551,-0.041582,0.055534,-0.007474,-0.041504,0.071836,0.018470,-0.038438,0.083012,0.056869,-0.012525,0.102261,0.074796,-0.008666,0.116971,0.086947
0.038012,-0.127789,0.013350,0.049388,-0.061662,0.013161,0.069568,0.082707,-0.033585,0.079398,0.087697,-0.041136,0.054900,-0.045926,0.057319,0.059630,0.085160,0.005861,0.036310,0.087830,-0.021936,-0.039424,0.003049,0.013511,-0.051832,0.046478,-0.023126,-0.043884,0.058360,-0.011060,-0.040474,0.076191,0.017012,-0.043245,0.079160,0.058649,-0.014510,0.100159,0.078546,-0.010400,0.117330,0.093839
0.046166,-0.149720,0.012598,0.059849,-0.067909,0.014268,0.080567,0.104428,-0.043037,0.089524,0.109427,-0.057182,0.067055,-0.058419,0.063807,0.075211,0.091763,0.003035,0.049617,0.093919,-0.033799,-0.043626,-0.008318,0.009785,-0.057087,0.044387,-0.033320,-0.043687,0.059761,-0.019411,-0.034537,0.080008,0.011922,-0.047216,0.068620,0.059800,-0.011464,0.091930,0.082267,-0.004673,0.113889,0.101160
0.054227,-0.167334,0.009796,0.069441,-0.076415,0.013051,0.090445,0.113815,-0.050566,0.098412,0.118370,-0.070240,0.077735,-0.069973,0.066204,0.090128,0.092199,0.000801,0.064467,0.094073,-0.041385,-0.045866,-0.019833,0.003535,-0.059878,0.039758,-0.045927,-0.040917,0.058978,-0.030199,-0.026386,0.081407,0.004030,-0.048876,0.056599,0.057871,-0.005853,0.081723,0.082399,0.004322,0.108349,0.103793
0.059006,-0.181593,-0.001207,0.075427,-0.078922,0.002851,0.095947,0.133649,-0.074388,0.104053,0.138639,-0.111712,0.086152,-0.073567,0.064084,0.101135,0.106772,-0.011228,0.073100,0.107261,-0.064872,-0.049436,-0.032499,-0.011638,-0.063683,0.030718,-0.064645,-0.040920,0.056717,-0.044049,-0.021225,0.084896,-0.001250,-0.052171,0.047600,0.044921,-0.003671,0.076751,0.072144,0.010420,0.107202,0.094699
0.063634,-0.197846,-0.011457,0.079020,-0.080303,-0.003967,0.095378,0.159491,-0.109235,0.104311,0.159878,-0.184132,0.091754,-0.077044,0.062944,0.105329,0.123768,-0.022881,0.075828,0.122349,-0.088505,-0.050282,-0.048945,-0.026875,-0.064110,0.015423,-0.082450,-0.037954,0.047376,-0.056158,-0.013380,0.084418,0.000021,-0.053162,0.036757,0.030285,-0.001662,0.071628,0.061577,0.014487,0.106433,0.087261
0.071221,-0.221384,-0.012002,0.081519,-0.085367,0.005091,0.086652,0.187100,-0.149418,0.096064,0.172149,-0.289853,0.094173,-0.088407,0.068084,0.099781,0.131019,-0.024341,0.072639,0.127763,-0.096778,-0.043875,-0.071663,-0.033179,-0.056073,-0.007710,-0.092082,-0.025663,0.025563,-0.061389,0.003290,0.074055,0.012196,-0.047262,0.019139,0.023569,0.004133,0.060628,0.061030,0.018080,0.101403,0.095038
0.073010,-0.235097,-0.015485,0.085520,-0.088897,0.005984,0.093195,0.204540,-0.161162,0.102806,0.186637,-0.321802,0.097823,-0.092204,0.072871,0.109556,0.146688,-0.030267,0.085916,0.138883,-0.116808,-0.044266,-0.078477,-0.042509,-0.056285,-0.009815,-0.103352,-0.023611,0.022664,-0.071089,0.011088,0.076235,0.010441,-0.047343,0.007556,0.009768,0.004888,0.045354,0.048071,0.015633,0.093315,0.092378
0.068156,-0.232158,-0.020164,0.089031,-0.089148,-0.001720,0.111872,0.201866,-0.138392,0.121165,0.192601,-0.263264,0.100813,-0.086559,0.075724,0.129622,0.163608,-0.035634,0.108748,0.150927,-0.136781,-0.051134,-0.066432,-0.052453,-0.064314,0.009577,-0.113895,-0.031817,0.039965,-0.083697,0.008039,0.090100,-0.007646,-0.053095,0.007423,-0.007283,0.000667,0.033216,0.026220,0.009072,0.086146,0.077792
0.076417,-0.223187,-0.031195,0.107981,-0.076873,-0.018045,0.134383,0.217884,-0.140674,0.129674,0.208248,-0.250906,0.119096,-0.075933,0.076186,0.159558,0.182871,-0.036071,0.135241,0.168374,-0.142789,-0.070667,-0.070655,-0.067092,-0.084003,0.007750,-0.145284,-0.036356,0.050470,-0.109570,0.015625,0.106263,-0.025031,-0.071777,-0.000584,-0.005867,-0.000932,0.030170,0.030783,0.018314,0.089865,0.081419
0.086495,-0.212684,-0.039977,0.126271,-0.062802,-0.030825,0.151121,0.236511,-0.148714,0.131500,0.223146,-0.257095,0.136958,-0.064466,0.077052,0.184693,0.198623,-0.033101,0.156068,0.183463,-0.141447,-0.088362,-0.082021,-0.077860,-0.101242,-0.005492,-0.172873,-0.038462,0.052392,-0.130083,0.023301,0.114941,-0.034731,-0.089398,-0.011937,0.002444,-0.002397,0.028825,0.044319,0.028240,0.092923,0.090831
0.087159,-0.205332,-0.037892,0.128143,-0.057465,-0.027785,0.151820,0.241804,-0.142369,0.128045,0.226770,-0.252661,0.139056,-0.057178,0.081868,0.189791,0.204814,-0.026193,0.160354,0.189031,-0.137380,-0.089718,-0.091255,-0.076710,-0.102291,-0.019357,-0.172774,-0.038977,0.044915,-0.127358,0.022417,0.107473,-0.031055,-0.091225,-0.022908,0.005383,-0.004319,0.020680,0.048380,0.027325,0.083137,0.092520
0.087485,-0.184808,-0.030020,0.128965,-0.042609,-0.019960,0.150100,0.250633,-0.130675,0.121497,0.234334,-0.243468,0.138997,-0.040111,0.089897,0.189541,0.211551,-0.012217,0.159400,0.197041,-0.122521,-0.087269,-0.092829,-0.067590,-0.098068,-0.032954,-0.161108,-0.033709,0.033558,-0.116530,0.026196,0.091946,-0.025982,-0.089810,-0.026340,0.012800,-0.005835,0.013890,0.051686,0.026576,0.067950,0.086124
0.087304,-0.161342,-0.020322,0.127746,-0.026358,-0.010303,0.146253,0.258381,-0.116837,0.115499,0.242227,-0.231753,0.136176,-0.021649,0.097543,0.183573,0.215787,0.003223,0.154082,0.203619,-0.102878,-0.082454,-0.086628,-0.056942,-0.090774,-0.040651,-0.146317,-0.025288,0.023029,-0.105673,0.032617,0.075328,-0.024555,-0.086358,-0.020963,0.018329,-0.006857,0.011694,0.050141,0.025542,0.054945,0.072518
0.076058,-0.138441,-0.027622,0.114240,-0.022758,-0.018457,0.136037,0.233685,-0.109758,0.106919,0.219631,-0.210979,0.118173,-0.013261,0.078172,0.166238,0.192125,0.001296,0.144763,0.183992,-0.087574,-0.077497,-0.088539,-0.057696,-0.081750,-0.057075,-0.137490,-0.017110,0.002745,-0.101976,0.034531,0.046488,-0.033899,-0.081649,-0.031081,0.010726,-0.007350,-0.004449,0.034047,0.028501,0.028636,0.041772
0.061169,-0.116906,-0.032915,0.096582,-0.024557,-0.025347,0.124093,0.195957,-0.099080,0.098456,0.184444,-0.181427,0.094807,-0.008750,0.056949,0.143754,0.159824,-0.000731,0.132570,0.155289,-0.067899,-0.071235,-0.091144,-0.053823,-0.071217,-0.074399,-0.121204,-0.009719,-0.021228,-0.092306,0.033194,0.013168,-0.038717,-0.075312,-0.044304,0.006332,-0.007631,-0.024928,0.019973,0.031444,-0.002342,0.012926
0.050045,-0.097534,-0.017205,0.082553,-0.025249,-0.011135,0.115640,0.164347,-0.072219,0.094841,0.154976,-0.141224,0.075368,-0.001840,0.059691,0.122524,0.138533,0.016222,0.119983,0.134960,-0.033467,-0.062787,-0.087826,-0.031213,-0.059508,-0.086151,-0.086738,-0.003514,-0.044039,-0.066499,0.029996,-0.018011,-0.026633,-0.067562,-0.048914,0.018731,-0.008788,-0.040688,0.021860,0.029229,-0.029977,0.002326
0.034803,-0.066722,-0.002927,0.062115,-0.020739,0.000080,0.098857,0.121769,-0.042827,0.084886,0.115364,-0.090175,0.050222,0.009178,0.054747,0.090109,0.109115,0.026707,0.093949,0.105512,-0.003771,-0.048905,-0.079266,-0.006338,-0.041767,-0.096752,-0.044538,0.005447,-0.071071,-0.035830,0.026699,-0.057314,-0.015468,-0.054163,-0.053541,0.029639,-0.008513,-0.060005,0.019437,0.027985,-0.064510,-0.015219
0.023044,-0.039838,0.002760,0.045210,-0.013552,0.003066,0.081837,0.089388,-0.024597,0.073650,0.085411,-0.052972,0.031636,0.018909,0.044725,0.062425,0.086441,0.025955,0.067533,0.081716,0.006799,-0.036417,-0.069973,0.007938,-0.026615,-0.101309,-0.016244,0.012902,-0.089086,-0.016091,0.025090,-0.085298,-0.011109,-0.041784,-0.055965,0.032993,-0.007027,-0.073259,0.013457,0.028152,-0.088839,-0.031218
-0.000008,-0.005288,0.012965,0.011107,0.003096,0.013176,0.030180,0.053998,0.000511,0.024862,0.048722,-0.009497,0.001405,0.027480,0.032804,0.010896,0.054244,0.018320,0.008405,0.045691,0.002626,-0.016267,-0.060837,0.030068,-0.004868,-0.102048,0.030155,0.017188,-0.107228,0.020392,0.016741,-0.117059,0.004969,-0.020414,-0.069271,0.036657,-0.007489,-0.095817,0.010836,0.018694,-0.118120,-0.032810
-0.023939,0.027636,0.024846,-0.023457,0.021207,0.025469,-0.023723,0.022506,0.024211,-0.028254,0.015530,0.027257,-0.028031,0.033607,0.023069,-0.036565,0.020620,0.011051,-0.045740,0.008058,-0.004108,0.002292,-0.050266,0.052412,0.014002,-0.096603,0.075098,0.017618,-0.119481,0.055523,0.006093,-0.143509,0.019254,-0.000032,-0.084103,0.041458,-0.009479,-0.118766,0.011532,0.005606,-0.144366,-0.026093
-0.038391,0.049852,0.035586,-0.042155,0.032967,0.035369,-0.048927,0.002161,0.038667,-0.054017,-0.003747,0.044161,-0.044745,0.036181,0.019454,-0.053003,-0.006290,0.011271,-0.057943,-0.020606,-0.001308,0.009806,-0.036671,0.068195,0.020221,-0.082482,0.100464,0.012891,-0.119508,0.072769,-0.003150,-0.155055,0.019794,0.009173,-0.091078,0.049291,-0.012222,-0.132917,0.016830,-0.004099,-0.159155,-0.015553
-0.049627,0.086300,0.045012,-0.059421,0.053800,0.041777,-0.078639,-0.024752,0.052834,-0.086277,-0.029863,0.063402,-0.061212,0.048472,0.011799,-0.077762,-0.029274,0.010372,-0.078409,-0.043039,0.002912,0.026194,-0.013323,0.083234,0.034431,-0.062089,0.129097,0.010636,-0.115869,0.092845,-0.013802,-0.164246,0.022159,0.026365,-0.090961,0.052373,-0.013244,-0.143636,0.016384,-0.017731,-0.172463,-0.008671
-0.052026,0.118755,0.048404,-0.066760,0.073150,0.041733,-0.098452,-0.044834,0.060318,-0.109422,-0.049825,0.076006,-0.069330,0.064345,0.003990,-0.098850,-0.036764,0.009027,-0.097395,-0.047978,0.006651,0.043387,0.007838,0.089316,0.049856,-0.045993,0.145788,0.012411,-0.110681,0.105033,-0.020181,-0.166876,0.024773,0.042848,-0.084069,0.048300,-0.012588,-0.145786,0.009942,-0.029305,-0.177923,-0.008958
-0.048205,0.153792,0.057728,-0.063266,0.096898,0.044490,-0.102535,-0.059795,0.069385,-0.119785,-0.066207,0.088495,-0.068181,0.077671,0.003492,-0.109319,-0.053100,0.023305,-0.107234,-0.058499,0.036588,0.045711,0.015811,0.104448,0.052354,-0.039399,0.157779,0.017539,-0.095899,0.123081,-0.013136,-0.145022,0.054432,0.046386,-0.086045,0.073610,-0.009021,-0.137976,0.040367,-0.027106,-0.169975,0.022732
-0.045532,0.184376,0.065486,-0.058229,0.116710,0.045175,-0.098896,-0.075192,0.079814,-0.121822,-0.081748,0.106189,-0.065919,0.088210,0.004166,-0.113372,-0.068630,0.038113,-0.110443,-0.069181,0.065127,0.045149,0.020134,0.116343,0.051514,-0.031509,0.166490,0.020434,-0.075360,0.138249,-0.005946,-0.117952,0.079227,0.048280,-0.091613,0.095241,-0.004067,-0.129792,0.068788,-0.021583,-0.158920,0.053651
-0.051367,0.203307,0.064132,-0.060696,0.124362,0.038409,-0.094275,-0.096341,0.089810,-0.118175,-0.098869,0.132789,-0.070291,0.095997,-0.000824,-0.113790,-0.073509,0.036095,-0.107755,-0.074360,0.062363,0.054631,0.030654,0.114496,0.058220,-0.011200,0.176212,0.015611,-0.052880,0.145739,-0.013568,-0.105971,0.072653,0.060422,-0.094641,0.083225,0.000404,-0.129935,0.060483,-0.023856,-0.154085,0.055422
-0.049869,0.217353,0.048326,-0.062443,0.123559,0.022192,-0.098599,-0.126501,0.091516,-0.120877,-0.126140,0.150585,-0.072236,0.094320,-0.026710,-0.119295,-0.097307,0.025622,-0.111667,-0.095388,0.067888,0.061716,0.046454,0.094539,0.064286,0.004616,0.157082,0.019423,-0.039492,0.124519,-0.009681,-0.097518,0.045647,0.068035,-0.082393,0.059234,0.006020,-0.119808,0.037483,-0.024251,-0.145056,0.036033
-0.041806,0.219597,0.025980,-0.062997,0.114586,0.005147,-0.110490,-0.150384,0.085362,-0.129458,-0.149831,0.151816,-0.071277,0.084124,-0.059968,-0.128037,-0.127687,0.013714,-0.120956,-0.121384,0.080659,0.063055,0.059560,0.065372,0.066809,0.007753,0.116996,0.030806,-0.042173,0.083105,0.005874,-0.096890,0.009115,0.067592,-0.061076,0.033567,0.009699,-0.104640,0.009452,-0.023289,-0.136574,0.003583
-0.046740,0.221274,0.020029,-0.072167,0.105874,0.002629,-0.121355,-0.172164,0.087555,-0.137215,-0.172325,0.152231,-0.079989,0.079670,-0.072054,-0.136070,-0.145669,0.008087,-0.126629,-0.139622,0.077382,0.066053,0.070842,0.053514,0.071139,0.012982,0.107223,0.034894,-0.040377,0.074082,0.010069,-0.090870,0.006258,0.071410,-0.042723,0.013895,0.012408,-0.088689,-0.009979,-0.025522,-0.122333,-0.013874
-0.054408,0.226521,0.016802,-0.079465,0.101612,-0.000277,-0.123453,-0.188155,0.093957,-0.137866,-0.187488,0.163132,-0.086911,0.082745,-0.076482,-0.135338,-0.150069,0.002237,-0.124421,-0.146536,0.062835,0.064905,0.081202,0.045265,0.071977,0.020099,0.102055,0.036141,-0.032628,0.071307,0.011736,-0.077369,0.011373,0.071803,-0.026823,-0.001767,0.013283,-0.071656,-0.024119,-0.026568,-0.103954,-0.025348
-0.054593,0.239513,0.002588,-0.074540,0.106058,-0.018437,-0.109610,-0.194332,0.100709,-0.125798,-0.188510,0.196051,-0.080785,0.094987,-0.086674,-0.118522,-0.139702,-0.009846,-0.111015,-0.138242,0.042325,0.053307,0.092004,0.026711,0.063271,0.029610,0.075381,0.038651,-0.017169,0.048041,0.019942,-0.054390,-0.002060,0.060526,-0.012595,-0.015671,0.010891,-0.052928,-0.036509,-0.022676,-0.082599,-0.039990
-0.054749,0.237364,-0.013299,-0.075837,0.099481,-0.032091,-0.107063,-0.197260,0.096740,-0.118624,-0.187445,0.196895,-0.079671,0.094987,-0.100352,-0.107274,-0.139165,-0.018171,-0.096264,-0.137412,0.036869,0.051874,0.094700,0.005983,0.063741,0.033154,0.053540,0.041972,-0.003410,0.032976,0.022882,-0.030645,-0.003458,0.059473,0.001111,-0.037764,0.013349,-0.031620,-0.055152,-0.017785,-0.058693,-0.058027
-0.054780,0.221116,-0.022923,-0.083007,0.084976,-0.033978,-0.117517,-0.195572,0.084990,-0.120480,-0.185633,0.166008,-0.084551,0.082916,-0.110027,-0.107624,-0.147986,-0.016878,-0.087602,-0.143889,0.050730,0.061201,0.087360,-0.008289,0.073147,0.028055,0.045005,0.044587,0.001152,0.031179,0.019184,-0.018425,0.005585,0.068746,0.007146,-0.059476,0.018616,-0.018374,-0.073051,-0.015409,-0.044040,-0.072467
-0.055425,0.208186,-0.031649,-0.086709,0.075328,-0.038309,-0.120100,-0.188482,0.077723,-0.116738,-0.178529,0.152932,-0.086692,0.076309,-0.115154,-0.106033,-0.144808,-0.011490,-0.081976,-0.137451,0.070103,0.062113,0.085641,-0.021529,0.075063,0.030724,0.032960,0.045668,0.011544,0.023282,0.017354,-0.003613,0.003820,0.069852,0.019761,-0.075426,0.021389,0.003388,-0.085305,-0.009718,-0.019927,-0.084748
-0.054567,0.195550,-0.041194,-0.085297,0.066460,-0.045795,-0.110650,-0.180730,0.071235,-0.100403,-0.169917,0.148485,-0.084311,0.070048,-0.119458,-0.097213,-0.139610,-0.007654,-0.071116,-0.129483,0.085390,0.058347,0.087210,-0.034640,0.072311,0.037413,0.017378,0.045772,0.023017,0.009685,0.017489,0.010151,-0.006761,0.065846,0.034191,-0.087588,0.021752,0.025289,-0.094722,-0.004063,0.004950,-0.095480
-0.050079,0.180077,-0.053275,-0.077231,0.054190,-0.057075,-0.084938,-0.177050,0.061931,-0.064186,-0.163765,0.143525,-0.075795,0.059051,-0.126472,-0.075821,-0.142316,-0.010533,-0.046313,-0.131691,0.087510,0.053553,0.089554,-0.049120,0.067657,0.044112,-0.002683,0.045488,0.030630,-0.010160,0.019686,0.019109,-0.025068,0.059494,0.045668,-0.098805,0.019045,0.039106,-0.104920,-0.002880,0.022004,-0.105758
-0.045066,0.159105,-0.051055,-0.068710,0.043948,-0.052421,-0.064047,-0.161622,0.062699,-0.037141,-0.147401,0.145338,-0.067619,0.046308,-0.117902,-0.063296,-0.139025,-0.003135,-0.035837,-0.127310,0.095217,0.045652,0.087700,-0.048837,0.059745,0.049332,-0.010501,0.043710,0.033409,-0.021755,0.019965,0.017242,-0.043877,0.049973,0.053992,-0.091664,0.015123,0.053090,-0.094866,-0.001772,0.040738,-0.094989
-0.042036,0.143187,-0.035651,-0.064349,0.040569,-0.033480,-0.059050,-0.142135,0.075116,-0.033236,-0.128919,0.154964,-0.064225,0.038193,-0.097627,-0.066394,-0.131192,0.012141,-0.045120,-0.118396,0.105949,0.038375,0.082467,-0.035029,0.052319,0.050238,-0.003693,0.041366,0.029868,-0.020891,0.018478,0.005496,-0.055418,0.041708,0.054952,-0.071297,0.011556,0.060209,-0.071127,-0.001707,0.051774,-0.070095
-0.042174,0.119083,-0.020908,-0.059216,0.031967,-0.017983,-0.045856,-0.121603,0.075735,-0.020368,-0.109357,0.143948,-0.059802,0.027917,-0.073574,-0.061042,-0.118814,0.018757,-0.045853,-0.108058,0.092928,0.030064,0.072460,-0.020961,0.043402,0.048690,0.008624,0.035129,0.035672,-0.003357,0.016084,0.017919,-0.028426,0.033273,0.054955,-0.054019,0.006314,0.067331,-0.048296,-0.005726,0.066074,-0.040831
