joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-1.023088,-0.857818,-0.037627,0.065571,0.070980,-0.083029,-0.194711,-0.121376,0.871907,0.529599,0.554687,-0.858903,-0.657217,0.035513,-0.027385,0.195474,-0.185456,0.000000,0.015278,-0.032645,-0.310912,-0.390525,-0.342779,-0.029797,-0.049984,-0.020897,0.013012,0.000001,0.000000
-0.945218,-0.725140,-0.042378,0.067963,0.052515,-0.095807,-0.202003,-0.140902,0.702684,0.464624,0.543159,-0.762509,-0.517838,-0.011395,-0.121145,0.178291,-0.168993,0.000000,0.032044,-0.036651,-0.266974,-0.297788,-0.282811,-0.026881,-0.042355,0.012583,0.009902,0.000000,0.000000
-0.841083,-0.602529,-0.017694,0.061680,0.054609,-0.069691,-0.209394,-0.145585,0.586402,0.436741,0.506192,-0.653072,-0.408101,-0.095522,-0.192791,0.114046,-0.141799,0.000000,0.030685,-0.032554,-0.229634,-0.234410,-0.186811,-0.023097,-0.035039,0.034488,0.003963,-0.000001,-0.000000
-0.698271,-0.460633,0.006796,0.047491,0.054775,-0.024638,-0.184125,-0.153331,0.441651,0.393137,0.439703,-0.513592,-0.270523,-0.161787,-0.233948,0.024197,-0.107282,0.000029,0.032156,-0.049311,-0.185695,-0.162119,-0.040315,-0.021882,-0.025791,0.061402,0.000003,0.000000,0.000001
-0.588124,-0.370332,0.018852,0.032486,0.052927,0.016839,-0.138814,-0.160273,0.340727,0.355583,0.376910,-0.413739,-0.173821,-0.177075,-0.224058,-0.046368,-0.082685,0.000073,0.035724,-0.078556,-0.157104,-0.117020,0.083494,-0.023843,-0.019230,0.079886,0.000001,0.000002,0.000003
-0.442341,-0.246356,0.041269,0.026911,0.048263,0.042094,-0.107766,-0.134263,0.203396,0.277621,0.251991,-0.254281,-0.049613,-0.181393,-0.146870,-0.083610,-0.040058,0.000001,0.027923,-0.103815,-0.118989,-0.127003,0.155097,-0.027716,-0.012701,0.089236,0.000001,-0.000000,0.000000
-0.283765,-0.117093,0.055897,0.026551,0.045225,0.053071,-0.092160,-0.092913,0.062490,0.198391,0.113541,-0.070646,0.072287,-0.180110,-0.057791,-0.089510,0.009986,-0.000072,0.014650,-0.121193,-0.076703,-0.127780,0.180471,-0.030391,-0.006603,0.087642,0.000001,-0.000003,-0.000003
-0.135056,-0.010754,0.044623,0.027174,0.048260,0.051794,-0.093121,-0.053842,-0.049365,0.156978,0.009978,0.101966,0.162286,-0.178652,-0.012182,-0.066172,0.056897,-0.000030,0.001799,-0.126874,-0.035553,-0.055039,0.165814,-0.028770,-0.001326,0.073338,0.000000,-0.000001,-0.000001
0.073209,0.142517,0.023507,0.024126,0.054207,0.063839,-0.081680,-0.012846,-0.207774,0.054970,-0.114560,0.320312,0.301702,-0.165156,0.051104,-0.046688,0.108558,-0.000001,-0.007932,-0.145274,0.012920,0.040410,0.142777,-0.028154,0.004658,0.042549,-0.000001,0.000000,0.000001
0.237012,0.266138,0.003087,0.018925,0.060075,0.083168,-0.063518,0.009606,-0.333568,-0.056714,-0.197840,0.475264,0.420821,-0.146309,0.100458,-0.040775,0.139144,-0.000001,-0.009669,-0.167157,0.044512,0.110891,0.122817,-0.028844,0.008361,0.010640,-0.000001,0.000000,0.000002
0.423355,0.392017,-0.013822,0.032663,0.051462,0.075038,-0.017501,0.030924,-0.451551,-0.188789,-0.312352,0.642201,0.545949,-0.110020,0.209256,-0.040632,0.192201,0.000000,0.042242,-0.171079,0.095569,0.169137,0.064638,-0.027061,0.014055,0.000000,0.000000,0.000001,0.000007
0.589090,0.506051,-0.012064,0.054645,0.052700,0.022011,0.022880,0.042345,-0.545962,-0.306919,-0.427788,0.775423,0.634603,-0.079464,0.290182,-0.031210,0.242993,0.000000,0.099282,-0.156668,0.172351,0.203532,0.046141,-0.023487,0.025078,0.000000,0.000000,0.000001,0.002712
0.691299,0.594312,0.023532,0.074202,0.088145,-0.093446,0.024166,0.035119,-0.601186,-0.376937,-0.514007,0.829407,0.644410,-0.077790,0.255972,0.002571,0.266846,0.000000,0.112972,-0.123531,0.281245,0.202520,0.145279,-0.018802,0.044786,0.000000,0.000000,-0.000000,0.010816
0.840011,0.685493,0.025033,0.067400,0.112168,-0.125910,0.049353,0.071216,-0.656471,-0.525039,-0.641000,0.939318,0.699871,-0.067727,0.228170,0.027212,0.283173,0.000000,0.109795,-0.082592,0.384171,0.233099,0.187266,-0.011305,0.062250,0.000000,0.000000,0.000000,0.022190
0.960608,0.733777,-0.008336,0.037608,0.112713,-0.059060,0.085839,0.132582,-0.683964,-0.677028,-0.745067,1.049922,0.773053,-0.054281,0.220616,0.030374,0.283718,0.000000,0.091297,-0.054298,0.429527,0.279914,0.151010,-0.004739,0.068714,0.000000,0.000000,0.000003,0.031138
1.114815,0.808597,-0.035687,-0.000699,0.105809,0.042454,0.146807,0.228536,-0.805876,-0.777602,-0.819844,1.077195,0.870357,-0.071116,0.224778,0.013478,0.276461,0.000000,0.072202,-0.172076,0.504485,0.376928,0.124322,-0.006076,0.080314,0.000000,0.000000,0.000000,0.046821
1.254241,0.888136,-0.037883,-0.039183,0.086789,0.101537,0.196509,0.305140,-0.928079,-0.828665,-0.855151,1.102507,0.969952,-0.116345,0.235128,-0.024162,0.262818,0.000000,0.061279,-0.298943,0.573143,0.425768,0.102100,-0.008002,0.091043,0.000000,0.000000,-0.000002,0.061586
1.331156,0.951006,0.004162,-0.069563,0.051016,0.041215,0.199327,0.308659,-0.956878,-0.832617,-0.841284,1.207801,1.050501,-0.188126,0.246225,-0.083248,0.244311,0.000000,0.067300,-0.298042,0.599901,0.328282,0.079235,-0.003204,0.094940,0.000000,0.000000,-0.000001,0.067815
1.377295,1.014818,0.023190,-0.100392,0.010880,0.008295,0.199668,0.320141,-0.965061,-0.894818,-0.796407,1.254027,1.084486,-0.218077,0.240229,-0.130498,0.221486,0.000000,0.075402,-0.285941,0.611682,0.223477,0.047719,-0.000008,0.096442,0.000000,0.000000,-0.000000,0.071406
1.369681,1.047777,0.009697,-0.116308,-0.013612,0.019231,0.197386,0.333899,-0.948574,-0.984275,-0.742888,1.218091,1.054955,-0.191259,0.220115,-0.142355,0.205714,0.000000,0.081539,-0.268710,0.602621,0.163642,0.023261,-0.000009,0.094801,0.000001,0.000001,-0.000001,0.070571
1.329198,1.058822,-0.007947,-0.115269,-0.035560,0.010135,0.208739,0.357571,-0.884987,-0.915962,-0.642002,1.095485,0.946229,-0.175781,0.154549,-0.146699,0.181707,0.000000,0.073514,-0.208116,0.558832,0.112818,0.006992,0.000002,0.088142,0.000000,0.000000,-0.000000,0.063765
1.260734,1.043126,-0.031097,-0.099762,-0.052218,0.008011,0.221969,0.367279,-0.799858,-0.826246,-0.535747,0.939303,0.808936,-0.151753,0.073451,-0.150757,0.152843,0.000000,0.067106,-0.138889,0.493908,0.086586,-0.002368,0.000056,0.078342,-0.000001,-0.000001,0.000001,0.052649
1.170013,0.996518,-0.061108,-0.072354,-0.060864,0.039886,0.225436,0.339352,-0.719322,-0.852150,-0.466594,0.803382,0.694354,-0.099391,0.006858,-0.161853,0.122621,0.000000,0.078155,-0.095929,0.421818,0.100592,-0.006095,0.000182,0.067337,0.000000,0.000000,0.000002,0.038929
1.070588,0.915012,-0.064153,-0.059911,-0.075454,0.070717,0.222516,0.302535,-0.599862,-0.708699,-0.393257,0.637454,0.555613,-0.085910,-0.065681,-0.188131,0.076985,0.000000,0.073279,-0.050192,0.324529,0.109358,0.018390,0.000796,0.053045,0.000000,0.000000,0.000004,0.021364
1.011726,0.838979,-0.038678,-0.068633,-0.088654,0.085043,0.214569,0.275116,-0.500987,-0.467363,-0.352260,0.524268,0.461892,-0.118017,-0.107828,-0.216354,0.038737,0.000000,0.054885,-0.024542,0.250581,0.108446,0.058825,0.001591,0.042593,0.000000,0.000000,0.000005,0.008736
0.886233,0.709139,0.019884,-0.044470,-0.105810,0.066489,0.200745,0.200886,-0.359068,-0.292218,-0.314575,0.369149,0.344525,-0.164458,-0.093636,-0.235529,-0.006917,0.028941,0.025669,-0.002055,0.148891,0.053063,0.068499,0.000580,0.027054,0.000001,0.000001,-0.000002,-0.010274
0.741052,0.577942,0.067812,-0.020979,-0.114576,0.048152,0.185149,0.119903,-0.219195,-0.199893,-0.276497,0.227401,0.222705,-0.189084,-0.058186,-0.241921,-0.050778,0.069445,0.005366,0.010738,0.054564,-0.015405,0.067544,-0.000633,0.012514,0.000001,0.000001,-0.000006,-0.028135
0.622436,0.497224,0.061507,-0.031665,-0.102603,0.063092,0.171775,0.071939,-0.125900,-0.206435,-0.234106,0.153755,0.115110,-0.155779,-0.036499,-0.231767,-0.083793,0.104225,0.013638,0.007360,0.002347,-0.055747,0.076120,-0.000447,0.005006,-0.000001,-0.000001,0.000002,-0.037366
0.513125,0.405736,0.042937,-0.070570,-0.116266,0.107487,0.159247,0.044338,-0.020953,-0.101200,-0.168601,0.075792,-0.042364,-0.155734,0.004789,-0.197069,-0.119299,0.122049,0.019671,-0.010181,-0.045288,-0.086667,0.082232,-0.000586,-0.001405,-0.000001,-0.000001,0.000002,-0.045691
0.467611,0.349082,0.021361,-0.118274,-0.148736,0.159171,0.153794,0.050881,0.043265,0.063342,-0.112644,0.032417,-0.171121,-0.188959,0.045076,-0.155105,-0.139556,0.113995,0.020449,-0.033131,-0.064553,-0.092718,0.082821,-0.000980,-0.003518,0.000001,0.000001,-0.000005,-0.048948
0.275604,0.220826,0.070601,-0.073664,-0.104245,0.064420,0.098420,-0.016398,0.192388,0.088921,-0.073373,-0.082047,-0.259774,-0.136683,0.074007,-0.094756,-0.144116,0.114990,0.043529,-0.017539,-0.087310,-0.142840,0.081140,-0.000474,-0.006851,-0.000001,0.000000,-0.000000,-0.052452
0.060474,0.079363,0.113569,-0.007982,-0.042527,-0.052883,0.040133,-0.091418,0.349185,0.089484,-0.020933,-0.208453,-0.343742,-0.069393,0.078541,-0.031948,-0.138495,0.120335,0.069156,0.013319,-0.108337,-0.171338,0.054933,0.000163,-0.010556,-0.000003,-0.000001,0.000004,-0.056032
-0.054162,-0.016779,0.073040,0.007428,-0.023399,-0.068651,0.026011,-0.107960,0.436131,0.179046,0.074527,-0.287446,-0.458303,-0.057665,0.045598,0.017345,-0.128175,0.125289,0.077512,0.036125,-0.122362,-0.112389,-0.018078,0.000163,-0.013782,0.000001,0.000000,-0.000002,-0.059491
-0.192183,-0.145710,0.039915,0.028861,-0.007480,-0.070674,0.005476,-0.130397,0.532624,0.276905,0.190184,-0.414028,-0.582566,-0.045796,-0.005062,0.073356,-0.124189,0.127297,0.084317,0.072231,-0.139700,-0.087720,-0.091720,0.001552,-0.017457,0.000004,0.000001,-0.000004,-0.063581
-0.284591,-0.242968,0.030819,0.045612,-0.002737,-0.057972,-0.011205,-0.147558,0.590567,0.334150,0.268203,-0.525024,-0.654522,-0.039734,-0.048082,0.108076,-0.128584,0.125397,0.086195,0.103600,-0.151722,-0.109763,-0.129141,0.003636,-0.019747,0.000001,0.000001,-0.000001,-0.066278
-0.395720,-0.371268,0.024995,0.062478,0.009238,-0.060801,-0.032564,-0.165435,0.669372,0.412399,0.366017,-0.646853,-0.734191,-0.043985,-0.097319,0.152007,-0.132839,0.115870,0.082607,0.139406,-0.166842,-0.128266,-0.160821,0.007378,-0.022380,-0.000001,0.000000,0.000000,-0.054188
-0.512579,-0.493615,0.020573,0.076314,0.018548,-0.067824,-0.045336,-0.178117,0.748124,0.500202,0.451690,-0.751908,-0.810129,-0.056973,-0.138292,0.191341,-0.136670,0.098377,0.077341,0.169073,-0.183956,-0.142407,-0.189471,0.010879,-0.025285,-0.000002,-0.000001,0.000030,-0.034336
-0.622524,-0.573346,0.015668,0.084020,0.015309,-0.067706,-0.036287,-0.179761,0.806205,0.586376,0.493538,-0.812961,-0.871225,-0.077145,-0.156623,0.212380,-0.139830,0.072567,0.074199,0.182121,-0.202035,-0.151436,-0.217918,0.012243,-0.028402,-0.000004,-0.000004,0.000116,-0.013734
-0.754515,-0.666919,0.002694,0.091521,0.009477,-0.080045,-0.034235,-0.178336,0.864466,0.676790,0.542152,-0.890328,-0.933355,-0.093810,-0.179435,0.239895,-0.151841,0.043346,0.075434,0.193140,-0.226277,-0.156297,-0.264385,0.013282,-0.032749,-0.000003,-0.000004,0.000117,0.000001
-0.842426,-0.727431,-0.011866,0.095054,0.003968,-0.098654,-0.040203,-0.174521,0.893606,0.726110,0.573120,-0.945159,-0.965269,-0.098628,-0.195287,0.260083,-0.166674,0.025312,0.080416,0.196580,-0.244520,-0.154531,-0.305592,0.013473,-0.036148,0.000001,0.000001,0.000033,-0.000001
-0.938512,-0.804116,-0.014685,0.126480,0.010570,-0.078047,-0.044430,-0.187326,0.926195,0.746304,0.604361,-1.004791,-1.004376,-0.142893,-0.207196,0.270973,-0.193180,0.016539,0.086941,0.184055,-0.271302,-0.180213,-0.310095,0.010152,-0.039905,0.000001,0.000001,-0.000080,-0.000001
-1.057174,-0.880870,-0.017056,0.167008,0.031449,-0.051601,-0.057101,-0.208459,0.969175,0.688660,0.640884,-1.047048,-1.054370,-0.082564,-0.209618,0.268210,-0.222040,0.031311,0.090885,0.189710,-0.299116,-0.250103,-0.313418,0.008299,-0.043696,-0.010259,0.000001,0.000054,-0.000000
-1.212310,-0.941129,-0.030273,0.197775,0.068779,-0.052657,-0.088382,-0.229523,1.028949,0.503948,0.687346,-1.049145,-1.118349,0.226627,-0.196880,0.247269,-0.243822,0.083920,0.088065,0.247608,-0.320300,-0.380899,-0.350910,0.012893,-0.047173,-0.041045,-0.000004,0.000711,0.000000
-1.304101,-1.035440,-0.053606,0.188722,0.065772,-0.029856,-0.091631,-0.206622,1.075803,0.475791,0.704324,-1.065796,-1.106511,0.329893,-0.150600,0.258860,-0.242547,0.072774,0.084119,0.260162,-0.378213,-0.455645,-0.452262,0.011798,-0.058011,-0.056396,-0.013573,0.000382,0.000000
-1.287061,-1.116995,-0.075393,0.144439,0.023939,0.005381,-0.065242,-0.151289,1.086695,0.618574,0.683588,-1.089101,-1.025198,0.175523,-0.094005,0.297297,-0.218938,0.003452,0.081056,0.221163,-0.444019,-0.437053,-0.566919,0.005565,-0.070807,-0.048634,-0.033920,-0.000769,-0.000001
-1.297182,-1.149038,-0.054077,0.126588,0.018924,-0.030577,-0.119269,-0.141345,1.034413,0.692448,0.692937,-1.111612,-0.982805,0.101175,-0.062805,0.321971,-0.220388,-0.027690,0.079819,0.181753,-0.464931,-0.424366,-0.595456,-0.000767,-0.074033,-0.040124,-0.036070,-0.000580,-0.000000
-1.311796,-1.149877,-0.023810,0.120110,0.023444,-0.077266,-0.193870,-0.154548,0.952227,0.713941,0.702569,-1.116231,-0.947826,0.083267,-0.049761,0.334172,-0.228084,-0.038408,0.068996,0.141493,-0.455214,-0.405386,-0.576325,-0.006688,-0.071473,-0.028529,-0.027153,-0.000006,0.000000
-1.308890,-1.138356,-0.018781,0.110022,0.010220,-0.074213,-0.229266,-0.168766,0.873883,0.699851,0.683019,-1.086374,-0.889238,0.098360,-0.047696,0.335336,-0.223324,-0.046442,0.037186,0.100031,-0.429319,-0.368105,-0.548206,-0.011689,-0.066938,-0.011525,-0.014294,-0.000001,0.000001
-1.271106,-1.073081,0.001212,0.100644,0.010024,-0.048063,-0.278707,-0.199016,0.780392,0.662327,0.642088,-1.015630,-0.767390,0.097305,-0.076571,0.294285,-0.217136,-0.065041,-0.003193,0.032552,-0.396487,-0.311762,-0.490312,-0.019284,-0.061140,0.013714,0.010939,-0.000000,0.000000
-1.217627,-0.986902,0.026201,0.096689,0.022972,-0.011896,-0.317589,-0.230248,0.718647,0.620276,0.600386,-0.939586,-0.643316,0.080629,-0.122002,0.231579,-0.212670,-0.084938,-0.031968,-0.027245,-0.373225,-0.264579,-0.431675,-0.025686,-0.056991,0.034587,0.035951,-0.000003,-0.000000
-1.092319,-0.840017,0.017418,0.050564,0.021760,0.001285,-0.330260,-0.222974,0.557957,0.563353,0.537944,-0.787763,-0.472984,0.055134,-0.162852,0.141023,-0.189026,-0.088942,-0.009063,-0.052975,-0.334477,-0.193313,-0.303112,-0.023904,-0.049533,0.065164,0.038940,-0.000003,-0.000001
-0.940048,-0.681486,-0.002406,-0.010080,0.017424,0.009188,-0.325558,-0.201001,0.375833,0.496280,0.471878,-0.607850,-0.289638,0.033148,-0.175734,0.042983,-0.156122,-0.080685,0.035037,-0.059805,-0.291970,-0.115190,-0.158940,-0.016671,-0.041380,0.075939,0.027990,-0.000001,-0.000000
-0.806039,-0.560690,-0.010504,-0.057521,0.021019,0.029524,-0.312394,-0.188215,0.250087,0.423950,0.419486,-0.447862,-0.126787,0.027043,-0.137264,-0.042062,-0.123945,-0.063829,0.069793,-0.062913,-0.257548,-0.047544,-0.053684,-0.006732,-0.035167,0.037387,0.011200,0.000000,0.000000
-0.597420,-0.388453,-0.013682,-0.098525,0.021524,0.052954,-0.274060,-0.176125,0.078018,0.325525,0.316381,-0.209789,0.092283,0.020148,-0.060037,-0.144567,-0.070296,-0.036512,0.086438,-0.065631,-0.210103,0.021785,0.080788,-0.000044,-0.026919,0.007781,0.000000,0.000001,0.000000
-0.418473,-0.250904,-0.010343,-0.112527,0.018679,0.067727,-0.229666,-0.170733,-0.054231,0.250179,0.214094,-0.012781,0.257842,0.015909,0.017296,-0.213155,-0.022018,-0.012400,0.076605,-0.066575,-0.173332,0.058070,0.177114,0.000044,-0.020758,0.001947,0.000000,0.000001,0.000000
-0.179243,-0.073983,-0.009100,-0.083732,0.005051,0.092447,-0.164436,-0.157242,-0.222838,0.129807,0.034946,0.258958,0.448819,0.093092,0.135298,-0.255006,0.065673,-0.011706,0.059052,-0.067049,-0.113419,0.106010,0.243738,0.000191,-0.012383,0.000000,0.000000,0.000002,0.000002
0.040506,0.092252,-0.020768,-0.049886,-0.012103,0.106780,-0.098623,-0.120327,-0.381717,-0.002372,-0.151038,0.521648,0.620069,0.160745,0.244571,-0.261617,0.164039,-0.014790,0.051463,-0.071045,-0.051884,0.154077,0.272632,0.000256,-0.004582,0.000000,0.000000,0.000003,0.000003
0.161840,0.198343,-0.056204,-0.048640,-0.025580,0.090364,-0.052166,-0.044430,-0.485180,-0.113678,-0.274414,0.692207,0.726779,0.127953,0.295971,-0.224397,0.244606,-0.001966,0.071476,-0.082533,-0.009991,0.190841,0.255775,0.000096,-0.000106,0.000000,0.000000,0.000001,0.000002
0.357032,0.335931,-0.072986,-0.028978,-0.009580,0.086131,-0.007197,0.029296,-0.602484,-0.271147,-0.409293,0.898255,0.878015,0.088593,0.303477,-0.180383,0.340736,0.007221,0.072674,-0.102847,0.043390,0.220951,0.218457,-0.000101,0.005280,0.000000,0.000000,-0.000001,0.000001
0.528396,0.436154,-0.062713,-0.000736,0.027890,0.096188,0.013791,0.063970,-0.674887,-0.395966,-0.488162,1.036628,0.998031,0.062344,0.263311,-0.151576,0.404305,0.008177,0.054453,-0.121816,0.081550,0.229326,0.179322,-0.000235,0.008882,0.000000,0.000000,-0.000002,0.000001
0.698193,0.576172,-0.041683,0.020610,0.087548,0.033311,0.032573,0.097620,-0.821997,-0.535744,-0.544584,1.149783,1.060760,0.053420,0.191081,-0.136686,0.425532,0.004382,0.042222,-0.105928,0.202886,0.195383,0.211290,-0.000203,0.027345,0.000001,0.000001,-0.000002,0.000016
0.852462,0.695851,-0.035767,0.024590,0.133261,-0.016725,0.060295,0.140172,-0.972821,-0.648928,-0.594556,1.219945,1.099761,0.019657,0.131768,-0.113947,0.424386,-0.005528,0.035626,-0.111075,0.329772,0.211088,0.243567,-0.000102,0.047077,0.000001,0.000001,-0.000002,0.002564
0.976446,0.734438,-0.070859,0.000663,0.128715,0.031936,0.108037,0.201414,-1.055637,-0.693330,-0.653619,1.228439,1.147838,-0.081100,0.130419,-0.061573,0.420525,-0.022916,0.034328,-0.193103,0.384229,0.368366,0.205229,-0.000033,0.054432,-0.000001,-0.000001,-0.000000,0.010161
1.087833,0.817258,-0.057222,-0.012509,0.117850,0.002865,0.139213,0.229118,-1.088889,-0.737959,-0.682676,1.236701,1.179925,-0.124988,0.128555,-0.043479,0.394861,-0.048345,0.039059,-0.240756,0.433921,0.407620,0.149515,0.000007,0.061027,-0.000001,-0.000001,0.000000,0.017914
1.131001,0.903003,-0.001654,-0.008317,0.106131,-0.089450,0.138217,0.209418,-1.056069,-0.760579,-0.667271,1.240794,1.180118,-0.089993,0.127117,-0.068763,0.360293,-0.069089,0.047457,-0.230165,0.454039,0.309142,0.104356,-0.000004,0.063569,0.000000,0.000000,-0.000000,0.021940
1.178377,0.955069,0.019285,-0.030005,0.074086,-0.086266,0.139980,0.211158,-1.020468,-0.830668,-0.720561,1.230622,1.166221,-0.044002,0.138801,-0.103138,0.292071,-0.074439,0.049186,-0.220186,0.460634,0.219503,0.055513,-0.000004,0.064399,0.000000,0.000000,-0.000000,0.023271
1.231916,0.980347,0.026082,-0.060920,0.031285,-0.054719,0.140534,0.218364,-0.998747,-0.868639,-0.794452,1.213909,1.147724,-0.052399,0.156307,-0.143446,0.223865,-0.072652,0.048552,-0.199978,0.456705,0.146461,0.024112,0.000010,0.064039,0.000000,0.000000,0.000001,0.023147
1.293949,0.986043,0.039314,-0.084452,-0.012759,-0.062059,0.135933,0.215084,-1.007730,-0.795028,-0.841084,1.198611,1.134329,-0.180648,0.172386,-0.186634,0.189291,-0.072026,0.049880,-0.158684,0.445362,0.097615,0.031221,0.000042,0.063028,-0.000001,0.000000,0.000003,0.022817
1.287112,0.990330,0.042641,-0.085144,-0.045317,-0.047095,0.129538,0.211981,-0.978867,-0.759518,-0.826538,1.113564,1.058310,-0.238033,0.166476,-0.221341,0.131260,-0.057168,0.049672,-0.111840,0.424998,0.053558,0.049299,0.000053,0.061480,-0.000001,0.000000,0.000001,0.021969
1.214184,0.990573,0.034380,-0.062618,-0.050113,-0.017266,0.124479,0.210501,-0.926073,-0.779495,-0.757685,1.000689,0.957105,-0.195755,0.141451,-0.230128,0.078674,-0.035473,0.048006,-0.082789,0.405566,0.036246,0.069275,0.000037,0.060136,0.000001,0.000000,-0.000002,0.021015
1.148584,0.968367,0.027885,-0.043689,-0.051124,0.007582,0.121805,0.195125,-0.851874,-0.740784,-0.651881,0.879887,0.822983,-0.158608,0.106701,-0.248563,0.027061,0.009209,0.050085,-0.047900,0.373511,0.046299,0.116290,0.000067,0.057668,0.000001,0.000001,-0.000002,0.018641
1.082811,0.931376,0.022628,-0.038568,-0.058850,0.021391,0.133222,0.182209,-0.771771,-0.672889,-0.550139,0.766816,0.689729,-0.129683,0.082479,-0.263231,-0.007248,0.051656,0.054384,-0.015502,0.327490,0.058971,0.157610,0.000497,0.052730,0.000001,0.000001,-0.000001,0.013159
1.008626,0.886662,0.018062,-0.057447,-0.083768,0.018102,0.170378,0.187995,-0.700710,-0.604832,-0.493050,0.676550,0.590581,-0.111966,0.088973,-0.260561,-0.007939,0.066642,0.059352,0.006111,0.265903,0.049470,0.160424,0.001687,0.043938,0.000000,0.000000,-0.000000,0.002868
0.899947,0.817410,0.013826,-0.076786,-0.097359,-0.004565,0.192403,0.171047,-0.595759,-0.505519,-0.420129,0.578905,0.447432,-0.085819,0.072598,-0.252736,-0.005525,0.076243,0.067362,0.033276,0.211315,0.096250,0.166941,0.006377,0.036507,-0.000001,-0.000001,0.000011,-0.005759
0.811332,0.758421,0.012046,-0.086910,-0.092829,-0.035263,0.188293,0.139876,-0.509565,-0.424758,-0.367963,0.522871,0.332033,-0.064348,0.041559,-0.243711,-0.001213,0.075660,0.074415,0.052392,0.191100,0.175908,0.173923,0.012222,0.034163,-0.000001,-0.000001,0.000027,-0.008403
0.686332,0.652549,0.011257,-0.101900,-0.098017,-0.011160,0.184622,0.109123,-0.413045,-0.362885,-0.350213,0.394094,0.206048,-0.051999,0.023742,-0.233756,-0.020654,0.085249,0.075853,0.069328,0.142647,0.146526,0.142631,0.013513,0.026928,0.000000,0.000000,0.000014,-0.016726
0.549733,0.533515,0.009375,-0.104447,-0.096088,0.017097,0.169957,0.078646,-0.322902,-0.374904,-0.349689,0.251949,0.091923,-0.033946,0.015645,-0.235302,-0.041439,0.089981,0.073528,0.100053,0.090887,0.094381,0.102948,0.016297,0.018937,0.000000,0.000000,0.000732,-0.025544
0.425947,0.434691,0.004308,-0.077149,-0.070128,-0.001159,0.132736,0.048238,-0.255647,-0.515833,-0.349045,0.155614,0.012026,0.004691,0.013763,-0.260698,-0.041139,0.074762,0.069246,0.160547,0.060682,0.105691,0.084692,0.026622,0.014314,0.000000,0.000000,0.002942,-0.029661
0.312658,0.320414,0.004592,-0.056212,-0.050377,-0.006115,0.106397,0.023646,-0.170120,-0.477988,-0.325644,0.064137,-0.077614,0.009472,0.001603,-0.241438,-0.061794,0.072815,0.065721,0.195140,0.027455,0.072229,0.020039,0.030561,0.008520,0.000000,0.000000,0.001654,-0.036666
0.266719,0.248006,0.010093,-0.052154,-0.046758,0.004732,0.104187,0.017197,-0.109188,-0.280291,-0.291312,0.023340,-0.132167,-0.022031,-0.014752,-0.187211,-0.093112,0.085160,0.064746,0.186560,0.007848,0.010723,-0.058690,0.026145,0.004457,0.000001,0.000001,-0.002489,-0.043071
0.195487,0.159493,0.020027,-0.032064,-0.048021,0.020259,0.107352,0.020082,-0.005332,0.005239,-0.182125,-0.056908,-0.190515,-0.062858,-0.027475,-0.128548,-0.106096,0.096539,0.059100,0.171195,-0.025024,-0.064254,-0.108342,0.019858,-0.001237,0.000001,0.000001,-0.002202,-0.025924
0.097212,0.062162,0.025028,-0.006079,-0.045189,0.030645,0.104310,0.018591,0.112936,0.231141,-0.047699,-0.155928,-0.258714,-0.090074,-0.040635,-0.071770,-0.108537,0.098434,0.053549,0.157859,-0.059284,-0.127535,-0.137179,0.014269,-0.006765,-0.000001,-0.000001,-0.000448,-0.005525
-0.029741,-0.036594,0.015722,0.015631,-0.029287,0.026056,0.083493,-0.000991,0.217001,0.249690,0.062183,-0.252964,-0.342808,-0.080711,-0.058307,-0.023269,-0.108252,0.082335,0.052881,0.155414,-0.083032,-0.153905,-0.153476,0.011956,-0.010325,-0.000001,-0.000001,-0.000194,-0.002208
-0.185785,-0.163671,0.008027,0.030661,-0.022580,0.018660,0.073868,-0.021446,0.347940,0.315034,0.175369,-0.381187,-0.444391,-0.084505,-0.072408,0.034442,-0.104911,0.072864,0.055224,0.144608,-0.112028,-0.163686,-0.158714,0.008702,-0.014391,-0.000001,0.000000,-0.000019,-0.000001
-0.292823,-0.255471,0.005793,0.031489,-0.028415,0.012154,0.080223,-0.032533,0.440166,0.394469,0.235215,-0.476350,-0.512508,-0.099546,-0.075854,0.072501,-0.100148,0.074737,0.059383,0.130793,-0.131739,-0.151947,-0.150222,0.006131,-0.016927,0.000001,0.000000,-0.000012,-0.000001
-0.420199,-0.369307,0.001849,0.055383,-0.014640,0.008751,0.076320,-0.062312,0.542110,0.490585,0.331530,-0.580878,-0.592733,-0.126126,-0.078055,0.109640,-0.100227,0.094652,0.062808,0.120711,-0.146840,-0.161585,-0.140837,0.003393,-0.018584,0.000000,0.000000,-0.000006,-0.000000
