body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.665745,-0.041324,0.032832,-0.744310,-0.658840,-0.112247,0.056433,-0.741718,-0.376152,0.607864,-0.480621,-0.507952,-0.411498,0.538130,-0.325434,-0.659681,-0.664356,-0.068780,0.077485,-0.740200,-0.403312,0.571478,-0.597804,-0.391640,-0.596662,0.382750,-0.453048,-0.540596,-0.671335,0.081748,-0.061511,-0.734059,-0.699234,-0.128740,-0.008880,-0.703149,-0.743983,0.055648,-0.253981,-0.615537,-0.713594,0.193704,-0.326282,-0.588900,-0.631712,-0.007180,0.138442,-0.762707,-0.478176,0.259918,0.007082,-0.838892,-0.494951,0.378714,-0.064882,-0.779352
-0.666331,-0.042826,0.034181,-0.743640,-0.660079,-0.107964,0.053518,-0.741469,-0.376898,0.607058,-0.480687,-0.508300,-0.411925,0.537875,-0.325852,-0.659415,-0.665229,-0.065628,0.074348,-0.740024,-0.404319,0.571369,-0.596879,-0.392173,-0.597326,0.382360,-0.452476,-0.540618,-0.672625,0.074370,-0.055600,-0.734134,-0.698300,-0.128617,-0.008704,-0.704102,-0.743544,0.056537,-0.254707,-0.615687,-0.713010,0.194602,-0.326897,-0.588969,-0.634051,-0.008863,0.139464,-0.760559,-0.478381,0.260379,0.007548,-0.838628,-0.495276,0.378890,-0.064883,-0.779060
-0.667438,-0.044087,0.035300,-0.742520,-0.662042,-0.101884,0.049802,-0.740837,-0.377033,0.607246,-0.481812,-0.506908,-0.412800,0.537678,-0.326455,-0.658731,-0.666643,-0.061947,0.071236,-0.739375,-0.406402,0.570980,-0.595127,-0.393247,-0.598423,0.381921,-0.450922,-0.541014,-0.674399,0.065400,-0.050060,-0.733760,-0.697687,-0.131619,-0.008773,-0.704153,-0.743441,0.055389,-0.258546,-0.614314,-0.712358,0.193385,-0.330780,-0.587990,-0.637164,-0.012096,0.139985,-0.757813,-0.479347,0.259206,0.007636,-0.838439,-0.496278,0.377459,-0.065421,-0.779072
-0.668460,-0.045494,0.036568,-0.741454,-0.663843,-0.096127,0.046160,-0.740231,-0.377367,0.607081,-0.482792,-0.505924,-0.413804,0.537180,-0.326967,-0.658253,-0.667957,-0.058387,0.067996,-0.738784,-0.408155,0.570660,-0.593547,-0.394283,-0.599269,0.381577,-0.449609,-0.541412,-0.675962,0.056774,-0.044157,-0.733418,-0.696913,-0.134229,-0.008379,-0.704432,-0.743338,0.054445,-0.261563,-0.613245,-0.711825,0.192387,-0.333831,-0.587239,-0.639990,-0.015157,0.140861,-0.755209,-0.480168,0.258192,0.008159,-0.838277,-0.497209,0.376185,-0.065493,-0.779088
-0.669314,-0.047196,0.038137,-0.740498,-0.665376,-0.091009,0.042693,-0.739709,-0.378134,0.606205,-0.483490,-0.505735,-0.415104,0.536084,-0.327300,-0.658162,-0.669087,-0.055058,0.064517,-0.738328,-0.409296,0.570480,-0.592313,-0.395214,-0.599657,0.381435,-0.448763,-0.541785,-0.677153,0.048828,-0.037563,-0.733259,-0.695833,-0.136069,-0.007109,-0.705161,-0.743278,0.053904,-0.262973,-0.612762,-0.711571,0.191823,-0.335256,-0.586919,-0.642259,-0.017843,0.142477,-0.752918,-0.480699,0.257530,0.009554,-0.838162,-0.497999,0.375258,-0.064624,-0.779103
-0.670004,-0.049223,0.039916,-0.739648,-0.666714,-0.086052,0.038831,-0.739310,-0.378196,0.605619,-0.484708,-0.505224,-0.415752,0.535287,-0.328197,-0.657954,-0.670066,-0.051650,0.060581,-0.738021,-0.409386,0.570825,-0.591721,-0.395510,-0.599357,0.381945,-0.448794,-0.541731,-0.677968,0.041362,-0.030551,-0.733291,-0.694466,-0.137683,-0.005163,-0.706211,-0.743220,0.053159,-0.262917,-0.612921,-0.711567,0.191107,-0.335208,-0.587185,-0.644111,-0.020193,0.144276,-0.750931,-0.480781,0.257602,0.011031,-0.838075,-0.498341,0.375056,-0.063616,-0.779065
-0.670607,-0.051413,0.041802,-0.738848,-0.667938,-0.081178,0.034764,-0.738959,-0.377907,0.605174,-0.486188,-0.504552,-0.416078,0.534639,-0.329378,-0.657686,-0.670960,-0.048208,0.056411,-0.737772,-0.408941,0.571422,-0.591460,-0.395499,-0.598707,0.382771,-0.449277,-0.541468,-0.678556,0.034137,-0.023328,-0.733384,-0.692954,-0.139168,-0.002862,-0.707417,-0.743171,0.052322,-0.262111,-0.613398,-0.711698,0.190323,-0.334407,-0.587738,-0.645754,-0.022390,0.146156,-0.749092,-0.480644,0.258033,0.012546,-0.837999,-0.498466,0.375207,-0.062541,-0.778999
-0.671167,-0.053306,0.043057,-0.738132,-0.669176,-0.075326,0.030019,-0.738667,-0.376663,0.605735,-0.488241,-0.502823,-0.416537,0.533798,-0.330307,-0.657612,-0.671811,-0.044369,0.052295,-0.737541,-0.408813,0.572069,-0.590950,-0.395459,-0.598167,0.383801,-0.449608,-0.541059,-0.679192,0.027036,-0.016907,-0.733267,-0.691738,-0.139579,-0.001218,-0.708530,-0.743058,0.052581,-0.261692,-0.613691,-0.711644,0.190601,-0.333952,-0.587971,-0.647654,-0.024297,0.147297,-0.747167,-0.480990,0.258414,0.013132,-0.837674,-0.498960,0.375324,-0.062370,-0.778640
-0.671684,-0.055272,0.044419,-0.737436,-0.670288,-0.069912,0.025517,-0.738360,-0.375738,0.605938,-0.489870,-0.501686,-0.417145,0.532699,-0.330972,-0.657784,-0.672599,-0.040650,0.048368,-0.737305,-0.408715,0.572684,-0.590445,-0.395423,-0.597720,0.384709,-0.449854,-0.540704,-0.679865,0.020023,-0.010586,-0.732988,-0.690632,-0.140236,0.000513,-0.709480,-0.743008,0.052519,-0.261170,-0.613979,-0.711684,0.190564,-0.333416,-0.588238,-0.649549,-0.026434,0.148671,-0.745174,-0.481643,0.258070,0.014205,-0.837388,-0.499827,0.374738,-0.061733,-0.778417
-0.672116,-0.057379,0.045993,-0.736785,-0.671213,-0.065383,0.021529,-0.738061,-0.375471,0.605425,-0.490662,-0.501730,-0.418056,0.531078,-0.331121,-0.658441,-0.673287,-0.037174,0.044845,-0.737083,-0.408711,0.573244,-0.589942,-0.395367,-0.597485,0.385385,-0.449910,-0.540436,-0.680671,0.013202,-0.004487,-0.732457,-0.689749,-0.141409,0.002370,-0.710101,-0.743068,0.051801,-0.260486,-0.614259,-0.711891,0.189878,-0.332758,-0.588582,-0.651430,-0.028994,0.150537,-0.743059,-0.482900,0.256308,0.016266,-0.837168,-0.501432,0.372775,-0.060151,-0.778451
-0.672530,-0.059446,0.047551,-0.736145,-0.672078,-0.061039,0.017679,-0.737749,-0.374973,0.605181,-0.491412,-0.501663,-0.418630,0.529850,-0.331581,-0.658835,-0.673937,-0.033826,0.041532,-0.736845,-0.408866,0.573670,-0.589417,-0.395372,-0.597362,0.385948,-0.449867,-0.540207,-0.681260,0.006948,0.001191,-0.732008,-0.688862,-0.142341,0.004312,-0.710767,-0.743148,0.050991,-0.259093,-0.614819,-0.712237,0.189120,-0.331392,-0.589178,-0.653097,-0.031210,0.152091,-0.741188,-0.484054,0.254650,0.018034,-0.836971,-0.502858,0.370946,-0.058811,-0.778508
-0.672932,-0.061490,0.049099,-0.735507,-0.672899,-0.056793,0.013896,-0.737420,-0.374353,0.605067,-0.492144,-0.501545,-0.419029,0.528813,-0.332200,-0.659101,-0.674559,-0.030546,0.038322,-0.736593,-0.409093,0.574028,-0.588882,-0.395416,-0.597287,0.386450,-0.449778,-0.540004,-0.681722,0.000984,0.006658,-0.731580,-0.687972,-0.143145,0.006306,-0.711452,-0.743240,0.050139,-0.257336,-0.615514,-0.712656,0.188331,-0.329663,-0.589894,-0.654654,-0.033262,0.153482,-0.739436,-0.485155,0.253039,0.019653,-0.836786,-0.504191,0.369178,-0.057596,-0.778577
-0.673164,-0.063364,0.050641,-0.735032,-0.673490,-0.053022,0.010503,-0.737218,-0.373309,0.605480,-0.492554,-0.501423,-0.418723,0.528449,-0.332773,-0.659299,-0.674989,-0.027395,0.035455,-0.736466,-0.408960,0.574601,-0.588827,-0.394802,-0.597042,0.387392,-0.450138,-0.539300,-0.681951,-0.004075,0.011077,-0.731303,-0.687144,-0.143377,0.007797,-0.712191,-0.743113,0.050071,-0.256064,-0.616204,-0.712744,0.188316,-0.328355,-0.590522,-0.655937,-0.034860,0.154197,-0.738075,-0.485958,0.252071,0.020359,-0.836595,-0.505096,0.368085,-0.057196,-0.778537
-0.673388,-0.065175,0.052166,-0.734560,-0.674037,-0.049533,0.007217,-0.736999,-0.372122,0.605962,-0.492940,-0.501344,-0.418245,0.528152,-0.333364,-0.659541,-0.675398,-0.024351,0.032708,-0.736325,-0.408790,0.575137,-0.588916,-0.394064,-0.596860,0.388263,-0.450576,-0.538508,-0.682119,-0.008802,0.015234,-0.731029,-0.686361,-0.143489,0.009278,-0.712905,-0.742949,0.050163,-0.254786,-0.616923,-0.712790,0.188462,-0.327030,-0.591155,-0.657119,-0.036353,0.154846,-0.736815,-0.486715,0.251248,0.020949,-0.836388,-0.505938,0.367141,-0.056889,-0.778459
-0.673605,-0.066862,0.053659,-0.734102,-0.674527,-0.046600,0.004150,-0.736766,-0.370659,0.606590,-0.493272,-0.501342,-0.417434,0.528001,-0.333983,-0.659862,-0.675781,-0.021514,0.030204,-0.736169,-0.408562,0.575597,-0.589293,-0.393064,-0.596816,0.388999,-0.451166,-0.537530,-0.682203,-0.012877,0.018868,-0.730806,-0.685670,-0.143375,0.010721,-0.713572,-0.742706,0.050568,-0.253518,-0.617705,-0.712741,0.188923,-0.325688,-0.591807,-0.658104,-0.037623,0.155382,-0.735758,-0.487382,0.250733,0.021314,-0.836144,-0.506657,0.366513,-0.056760,-0.778296
-0.673897,-0.068378,0.054984,-0.733597,-0.675051,-0.044086,0.001563,-0.736451,-0.369469,0.607085,-0.493599,-0.501299,-0.416823,0.527852,-0.334619,-0.660047,-0.676211,-0.019141,0.027969,-0.735928,-0.408410,0.575763,-0.589854,-0.392135,-0.596838,0.389504,-0.452054,-0.536394,-0.682302,-0.016167,0.022227,-0.730554,-0.685234,-0.142751,0.012903,-0.714080,-0.742186,0.052064,-0.251885,-0.618873,-0.712426,0.190361,-0.324004,-0.592649,-0.658923,-0.038780,0.155826,-0.734871,-0.487841,0.250705,0.021410,-0.835883,-0.507136,0.366368,-0.056864,-0.778045
-0.674225,-0.069808,0.056226,-0.733066,-0.675590,-0.041781,-0.000788,-0.736093,-0.368412,0.607509,-0.493926,-0.501240,-0.416308,0.527699,-0.335265,-0.660165,-0.676664,-0.017000,0.025864,-0.735641,-0.408298,0.575781,-0.590509,-0.391239,-0.596891,0.389892,-0.453091,-0.535176,-0.682403,-0.019066,0.025451,-0.730284,-0.684925,-0.141870,0.015461,-0.714501,-0.741530,0.054116,-0.250062,-0.620220,-0.711982,0.192296,-0.322144,-0.593572,-0.659659,-0.039883,0.156225,-0.734066,-0.488198,0.250918,0.021371,-0.835611,-0.507498,0.366463,-0.057083,-0.777748
-0.674316,-0.070879,0.057200,-0.732804,-0.675844,-0.039956,-0.002389,-0.735957,-0.367655,0.607987,-0.493874,-0.501269,-0.415930,0.527724,-0.335741,-0.660142,-0.676848,-0.015476,0.024305,-0.735559,-0.407920,0.575918,-0.591263,-0.390291,-0.596842,0.390261,-0.454129,-0.534081,-0.682300,-0.021018,0.027520,-0.730252,-0.684578,-0.141336,0.017178,-0.714900,-0.740720,0.055569,-0.248591,-0.621649,-0.711367,0.193680,-0.320602,-0.594693,-0.659934,-0.040688,0.156814,-0.733649,-0.488254,0.251070,0.021767,-0.835523,-0.507628,0.366532,-0.056806,-0.777652
-0.674410,-0.071855,0.058140,-0.732549,-0.676085,-0.038336,-0.003883,-0.735816,-0.366833,0.608499,-0.493843,-0.501280,-0.415523,0.527746,-0.336248,-0.660123,-0.677029,-0.014046,0.022977,-0.735464,-0.407706,0.575987,-0.591961,-0.389355,-0.596934,0.390543,-0.455034,-0.533001,-0.682192,-0.022674,0.029325,-0.730233,-0.684276,-0.140792,0.018736,-0.715257,-0.739962,0.056923,-0.247151,-0.623003,-0.710802,0.194969,-0.319097,-0.595756,-0.660139,-0.041404,0.157369,-0.733306,-0.488233,0.251216,0.022182,-0.835480,-0.507684,0.366605,-0.056495,-0.777603
-0.674510,-0.072637,0.059010,-0.732310,-0.676304,-0.037124,-0.005162,-0.735669,-0.365889,0.609082,-0.493854,-0.501251,-0.415062,0.527770,-0.336814,-0.660106,-0.677208,-0.012800,0.022113,-0.735348,-0.407816,0.575918,-0.592550,-0.388444,-0.597308,0.390651,-0.455679,-0.531951,-0.682084,-0.023737,0.030601,-0.730248,-0.684066,-0.140230,0.019968,-0.715536,-0.739302,0.058068,-0.245782,-0.624221,-0.710332,0.196061,-0.317673,-0.596718,-0.660203,-0.041939,0.157860,-0.733112,-0.488055,0.251354,0.022637,-0.835530,-0.507592,0.366688,-0.056115,-0.777651
-0.674597,-0.073175,0.059753,-0.732116,-0.676481,-0.036255,-0.006393,-0.735540,-0.364765,0.609690,-0.493921,-0.501265,-0.414464,0.527750,-0.337394,-0.660201,-0.677359,-0.011777,0.021549,-0.735242,-0.408011,0.575788,-0.593138,-0.387533,-0.597714,0.390765,-0.456265,-0.530908,-0.681870,-0.024203,0.031221,-0.730406,-0.683866,-0.139647,0.020830,-0.715816,-0.738710,0.058962,-0.244441,-0.625364,-0.709936,0.196925,-0.316274,-0.597647,-0.660013,-0.042408,0.158129,-0.733198,-0.487541,0.251834,0.022793,-0.835682,-0.507131,0.367133,-0.055981,-0.777752
-0.674677,-0.073590,0.060430,-0.731945,-0.676637,-0.035560,-0.007598,-0.735418,-0.363554,0.610308,-0.494016,-0.501299,-0.413801,0.527706,-0.337983,-0.660351,-0.677497,-0.010867,0.021135,-0.735141,-0.408250,0.575627,-0.593725,-0.386621,-0.598136,0.390880,-0.456821,-0.529869,-0.681605,-0.024369,0.031510,-0.730636,-0.683672,-0.139056,0.021505,-0.716096,-0.738149,0.059727,-0.243117,-0.626468,-0.709574,0.197675,-0.314891,-0.598560,-0.659696,-0.042841,0.158287,-0.733424,-0.486859,0.252485,0.022800,-0.835883,-0.506486,0.367758,-0.055967,-0.777878
-0.674811,-0.073775,0.060955,-0.731760,-0.676796,-0.035728,-0.008451,-0.735254,-0.362335,0.610744,-0.494144,-0.501524,-0.413175,0.527392,-0.338412,-0.660773,-0.677671,-0.010700,0.021144,-0.734983,-0.408225,0.575432,-0.594448,-0.385826,-0.598371,0.390913,-0.457405,-0.529074,-0.681639,-0.023382,0.031174,-0.730650,-0.683888,-0.138532,0.021868,-0.715980,-0.737831,0.060164,-0.241941,-0.627256,-0.709436,0.198073,-0.313714,-0.599209,-0.659321,-0.043116,0.158618,-0.733674,-0.486293,0.252535,0.023329,-0.836182,-0.506023,0.367810,-0.055435,-0.778192
-0.674907,-0.073872,0.061400,-0.731624,-0.676897,-0.036245,-0.009141,-0.735128,-0.361052,0.611192,-0.494248,-0.501802,-0.412488,0.527048,-0.338747,-0.661305,-0.677799,-0.010851,0.021301,-0.734859,-0.407935,0.575336,-0.595260,-0.385024,-0.598410,0.391025,-0.458039,-0.528398,-0.681699,-0.021964,0.030441,-0.730669,-0.684203,-0.138033,0.022057,-0.715770,-0.737535,0.060519,-0.240876,-0.627980,-0.709305,0.198386,-0.312655,-0.599813,-0.658862,-0.043288,0.158882,-0.734019,-0.485655,0.252487,0.023889,-0.836552,-0.505492,0.367782,-0.054854,-0.778592
-0.674929,-0.073791,0.061685,-0.731588,-0.676876,-0.037460,-0.009503,-0.735081,-0.359637,0.611667,-0.494304,-0.502184,-0.411674,0.526648,-0.338891,-0.662057,-0.677833,-0.011638,0.021758,-0.734802,-0.407108,0.575441,-0.596251,-0.384207,-0.598055,0.391300,-0.458775,-0.527958,-0.681807,-0.019680,0.028914,-0.730696,-0.684716,-0.137581,0.021899,-0.715371,-0.737286,0.060711,-0.240030,-0.628577,-0.709194,0.198528,-0.311833,-0.600326,-0.658234,-0.043259,0.159014,-0.734555,-0.484869,0.252241,0.024509,-0.837064,-0.504821,0.367590,-0.054177,-0.779165
-0.674987,-0.073509,0.061820,-0.731551,-0.676856,-0.039112,-0.009378,-0.735015,-0.358527,0.612003,-0.494424,-0.502449,-0.411233,0.526104,-0.338993,-0.662711,-0.677886,-0.012833,0.022680,-0.734705,-0.406193,0.575572,-0.597340,-0.383287,-0.597719,0.391544,-0.459485,-0.527540,-0.681945,-0.016615,0.026723,-0.730727,-0.685416,-0.136966,0.021568,-0.714828,-0.737174,0.060934,-0.239264,-0.628979,-0.709198,0.198686,-0.311115,-0.600641,-0.657474,-0.042872,0.159107,-0.735238,-0.484061,0.252142,0.025086,-0.837544,-0.504121,0.367554,-0.053510,-0.779681
-0.675064,-0.073126,0.061880,-0.731514,-0.676832,-0.040985,-0.009009,-0.734940,-0.357567,0.612273,-0.494573,-0.502657,-0.410975,0.525490,-0.339072,-0.663318,-0.677946,-0.014232,0.023835,-0.734587,-0.405230,0.575716,-0.598477,-0.382317,-0.597390,0.391773,-0.460182,-0.527136,-0.682091,-0.013158,0.024198,-0.730748,-0.686211,-0.136267,0.021155,-0.714211,-0.737131,0.061175,-0.238535,-0.629283,-0.709261,0.198854,-0.310445,-0.600858,-0.656649,-0.042311,0.159176,-0.735993,-0.483242,0.252112,0.025636,-0.838009,-0.503404,0.367592,-0.052853,-0.780171
-0.675044,-0.072429,0.061881,-0.731601,-0.676681,-0.043180,-0.007664,-0.734969,-0.357002,0.612812,-0.494488,-0.502487,-0.411074,0.525146,-0.338667,-0.663735,-0.677889,-0.016129,0.025704,-0.734538,-0.404304,0.575922,-0.599509,-0.381367,-0.597174,0.391902,-0.460685,-0.526845,-0.682074,-0.008565,0.020281,-0.730952,-0.686994,-0.135783,0.019242,-0.713605,-0.737659,0.060224,-0.238677,-0.628702,-0.709791,0.197973,-0.310623,-0.600430,-0.655497,-0.040974,0.159164,-0.737097,-0.482293,0.252064,0.026322,-0.838549,-0.502573,0.367652,-0.051986,-0.780737
-0.675037,-0.071713,0.061796,-0.731685,-0.676507,-0.045691,-0.006190,-0.734991,-0.356468,0.613258,-0.494383,-0.502425,-0.411195,0.524697,-0.338185,-0.664261,-0.677825,-0.018345,0.027723,-0.734472,-0.403423,0.575953,-0.600567,-0.380590,-0.597051,0.391732,-0.461189,-0.526669,-0.682059,-0.003577,0.016174,-0.731110,-0.687881,-0.135112,0.017441,-0.712923,-0.738285,0.059508,-0.238827,-0.627977,-0.710401,0.197303,-0.310828,-0.599823,-0.654288,-0.039543,0.159030,-0.738277,-0.481281,0.252194,0.026811,-0.839076,-0.501651,0.367894,-0.051295,-0.781262
-0.675054,-0.070962,0.061541,-0.731764,-0.676295,-0.048833,-0.004457,-0.734997,-0.355996,0.613518,-0.494243,-0.502580,-0.411359,0.524034,-0.337552,-0.665004,-0.677750,-0.021196,0.030040,-0.734372,-0.402635,0.575633,-0.601674,-0.380157,-0.597119,0.390965,-0.461694,-0.526720,-0.682064,0.002195,0.011687,-0.731196,-0.688977,-0.134071,0.015860,-0.712099,-0.739099,0.059258,-0.239004,-0.626976,-0.711160,0.197054,-0.311093,-0.598868,-0.652965,-0.037917,0.158660,-0.739612,-0.480144,0.252695,0.026914,-0.839573,-0.500551,0.368511,-0.050951,-0.781698
-0.675104,-0.070007,0.061144,-0.731843,-0.676074,-0.052171,-0.002336,-0.734981,-0.355764,0.613753,-0.494151,-0.502547,-0.411698,0.523483,-0.336926,-0.665546,-0.677671,-0.024433,0.032679,-0.734232,-0.402071,0.575055,-0.602705,-0.379996,-0.597428,0.389757,-0.462043,-0.526959,-0.682018,0.008528,0.006798,-0.731254,-0.690170,-0.132914,0.014273,-0.711193,-0.739904,0.059278,-0.239379,-0.625880,-0.711863,0.197052,-0.311562,-0.597788,-0.651500,-0.036204,0.158123,-0.741103,-0.479012,0.253512,0.026648,-0.839982,-0.499399,0.369450,-0.050937,-0.781993
-0.675171,-0.068951,0.060675,-0.731921,-0.675836,-0.055608,-0.000019,-0.734951,-0.355649,0.613979,-0.494081,-0.502421,-0.412119,0.522988,-0.336301,-0.665990,-0.677577,-0.027866,0.035480,-0.734066,-0.401611,0.574349,-0.603694,-0.379980,-0.597849,0.388328,-0.462313,-0.527299,-0.681922,0.015146,0.001708,-0.731266,-0.691412,-0.131690,0.012698,-0.710244,-0.740710,0.059439,-0.239839,-0.624734,-0.712546,0.197179,-0.312117,-0.596642,-0.649962,-0.034459,0.157487,-0.742671,-0.477880,0.254476,0.026189,-0.840349,-0.498219,0.370538,-0.051097,-0.782220
-0.675126,-0.068060,0.060321,-0.732076,-0.675304,-0.061198,0.003069,-0.734990,-0.357189,0.611983,-0.492612,-0.505199,-0.413039,0.521202,-0.335080,-0.667434,-0.677329,-0.032242,0.038846,-0.733946,-0.401484,0.573102,-0.604522,-0.380681,-0.598587,0.386010,-0.462269,-0.528202,-0.682015,0.022437,-0.003693,-0.730984,-0.692955,-0.131306,0.011376,-0.708832,-0.741682,0.058721,-0.240254,-0.623488,-0.713443,0.196420,-0.312696,-0.595517,-0.648344,-0.032855,0.157449,-0.744164,-0.477138,0.254425,0.026762,-0.840768,-0.497557,0.370634,-0.050259,-0.782650
-0.675067,-0.066953,0.059684,-0.732284,-0.674723,-0.066444,0.006411,-0.735046,-0.358839,0.610276,-0.491021,-0.507638,-0.413886,0.519915,-0.333754,-0.668577,-0.677020,-0.036597,0.042411,-0.733830,-0.401652,0.571872,-0.604943,-0.381683,-0.599251,0.383899,-0.462001,-0.529221,-0.682016,0.029606,-0.009652,-0.730674,-0.694524,-0.130852,0.009577,-0.707406,-0.742558,0.058277,-0.241394,-0.622045,-0.714116,0.195929,-0.313971,-0.594199,-0.646807,-0.031263,0.156859,-0.745694,-0.476336,0.254459,0.026682,-0.841215,-0.496740,0.370831,-0.050059,-0.783088
-0.674981,-0.065415,0.058481,-0.732599,-0.674106,-0.071013,0.010263,-0.735142,-0.360740,0.609130,-0.489224,-0.509398,-0.414629,0.519610,-0.332245,-0.669105,-0.676621,-0.040913,0.046375,-0.733730,-0.402444,0.570660,-0.604563,-0.383262,-0.599802,0.382196,-0.461286,-0.530451,-0.681860,0.036543,-0.016730,-0.730378,-0.696150,-0.130272,0.006782,-0.705945,-0.743228,0.058371,-0.244028,-0.620205,-0.714324,0.195963,-0.316678,-0.592499,-0.645428,-0.029670,0.155196,-0.747300,-0.475419,0.254692,0.025318,-0.841705,-0.495622,0.371258,-0.051111,-0.783527
-0.674988,-0.063641,0.056985,-0.732867,-0.673545,-0.075469,0.014046,-0.735149,-0.362557,0.608009,-0.488083,-0.510541,-0.415295,0.519569,-0.331216,-0.669234,-0.676279,-0.045108,0.050301,-0.733541,-0.403211,0.569549,-0.604131,-0.384786,-0.600086,0.380928,-0.460916,-0.531363,-0.681594,0.043694,-0.023321,-0.730053,-0.697676,-0.129657,0.004516,-0.704569,-0.743989,0.058413,-0.246068,-0.618481,-0.714716,0.195953,-0.318806,-0.590885,-0.643918,-0.027880,0.153904,-0.748937,-0.474310,0.255302,0.024311,-0.842176,-0.494374,0.372036,-0.051798,-0.783901
-0.675038,-0.061747,0.055343,-0.733109,-0.673001,-0.079865,0.017793,-0.735101,-0.364323,0.606895,-0.487275,-0.511381,-0.415917,0.519653,-0.330436,-0.669169,-0.675954,-0.049242,0.054207,-0.733296,-0.403965,0.568489,-0.603671,-0.386284,-0.600235,0.379879,-0.460718,-0.532117,-0.681245,0.050950,-0.029664,-0.729677,-0.699148,-0.129015,0.002533,-0.703235,-0.744800,0.058439,-0.247789,-0.616813,-0.715207,0.195928,-0.320625,-0.589313,-0.642342,-0.026006,0.152784,-0.750585,-0.473103,0.256086,0.023472,-0.842640,-0.493059,0.372976,-0.052314,-0.784248
-0.674942,-0.059773,0.053299,-0.733512,-0.672277,-0.084326,0.021564,-0.735165,-0.365730,0.606089,-0.486832,-0.511754,-0.416474,0.519774,-0.329731,-0.669076,-0.675459,-0.053395,0.057991,-0.733172,-0.404432,0.567682,-0.603120,-0.387838,-0.600079,0.379066,-0.460923,-0.532694,-0.680723,0.058255,-0.035743,-0.729346,-0.700451,-0.128689,0.000824,-0.702002,-0.745586,0.058137,-0.249251,-0.615302,-0.715734,0.195607,-0.322175,-0.587933,-0.640611,-0.024070,0.151866,-0.752313,-0.471726,0.257058,0.022846,-0.843133,-0.491612,0.374098,-0.052600,-0.784603
-0.674739,-0.057864,0.051368,-0.733989,-0.671409,-0.088990,0.025457,-0.735284,-0.367267,0.605097,-0.486289,-0.512344,-0.417090,0.519787,-0.329052,-0.669016,-0.674860,-0.057391,0.061709,-0.733118,-0.404643,0.567044,-0.602820,-0.389016,-0.599887,0.378401,-0.461172,-0.533168,-0.680062,0.065814,-0.041557,-0.729011,-0.701663,-0.127742,-0.000696,-0.700964,-0.746333,0.058087,-0.249717,-0.614210,-0.716371,0.195529,-0.322736,-0.586875,-0.638724,-0.021927,0.151168,-0.754122,-0.470296,0.258182,0.022458,-0.843599,-0.490148,0.375366,-0.052627,-0.784911
-0.674331,-0.056089,0.049667,-0.734619,-0.670271,-0.094057,0.029589,-0.735537,-0.369070,0.603745,-0.485532,-0.513359,-0.417826,0.519595,-0.328411,-0.669021,-0.674074,-0.061070,0.065299,-0.733233,-0.404343,0.566746,-0.603026,-0.389442,-0.599625,0.378027,-0.461513,-0.533433,-0.679189,0.073878,-0.046841,-0.728732,-0.702698,-0.125577,-0.001874,-0.700316,-0.746992,0.058521,-0.248236,-0.613968,-0.717211,0.195916,-0.321361,-0.586474,-0.636522,-0.019343,0.150934,-0.756098,-0.468763,0.259635,0.022564,-0.844003,-0.488654,0.376953,-0.052119,-0.785116
-0.674163,-0.054466,0.048040,-0.735003,-0.669440,-0.098527,0.033665,-0.735534,-0.370070,0.603570,-0.485286,-0.513078,-0.417918,0.520556,-0.328387,-0.668228,-0.673550,-0.064533,0.069048,-0.733075,-0.404357,0.566594,-0.602830,-0.389952,-0.599728,0.377466,-0.461334,-0.533869,-0.678621,0.080770,-0.053040,-0.728104,-0.704091,-0.124570,-0.003961,-0.699087,-0.747440,0.058046,-0.248081,-0.613531,-0.717687,0.195387,-0.321325,-0.586088,-0.635118,-0.017691,0.149014,-0.757699,-0.468630,0.258590,0.021302,-0.844431,-0.488285,0.376176,-0.053053,-0.785656
-0.674113,-0.052919,0.046451,-0.735264,-0.668756,-0.102696,0.037714,-0.735388,-0.370674,0.603974,-0.485305,-0.512148,-0.417693,0.522084,-0.328682,-0.667030,-0.673151,-0.067886,0.072878,-0.732767,-0.404536,0.566514,-0.602433,-0.390497,-0.600021,0.376809,-0.460896,-0.534383,-0.678172,0.087072,-0.059698,-0.727281,-0.705660,-0.124129,-0.006488,-0.697563,-0.747793,0.057123,-0.248573,-0.612988,-0.717993,0.194405,-0.321947,-0.585699,-0.634116,-0.016513,0.146242,-0.759103,-0.469214,0.256297,0.019351,-0.844852,-0.488497,0.374216,-0.054715,-0.786346
